id,text,humor_rating
5624,I got hit on the head with a can of soda yesterday. Lucky it was a soft drink,2.75
5949,How do you keep a blonde busy for years? Tell her to count the stairs on an escalator.,2.15
2794,Why wasn't Hitler invited to the BBQ? Because he always burns the franks.,1.95
188,"Of all the ways to go to hell, in a hand basket sounds the most pleasant.",2.42
3895,"Today's recipe for increasing anxiety: Bach's Brandenburg Concertos P.G. Wodehouse's Mulliner Nights Susanna Clarke's Jonathan Strange and Mr Norrell Louis Armstrong's Hot 5 Listening to Amy Poehler read her memoir ""Yes, Please."" Not all at once obviously. That would be chaos.",1.55
3749,Fifty Shades of Grey was disappointing. All those blindfolds and not a single person swung at a pinata.,2.15
5776,What do you call a man who pours a lot of drinks? Phil.,1.74
1480,What's the first sign of AIDS? A pounding sensation in the ass.,2.05
193,How much wood would a woodchuck chuck if a woodchuck did CrossFit? My guess is more.,1.75
3022,"If you drink a lot of beer, you get a beer gut. If you smoke a lot of weed, you get a pot belly.",2.58
2567,It's cool that they did the black hole or whatever but I'm more interested in BIG questions like: Why do I enjoy soup but I never have a craving for it?,1.59
2054,I made a company that disguises land mines as prayer mats... Prophets are through the roof,2.8
5461,"Nurse: Sorry for the waiting. My dad: No problem, I'm patient.",2.95
5523,A Black man is driving down the motorway. He sticks his head out of the window. How does he die? Who gives a fuck? That's my fucking car.,1.6
5364,Did you hear about the Native American who drank 1000 glasses of tea? He drowned in his tea pee.,1.65
1929,"Double standards are the worst. I mean, if a girl sleeps with lots of guys, she's considered a slut. But when a guy does it, he's considered a homosexual.",2.63
5507,What did 2 say to 3 when they saw 6 act like an idiot? Don't mind him. He's just a product of our times.,2.47
3699,strike leader: WHAT DO WE WANT crowd: A FAIR WAGE me: [way too late] A PET BEAR,2.5
3330,Italian Guy with a problem What do you call an Italian guy with one arm shorter than the other?  A Speech Impediment :),1.3
705,I made a new app for Muslim wrestlers. iSlam,2.11
2951,I never date girls from china... That's a big red flag.,2.37
6122,"I met a girl in a club last night, after a few drinks she asked if I would like to go back to her place for sex. I didn't want to disappoint her, So I said ""No"".",2.68
1517,I live for that sexy time of night where my wife and I get in bed together and argue about who is more exhausted,3.21
3695,What did the ship say to the sexy ice-berg? I'd hit that.,3.0
3397,Watching Unsolved Mysteries on Netflix is so frustrating! I keep forgetting it's got UNSOLVED in the title But I keep can't stop watching them!,1.67
2301,"There was a screaming child on my flight so I asked to be moved to a different area of the plane, but they wouldn't do it because it was my kid.",3.4
6366,"When you get married, you get to get to know someone intimately... especially how to annoy them.",2.67
7193,The one thing I'd really like to do before I die is cure death.,2.22
2451,I once dated a dyslexic woman. I took her home and she cooked my sock.,2.25
2004,Pretty soon the only place you will be able to buy a Confederate flag will be the black market. Oh the irony.,2.33
7704,"My wig, prosthetics, and makeup artist cost $2,000, but with them I can roam the Pasadena Flea Market undisturbed, looking for porcelain hands",0.72
6276,"I looked across the museum hall and spotted my ex girlfriend, but I was too self conscious to say hello. There was just too much history between us.",2.82
3401,The only reason God created Albinos is so black people can see how ugly they'd be if they were actually white.,1.3
6841,How much money do hookers with shallow vaginas make? Just the tips.,2.05
521,"I found $50 lying on the street. I thought, 'What would Jesus do?', so I turned it into wine.",2.16
4889,My ex used to hit me with stringed instruments. If only I had known about her history of violins.,2.45
2975,What do you call two gay Irishmen? Michael Fitzpatrick and Patrick Fitzmichael,1.37
7510,What is the difference between a wife and a girlfriend? About 45 pounds. What's the differece between a husband and a boyfriend? 45 minutes,2.2
5228,Why did the midget get slapped? Because he told a woman how nice her hair smelled.,1.9
4811,"[meeting to create WebMD] WebMD CEO: Ideas for how the site should work? 'Make it accurately diagnose symptoms?' CEO: Wow, boring. 'Like a choose your own adventure book, but where you always end up dying?' CEO: Hell yeah, that's what I'm talking about",2.5
2431,"When your wife remembers a memory from years ago and you have no recollection of it, don't blame yourself... that's just a break down in the Matrix. Our robot overlords put the memory in her head but forgot to put it in yours.",2.24
2437,I'm done being a people pleaser. If everyone's ok with that.,2.83
1654,What's the most groundbreaking invention of all time? The shovel.,2.68
3471,I once caught NASA's Curiosity rover flipping through my diary.,1.21
4294,"Moshe was walking down the street and gets run over by another Jewish driver. The driver speeds away and yells out the window ""Watch Out""! Moshe responds ""Why? Are you coming back?",1.58
5597,My wife caught me cheating last night and i feel so ashamed and full of regret. She's never going to play monopoly with me again!,3.55
2381,Me (watching millennials being convinced that fanny packs are fashionable): This is hilarious. Best punk ever.,1.83
2001,"A German man and woman are having sex, and an American walks in... The American shouts ""Gross!"" and turns away. The German man looks toward him and smiles, saying ""Danke!""",1.25
3600,What do you do if you find a black mamba in your toilet? Wait until he's finished.,2.55
3677,What do Japanese cannibals eat? Rawmen What do Japanese criminals run from? Rawmen,1.85
1989,"What do my wife and a chest freezer have in common? The exterior is hot, but its cold as ice inside.",1.95
6292,Me: *buys a toilet seat on Amazon Amazon: Here are 19 other toilet seats you might be interested in. Me (a person who collects toilet seats): Nice.,2.67
6297,Accidently said hello to a vegan feminist this morning. My trial starts on Monday.,2.15
663,"The US government once set a bunch of beer next to an atomic blast to see if it would still be drinkable after. Turns out, in the event of a nuclear war, beer is still safe to drink.",2.33
6870,I should clean mirrors for a living. It's a profession I see myself in.,2.68
12,What's the difference between a Mormon man and a Muslim man. A Mormon man gets 72 virgins and THEN kills himself.,2.2
1529,Two Chinese dudes break into a distillery. One says to the other 'is this Whiskey?' The other says 'yes but not as Whiskey as wobbing a bank',2.47
700,I'm organising a charity ball next week for people who struggle to reach orgasm Just let me know if you can't come.,3.0
2150,A doctor accidentally prescribes his patient a laxative instead of a coughing syrup. Three days later the patient comes for a check-up and the doctor asks: 'Well? Are you still coughing?' The patient replies: 'No. I'm afraid to.',2.8
1093,There are two words in life that will open a lot of doors for people Push and pull ROFL,2.11
3512,What do you call people who hate long sentences? Criminals.,2.6
7373,"Apparently, halal chicken is killed in the traditional Muslim way. How the fuck do you strap a rucksack to a chicken?",1.26
5139,I just bought a Pontiac that sexually identifies as a Ferrari It's a Trans Am,2.42
7840,What's the difference between an onion and a hooker? I cry when I cut up onions,1.65
7412,9 out of 10 men prefer large tits. The other man prefers the 9 men.,2.45
3358,"I went to a large bookstore ... ... and asked the lady at the counter, where the self-help section was. She said if she would tell me, it would defeat the very purpose of it.",2.25
5446,Why is Kim Jong-Un so chubby? Because he never had to run for office,2.9
3852,What is the difference between Chinese people and Albinos? Chinese people have many Tans.,1.05
4250,"A woman is naked and looking at herself in a mirror. She says: ""Jake, look at me. I'm old and wrinkly, my teeth look terrible, I'm getting fat, my boobs are starting to sag... I could really use a compliment right about now."" Jake replies: ""Your eyes are still really good.""",2.7
2934,My wife said she'd be happy with any bday gift as long as I get her something with lots of diamonds. She'll love this pack of playing cards!,2.5
6780,What is the difference between a pizza and a Jew? A pizza doesn't scream when you put it in the oven,1.7
6134,"Wanted to watch the Chernobyl miniseries but thanks to Alexa I am deeply engrossed in ""Cher: No Bull."" What a life she's had!",1.84
4174,Welcome to your 40s. Your ability to be sneaky will now be hindered by your bones cracking when you walk.,3.25
313,What do you call the argument between two vegans? A plant-based beef.,2.35
2392,I think more people used the word “shitshow” tonight than in the history of the word,0.83
3391,What type of blood does a keyboard have? Typo corny,0.88
1983,"So a woman shot up Youtube Headquarters, fired 20 shots and only injured 4 people.... ....looks like mass shootings are another thing to add to the list of things that men are better than women at.",1.42
4234,WIFE: Let's role-play ME: OK W: U be a teacher *I get up & leave* W: Where u going? M: Do u have ANY idea how much paperwork I've got to do?,2.21
2668,What happens to lawyers after they die? They lie still.,2.95
6777,How is a toddler like a cell phone? If you can't find it in three days it's probably dead.,3.0
4788,"A dog is truly a man's best friend. If you don't believe it, just try this experiment. Lock your dog and your wife in the boot of the car for an hour. When you open the boot, which one is really happy to see you?",3.21
4274,I'm trying to learn the alphabet but I can't get past X. I don't know why.,2.58
3913,"Irishman applies for a job at a Blacksmiths. The Blacksmith asks ""Have you ever shoed a horse?"" The Irish man replies, ""No, but I once told a Donkey to fuck off.""",2.75
6837,I fucking hate Fat Kids. They always win at seesaw.,2.05
7772,My girlfriends threatened to leave me because of my obsession with flamingos.... So I've had to put my foot down.,2.32
1858,"A buddy said to me, ""Do you want to hear a really good Batman impression!?"" I said, ""Go on, then."" He shouted, ""NOT THE KRYPTONITE!"" I said, ""That's Superman."" He said, ""Thanks man, I've been practicing a lot.""",2.7
2373,What do you call a friendly Chinese man who gives out free firewood? Kind Ling,1.9
441,What do you call an Irish man sitting in his garden? Paddy O'Furniture. haha,2.42
3523,"My wife has started wearing a 'Refugees Welcome' T-shirt and you are not going to believe how she has been treated. She's been chased, beaten, kicked, punched and spat upon. And she hasn't even left the house yet...",1.84
3693,"ME: I mean, you have super powers, we could go save those people right now. INTROVERTO: [wearing pajamas] But what if they think I'm weird?",2.63
6624,My girlfriend was furious when I told her I put ginger in our curry. She loved that cat.,2.95
2130,My wife has so many shoes the bedroom looks like the outside of a mosque.,2.32
3983,Why was the transvestite always angry? cross-dressing,1.4
361,[wife in labor] *i press play on cassette {Ice Cube - You Can Do It} Wife:WHAT THE HELL Me: sorry hun *ff to {SaltNPeppa - Push It},2.45
3146,I hate it when people don't know the difference between your and you're. There so stupid.,3.0
2977,Nothing offends a parent more than a person without kids complaining about feeling tired,2.13
910,Welcome to your forties. Get ready to be too tired for pretty much everything that brings joy in life.,2.16
2015,"What does a burnt pizza, a frozen beer and a pregnant girlfriend have in common? One dumbass who never pulls out in time",2.4
5640,"me, walking: hello me, walking with coins in my pocket: howdy partner",1.12
3379,"My girlfriend left me for an Indian guy. It's okay, I know he's going to treat her well. I heard they worship cows",2.7
2186,Only 5 days till Christmas. I hope that you are wrapped under the Christmas tree.,2.15
3887,"Girls at hooters may be hot. but when it comes down to it, the ladies at subway are the real wife material..",2.53
661,What's the difference between a deaf dog and a one night stand? The one never comes when he's called and the other never calls after he comes.,2.21
5642,I've heard that it's possible to grow up - I've just never met anyone who's actually done it.,2.42
1813,"Q: What county in Ireland hates ""South Park?"" A: Killkenny.",2.45
411,"My wife wears my t-shirts around the house sometimes, but the minute I put on one of her business suits to mow the lawn I get in trouble.",2.74
474,*mugger pulls a knife* Mugger: gimme your money Me: well this night took a SHARP turn *later* Doctor: it's a record for amount of stabs,2.55
5678,My first wife died from eating poisonous mushrooms. My second wife died from eating poisonous mushrooms. My third wife died from a cracked skull. The bitch wouldn't eat her mushrooms.,1.75
613,"I use a wheelchair. Whenever I'm at a job interview and they ask me what my greatest weakness is, I always want to say, ""Stairs"".",2.8
7198,"A hamburger walks into a bar and orders a beer. Bartender says,""Sorry, we don't serve food here.""",2.65
4908,"Slutty girls are like Wal-Marts. Everyone makes fun of them but when you're inside one at 4am, you think ""Thank God these are here""",2.42
3543,What happens when you get more than you payed for with a Mexican Gigolo? The second coming of Jesus.,1.3
3567,"Judge: I order you to pay $10,000 Mario: Why? Judge: It's a fine. Mario: No itsa not.",2.89
6929,Whats the difference between a feminist and a suicide vest? A suicide vest actually accomplishes something when triggered.,2.05
5595,What do you call a blind german guy? A not see.,2.45
2828,I showed up late to the Kleptomaniacs Anonymous meeting. All the seats were already taken.,2.84
7007,Why did Hitler suicide? He got the gas bill,1.8
2531,"I'm like an iPhone when it comes to going out after work... my battery says I still have 47% left, but in reality I'm going to be dead and out of energy within 30 minutes.",2.53
2933,Did you hear about McDonald's trying to get into the steakhouse market? It was a big McSteak.,2.3
2288,My girlfriend threatened to leave me if I didn't stop pointing out random exits and entrances I said: 'There's the door.',2.16
1151,"Today my son asked, ""Can you lend me a book mark?"" I immediately burst into tears. 12 years old and he doesn't know my name is Brian",2.95
7403,ME: It's not easy to make me laugh. I have a pretty refined sense of humor. ME: [when I see a picture of any animal wearing sunglasses] Ahahahahahahahahahahahahahahahahaha... hahahahahaha... hahahaha... heee heee... where'd you get those?,2.05
4759,What's the difference between a girlfriend and a washing machine? A washing machine doesn't go apeshit and stalk me for years when I put a couple of loads in it.,1.85
3298,"Son: ""Dad, can you tell me what a solar eclipse is?"" Dad: ""No sun.""",2.45
6243,How do you piss off a female archaeologist? Find a used tampon and ask her what period it's from.,2.25
2112,I've finally stopped drinking for good. Now I drink for evil,3.2
716,What do you call a waffle on a California beach? A Sandy Eggo,1.79
6464,"My girlfriend is adorable, smart, sexy, and looking over my shoulder as I type.",3.18
4068,"I'm the kind of guy who doesn't live by the rules, I do whatever I like. And what is it that I like to do? Follow the rules.",2.22
1569,What do you call an emo a capella group? Self Harmony,1.65
3743,"My wife and I are like an old pair of shoes... one of us smells like old feet, and the other one has a really long tongue.",2.15
1060,It's now got to the stage in my marriage where me and the wife have gone our separate ways and will be spending a considerable amount of time apart for the indefinite future. She's gone shopping for shoes.,2.74
6108,"It's frustrating when all the birthday cards at the store suck. Is it really too much to ask to be able to purchase a piece of cardboard with the exact words quantifying my very unique and very specific relationship with my wife for just $4.99? Get it together, Hallmark.",3.35
6288,"I wonder if the guy who came up with the term ""One Hit Wonder"" came up with any other phrases.",2.39
3727,"A woman walks into a gynaecologist's office for an exam. She gets on the stirrups and the doctor says... ""You have a really huge pussy. You have a really huge pussy."" The woman replies, ""You didn't have to say it twice."" The doctor says, ""I didn't.",2.45
4333,The inventor of knock knock jokes should win a no-bell prize.,3.0
4794,GUY WHO SKYDIVES: You wouldn't believe the rush of adrenaline you get. ME: [thinking about when I use my phone in the tub and risk serious water damage that isn't covered by warranty] Oh I can imagine.,2.15
647,"The horse favored to win the Kentucky Derby had to pull out of the race. Apparently, someone dug up some of his homophobic tweets.",2.15
7666,How long do you think it will take for gays to find out? That a gay marriage is as much an oxymoron as a gay funeral?,1.0
7091,Why did the man open a rooftop bar? He wanted to have drinks on the house.,3.1
4018,Did you know you cannot breath through the nose while you're smiling? Ha! I made you smile.,3.11
6819,My wife wanted to brighten up the garden. So I planted some bulbs.,2.37
6888,How do you keep a homosexual in suspense... ...ill tell you later.,2.11
7636,My wife was furious at me for kicking dropped ice cubes under the refrigerator. But now it's just water under the fridge.,2.84
5866,Just saw a fat dude lick pizza grease off his shirt so that's the last time I eat in front of a mirror.,2.37
7427,The Job Promotion Saudi Arabia just announced that someone was promoted be the new Oil Minister. That would make it a sheikh-up in the government.,1.65
4214,Date: my worst fear is not living up to my own expectations. You? Me: that if I ever lay across a piano while I'm singing it won't hold me.,1.25
5658,"Toast at a Wedding ""May you live as long as you want and not want for as long as you live."" That's an Irish toast. ""Cinnamon, eggs, bread, and maple syrup."" That's a French toast.",2.32
6513,"You may get to decide what time your kids go to bed, but they get to decide what time you wake up, so who really holds all the cards in this relationship",3.18
7485,Why did the black man go to the golf-club on Sunday afternoon? Because he had a membership.,1.18
5670,What do Japan and Shaq have in common? Kobe Beef,2.15
678,Making the arrangements for my wife's funeral is tough She keeps asking what I'm doing,3.21
4624,The problem with being gay It's a pain in the ass,2.15
6474,People say I'm an 'out of touch' celebrity but my butler puts on my pants one leg at a time just like everyone else.,2.42
2232,"I HATE being bipolar, it's great.",2.6
4617,Started stockpiling plastic straws for after the strawpocalypse. All you mortals will be drinking out of cups like an adult and I will be supping from a plastic straw like a god.,1.89
7274,"Robocop's costume was so bulky that it wouldn't fit into his police car when filming the movie. Every time you see Robocop driving, he's not wearing his Robo-Pants.",1.5
1924,"My friend Ty came first in the Beijing marathon 5 years ago, but still has not been awarded a gold medal. China refuses to acknowledge Ty won.",2.25
5278,What does a Polish bride get on her wedding night that's long and hard? A new last name.,2.8
2394,What do you call a 60-year old whose puberty just started? A late boomer.,2.3
5010,Accountant: You're basically broke. Wife: He keeps spending money on stupid stuff. Me: Let's ask the dog if he thinks his jeans are stupid?,2.45
7881,What's Al-Qaeda's favorite American football team? The New York jets.,1.84
160,Why do girls always get mad when I try to read their shirts? It's not my fault I'm blind.,2.63
4963,So I gave a blind guy a basketball. I think he's still trying to read it,2.4
6716,What's the difference between a pregnant woman and a light bulb? You can always unscrew a light bulb.,1.85
2065,Girl are you a loan offered by a furniture store? Cause you've been giving me zero interest for 3 years,2.65
7358,Why do riot police get to work early? To beat the crowd,2.68
6632,The best part of forgetting to lock the door in a public restroom is all the free apologies you get when people walk in on you.,2.05
3752,"Some people bring blessings wherever they go, others whenever they go",2.71
5015,Cas must have eaten that old turkey sandwich Dean was keeping in the fridge. Sorry pal. indigestion,0.58
4654,"Twitter will give a blue check mark to just about any scumbag out there. If you don't believe me, just look at all the politicians that have them.",2.62
5230,Holding one of those artist paint palettes but the paints are different sauces and I have a nugget in my brush hand. My mouth is the canvas.,1.61
5039,"I can hear the lesbian couple next door to me having sex every night. It's not easy, but if I turn the TV off and unplug the fridge, I can just about hear them.",1.58
4703,Imagine what being a parent Is like... now add 1000x more screaming,2.59
2646,What do you call a witch who lives in the desert? A sand witch.,2.16
7204,Why does Helen Keller wear tight jeans? So people can read her lips.,1.94
1,TENNESSEE: We're the best state. Nobody even comes close. *Elevennessee walks into the room* TENNESSEE: Oh shit...,2.42
2558,What do you call a woman who knows where her husband is all the time? A widow.,2.6
7081,What do you call a bear that's stuck out in the rain? A drizzly bear.,2.65
6528,"Getting a girlfriend is a lot like getting a car The more money you have, the more options you have.",2.05
2217,You wanna hear a dirty joke A horse fell in the mud. And then some crazy lesbian who hates horses put on a strap on and fucked it till it died.,1.5
5376,I scared the postman today by going to the door completely naked. I'm not sure what scared him more. My naked body or the fact I knew where he lived.,3.2
5487,How much hummus did the anorexic Arab eat? A tahini bit!,1.84
4051,"A girl in a restaurant asked me ""Are you single?"". I happily replied ""Yes"". She took away the extra chair in front of me.",3.35
4509,"Start again. Still not getting it.' - Time traveling Thomas Jefferson, after I tried to explain Twitter to him.",1.56
3515,Why do churches ban Wi-Fi? Because they're still waiting for the promised LAN.,2.0
625,I've heard seven cancer jokes today. If I hear tumor it's gonna benign.,2.47
5496,I'm reading a horror story in Braille. Something bad is about to happen...I can feel it.,3.25
1742,Why do people think memory foam is so great? It forgets what you look like after like 10 seconds. That's almost as bad as a goldfish,1.6
3735,"The internet connection in my farm is really sketchy, so I moved the modem to the barn. Now I have stable wifi.",3.11
3408,"His son asked him what gay meant. Son: Dad, what does gay mean? Dad: Happy son. It means happy. Son: Then are YOU gay DAD? Dad: No son...... i have a wife...",2.2
1325,Advice is the only commodity where the supply always exceeds the demand.,2.17
2941,Anyone want to buy a broken barometer? No pressure.,2.5
3255,What do Eskimos and Ziploc bags have in common? They both like a tight seal,2.32
2517,"The most relatable part about Bilbo is that he had a bulletproof shirt, and a ring that makes you invisible, but instead of getting into mischief he just stayed at home for 60 years smoking pipe weed and working on a book.",2.18
6541,hello it is my officially September and this month I will continue a nearly 30 year tradition of pretending I don't care about my birthday while always bringing any topic back to my birthday.,2.53
1323,"The signs of spring are here - the warmer weather, the green grass, me at 5am yelling 'shut up, birds!' from my bedroom window... gotta love this time of year.",2.26
2547,her: [during sex] spank me me: [nervous but i go for it] her: did you just say good game,2.29
4694,How do you know Justin Bieber is Canadian? Only a Canadian could get a 1 on Billboard with a song called Sorry.,2.8
2919,"Somebody just threw a jar of mayonnaise at me I was like, ""What the Hellmann?""",2.58
6850,"Apparently, 29% of pet owners let their pet sleep on the bed with them, so I gave it a try. My fucking goldfish died.",2.9
606,What do you call a caveman's fart? A blast from the past.,2.58
6060,"I'm trying to introduce my wife to my Scooby Doo sex fantasy. I think it's working, she said we should split up. She went to her parents house and I'm looking for clues in the garden.",2.25
5162,The main reason your wife doesn't like the way you breathe is because it reminds her you're still alive,2.3
5569,What's the difference between a painting and Jesus. You only require one nail to put up the painting.,2.25
5489,"I was struggling to get my wife's attention So I simply sat down and looked comfortable, that did the trick",2.68
2884,Sorry you hired me to film your wedding and I accidentally did heat vision.,1.19
4313,I always cry at those YouTube videos of babies getting hearing aids and hearing their mother's criticism for the first time.,2.4
3823,Yo momma so old.... She has a separate entrance for black men.,2.16
1407,"If beans are the musical fruit, then cauliflower is the quiet kid with no obvious ambitions and a strange odor.",2.25
6080,I fart like an Egyptian pharoah... We have a toot in common.,1.95
5027,What do you call Halloween for feminists? Triggertreat,1.58
884,"What's the difference between a tyre and 365 used condoms? One's a Goodyear, the other's a great year.",3.15
1898,What's the difference between a Mexican and a bench? The bench can support a family of four.,2.55
1985,I throw up whenever i hear a joke. It's a gag reflex.,2.3
3139,"The recipe said, 'Set the oven to 180 degrees.' Now I can't open the oven as the door faces the wall.",2.39
5175,What did the pirate say when he turned 80? Aye Matey.,2.89
81,January is the Monday of months,2.43
3747,Naming a child is hard. Do you name him something creative or original and risk that ruining his life? Or give him a normal name and let it be ruined by emotional baggage later on,2.12
1130,What did the depressed ghost say to the psychiatrist? Thanks for lifting my spirits.,2.89
1058,I asked my wife for an audio book and she got me an encyclopaedia. That speaks volumes.,2.8
6867,Today I bought the new 'Divorced Barbie' for my daughter. It came with all of Ken's accessories.,2.5
1217,Got kicked outta Starbucks for trying to order a venti mocha choca latta ya-ya creole lady marmalaaaaaaaaade.,1.55
2366,"Me: I cheated on you Wife: You had an affair with another woman? Me: No, I watched an episode of our TV show without you Wife: That's even worse",2.75
7443,What's the best part about having a blind partner? You know they won't be seeing other people.,2.79
3276,If you look up the definition of responsibility in the dictionary it just shows a picture of an adult looking sad.,2.55
3096,I joined cross fit because I'm really angry at big tires,1.37
1410,We were all talking about our favorite holidays so I said 'Onion Day' and everybody just stared at me blankly. I don't know how much longer I can take this big city life. I miss the farm. I miss my onnies.,1.4
1223,The airport lady at passport control saw I was American & warned me there were no McDonald's past security. I feel very profiled & grateful.,2.6
2647,What do you call a french lesbian? A tresbien,1.6
144,Black women make the best wives. You can't see their bruises.,1.16
4457,Queer Irishman Sean: Did ya here the one about the queer Irishman? Brian: No. Sean: Seems he was spotted leaving the pub at 11 o'clock with a girl. Brian: So? Sean: Closing time's one.,0.68
4921,"Babies are the worst. Why did we have one? It's 3am and I'm sleep deprived and exhausted. I'm at my wits end. This was a huge mista... oh wait he's smiling at me. Aw man, This feeling is amazing! I love being a dad.",2.25
3841,Did u hear about the leper poker game? everyone threw their hands in,1.68
4155,A woman in India has given birth to a 23 pound baby. Doctors say little Sanjeev will be walking six months before his mum.,2.0
2419,What do bats use to hit baseball? Baseball human,1.65
4638,I think bribery is a terrible and disgusting crime but $100 would change my mind,2.7
3447,"A policeman stops a car... Policeman: Whose car is this, where are you taking it and what do you do for a living? Miner: Mine",2.22
1179,Decapitating Vamps and taking names. That's how we do!!! Supernatura I Vamps Suck,1.17
4297,"Nearly half of every single one of my paychecks gets taken by a group who doesn't want anyone to hold them accountable, doesn't understand the value of a dollar, and who get more expensive every year. I am of course talking about my children.",2.39
3909,Congrats Hugo Fernandez re: Great Lakes/Navy error. I bow to your expertise & Batmans self made cardboard utility belt,0.87
6664,"My girlfriend said if I don't stop my obsession with Viking culture she'll fight me to the death ""Jokes on you"" I said ""if I die in battle I'll go straight to Valhalla""",1.85
2815,I just learned the medical name for Viagra. Mycoxaflopin.,3.05
4193,Got that experimental throat surgery that lets me sing barbershop quartets without having to make 3 friends.,2.21
5203,What's a drug lord woman called? A drug lady? A heroin heroine?!,2.15
5543,Why was the baby jalapeno shivering? He was a little chilli.,2.75
1822,Fuck the Japanese. The only yellow people I trust are the Simpsons.,1.44
5287,"Why was there semen on the clean laundry? When Greg woke up, his mom had left a note reading, ""Please put a load in the washer""",1.8
6375,"Police officer: ""I'm here to inform you that your son burned down the school"" Parents: ""arson?"" Police officer: ""yes, your son""",2.6
7159,What's the difference between Jesus and a vagina? A vagina is still good after a couple of nails,2.05
6629,"I'm pretty sure the audience appreciated my standing up repeatedly and saying, 'Actually, it's PANTHER OF COLOR.'",1.56
553,What's a cannibal's favourite game? Swallow the leader.,2.58
1941,"My wife said last night: ""You treat our marriage like it's some sort of game."" Unfortunately, this cost her 12 points and a bonus chance.",2.9
6334,"Q: What is the blonde's chronic speech impediment? A: She can't say ""No"".",2.25
2460,The way to her heart: make her a bomb as sopita with limon and tapatio,1.17
7466,"When a bear stays in bed for 7 months in a row, they call it hibernation. But when I do it, everyone says I'm depressed",2.42
917,You've been married a long time when the trail of rose petals she left you goes to the lawn mower,1.72
121,My friend asked me to describe myself in 3 words. Lazy,2.85
2330,Teacher Johnny: Use the word HARASSMENT in a Sentence... Johnny: I was in Love with a girl and.. Her-ass-meant a lot to me,2.15
5768,I saw a Jewish Ghost last night... It was so scary I started to Shiva.,2.1
7095,Whoever stole my anti depressants. I hope you're happy now.,3.75
4347,"The baby name ""Karen"" is predicted to go extinct in just a few years.",1.85
7920,My wife just tripped and fell while carrying a bunch of clothes she just ironed. I watched it all unfold.,2.47
3000,"My love is like the sea, the deeper it gets the weirder it gets.",2.17
203,"Sitting here wondering when a spiderweb becomes a cob. Like Plato, Aristotle, and the others.",1.31
288,Why did the blonde have a sore belly-button? Because she had a blond boyfriend.,1.75
4583,"Why is their always lightning in France? Obviously, since lightning takes the path of least resistance.",2.37
7154,Me: Ever seen someone write a check with 9 zeroes on it? Impressed? Cashier: You put them all in front of the one. It's for $1 Me: Please don't cash it until next week.,2.6
5008,Why do gay men float? Flambuoyancy,2.75
3994,"It's hard watching your wife punish your kid after finding a horsy drawn on the wall in crayon. She just did such a good job parenting, I didn't have the heart to tell her I drew it.",2.29
2993,Did you know humans are born with four kidneys? Two of them grow into adult knees. corny,1.6
3334,Marvel have announced their first transgender super hero. Wonder Womb-man will be in cinemas this summer....,1.11
4016,What's the worst part about necrophilia? When you get stiff before she does.,1.9
3757,Why do Jews always seem to find spare change laying around? They cents it.,2.35
974,A dog may well be a man's best friend but a cat will never tell the police where your marijuana is.,3.85
3179,What musical group is Jesus most afraid of? Nine Inch Nails,2.63
46,What do you call bad breath that sneaks up on you? Ninjavitis.,2.45
1064,The problem with feminists is that they don't stop talking and I just want to fuck them.,1.43
4682,"Sitting in my car eating McD's, and I hear a quiet voice behind me go: ""Here, we have The Fat Woman in her natural habitat..""",2.5
5257,I think I might need a shave and a football kick soon.... stay tuned,0.67
6285,Went out for a jog today Thought I heard someone clapping for me. Turns out it was just my fat thighs.,2.35
280,My wife just gave birth to a ginger baby. We've shaved it's head and told everyone it has cancer.,1.65
2604,INSTAGRAM: Looks like a fun weekend!! TWITTER: You look like what happens when a hobbit has a baby with an ashtray.,1.6
693,"I wished I loved anything as much as white people love saying ""gracias"" at Mexican restaurants.",2.94
535,"A woman was taking a shower when the doorbell rang. ""It's the blind man"" he called. That's ok, she thought, so she quickly ran downstairs naked to open the door. ""Nice tits"" he said. ""Now, where do you want those blinds?""",3.05
7132,"If I had a dime for every time a homeless person asked me for change, I'd still say no.",2.1
2365,Life is like a box of chocolates... It doesn't last long for fat people.,2.16
549,Ain't no sandwich when she's gone.,1.37
5082,What do you do when you see an amputee hanging from a tree? Start shouting out letters.,1.78
4029,"A german tourist arrives at Warsaw airport. The immigration office asks: 'Occupation?''. The german responds: 'No, just holiday''",1.8
1777,i like it when restaurants put a toothpick in their sandwiches because then i know it's dead,1.9
766,Common sense is like deodorant. Those who need it never use it.,2.72
1177,We should get all the ex-USSR states back together Then we could have a Soviet re-Union,2.25
6000,What's red and smells? Rudolph's nose.,2.5
1600,Last time when I was someone's type.. I was donating blood.,3.15
3133,me: i don't know anybody here i feel awkward prison guard: shut the fuck up,1.44
4709,Got excited when I had to attend a class for daily sex. Turns out it's for dyslexia.,3.25
2382,"""Grampa, how did you support gay marriage? Did you march like civil rights ppl?"" ""No. Marching's hard. I tweeted about it.""",1.76
2000,What's the difference between a blonde and a mosquito? One stops sucking when you slap it and the other is a blonde.,2.15
3423,"YOU: I don't understand kids these days. Me: [equipped with the knowledge that comes after 46 years of studying anthropology, sociology, child psychology, and global culture] They like doing that fortnite dance.",2.11
7724,"Ladies, never agree to do an@l, save it for when you do something so bad a blowjob can't fix things.",2.06
3072,How much does a midget stripper with three kids get paid? Mini-mom wage.,2.0
