post_id,domain,expected,prediction,is_correct,score_ratio,raw_response,thinking
vc4b6c,askacademia_validation,B,A,False,13.3333333333,A,
vc4b6c,askacademia_validation,B,A,False,10.0,A,
vc4b6c,askacademia_validation,B,A,False,10.0,A,
vc4b6c,askacademia_validation,B,B,True,8.5,B,
vc4b6c,askacademia_validation,B,B,True,8.5,B,
vc4b6c,askacademia_validation,B,A,False,8.5,A,
vc4b6c,askacademia_validation,A,A,True,2.25,A,
vc4b6c,askacademia_validation,A,A,True,2.25,A,
vc4b6c,askacademia_validation,B,A,False,3.0,A,
vc4b6c,askacademia_validation,B,A,False,2.25,A,
vc4b6c,askacademia_validation,B,A,False,2.25,A,
vc4b6c,askacademia_validation,A,B,False,2.0,B,
vc4b6c,askacademia_validation,B,A,False,2.0,A,
ttyxvj,askacademia_validation,A,A,True,2.0,A,
pxu8yg,askacademia_validation,B,A,False,4.2857142857,A,
pxu8yg,askacademia_validation,A,A,True,2.0,A,
pxu8yg,askacademia_validation,B,A,False,2.0,A,
rd07p9,askacademia_validation,B,B,True,2.7857142857,B,
rd07p9,askacademia_validation,B,B,True,3.5454545455,B,
rd07p9,askacademia_validation,B,B,True,6.5,B,
rd07p9,askacademia_validation,B,B,True,2.0909090909,B,
rd07p9,askacademia_validation,A,B,False,3.8333333333,B,
rd07p9,askacademia_validation,B,B,True,3.3333333333,B,
rd07p9,askacademia_validation,A,B,False,3.3333333333,<answer>B</answer>,
rd07p9,askacademia_validation,B,A,False,2.0,A,
rd07p9,askacademia_validation,B,B,True,2.0,B,
rd07p9,askacademia_validation,A,A,True,2.0,A,
rd07p9,askacademia_validation,B,B,True,2.0,B,
rd07p9,askacademia_validation,B,B,True,2.0,B,
ovyuwg,askacademia_validation,B,B,True,5.0,B,
ouahe1,askacademia_validation,A,A,True,2.3888888889,A,
ouahe1,askacademia_validation,A,A,True,8.6,A,
ouahe1,askacademia_validation,A,A,True,14.3333333333,A,
ouahe1,askacademia_validation,A,B,False,3.2,B,
ouahe1,askacademia_validation,A,B,False,5.3333333333,B,
ouahe1,askacademia_validation,A,A,True,2.6666666667,A,
ouahe1,askacademia_validation,B,B,True,2.3333333333,B,
ouahe1,askacademia_validation,A,A,True,2.0,A,
ouahe1,askacademia_validation,B,B,True,2.0,B,
ouahe1,askacademia_validation,A,A,True,2.0,A,
e1hmwv,askacademia_validation,B,A,False,3.1111111111,A,
sx5fi5,askacademia_validation,B,A,False,2.5,A,
sx5fi5,askacademia_validation,B,A,False,2.0,A,
sx5fi5,askacademia_validation,B,A,False,2.0,A,
sx5fi5,askacademia_validation,B,A,False,2.0,A,
sx5fi5,askacademia_validation,A,A,True,2.6666666667,A,
sx5fi5,askacademia_validation,B,A,False,2.6666666667,A,
sx5fi5,askacademia_validation,A,A,True,4.0,A,
sx5fi5,askacademia_validation,A,A,True,2.0,A,
sjudab,askacademia_validation,A,B,False,3.0,B,
sjudab,askacademia_validation,A,B,False,2.0,B,
q71fwq,askacademia_validation,B,A,False,3.6666666667,A,
q71fwq,askacademia_validation,B,A,False,3.6666666667,A,
q71fwq,askacademia_validation,A,A,True,2.0,A,
q71fwq,askacademia_validation,B,B,True,2.0,B,
opj8df,askacademia_validation,B,B,True,3.8571428571,B,
opj8df,askacademia_validation,A,A,True,13.5,A,
opj8df,askacademia_validation,B,A,False,3.7142857143,A,
opj8df,askacademia_validation,A,A,True,4.3333333333,A,
opj8df,askacademia_validation,A,B,False,6.5,B,
opj8df,askacademia_validation,B,A,False,13.0,A,
opj8df,askacademia_validation,B,B,True,3.0,B,
opj8df,askacademia_validation,A,B,False,2.5,B,
opj8df,askacademia_validation,B,A,False,2.0,A,
opj8df,askacademia_validation,B,A,False,2.0,A,
opj8df,askacademia_validation,A,A,True,2.5,A,
opj8df,askacademia_validation,B,B,True,2.0,B,
knyazs,askacademia_validation,B,A,False,2.0,A,
c2saxq,askacademia_validation,A,B,False,9.8,B,
c2saxq,askacademia_validation,A,A,True,2.6666666667,A,
c2saxq,askacademia_validation,A,B,False,6.4,B,
c2saxq,askacademia_validation,B,B,True,10.6666666667,B,
c2saxq,askacademia_validation,A,B,False,10.6666666667,B,
c2saxq,askacademia_validation,A,B,False,2.4,B,
c2saxq,askacademia_validation,B,A,False,2.2,A,
c2saxq,askacademia_validation,B,A,False,2.2,A,
c2saxq,askacademia_validation,A,B,False,3.6666666667,B,
c2saxq,askacademia_validation,B,A,False,2.75,A,
c2saxq,askacademia_validation,B,A,False,3.6666666667,A,
8k4hb8,askacademia_validation,A,B,False,3.0,<answer>B</answer>,
8k4hb8,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
mca4br,askacademia_validation,B,A,False,2.0,A,
sgvrcd,askacademia_validation,B,B,True,5.6666666667,B,
sgvrcd,askacademia_validation,B,B,True,2.25,B,
d0wtan,askacademia_validation,B,A,False,3.6666666667,A,
d0wtan,askacademia_validation,A,A,True,3.0,A,
d0wtan,askacademia_validation,B,A,False,4.5,A,
d0wtan,askacademia_validation,B,B,True,2.3333333333,B,
d0wtan,askacademia_validation,B,B,True,3.5,B,
5jklpx,askacademia_validation,B,B,True,2.7777777778,B,
5jklpx,askacademia_validation,A,B,False,5.5,B,
5jklpx,askacademia_validation,B,A,False,4.0,A,
5jklpx,askacademia_validation,A,A,True,3.5,A,
5jklpx,askacademia_validation,B,B,True,3.5,B,
5jklpx,askacademia_validation,A,A,True,3.5,A,
34kzwg,askacademia_validation,B,B,True,2.0,B,
34kzwg,askacademia_validation,A,B,False,2.0,B,
az4yek,askacademia_validation,B,A,False,3.375,A,
kcodx3,askacademia_validation,A,A,True,3.5714285714,A,
kcodx3,askacademia_validation,A,A,True,4.1666666667,A,
kcodx3,askacademia_validation,A,A,True,2.5,A,
u4os4y,askacademia_validation,B,B,True,5.1111111111,B,
abww5y,askacademia_validation,A,A,True,3.4,A,
abww5y,askacademia_validation,B,B,True,25.5,B,
abww5y,askacademia_validation,A,A,True,34.0,A,
abww5y,askacademia_validation,A,A,True,7.5,A,
abww5y,askacademia_validation,A,A,True,6.0,A,
abww5y,askacademia_validation,B,A,False,6.0,A,
abww5y,askacademia_validation,B,A,False,8.0,A,
abww5y,askacademia_validation,B,A,False,12.0,A,
abww5y,askacademia_validation,B,B,True,2.25,B,
abww5y,askacademia_validation,B,B,True,2.25,B,
abww5y,askacademia_validation,A,A,True,3.0,A,
abww5y,askacademia_validation,B,A,False,3.0,A,
abww5y,askacademia_validation,B,B,True,3.0,B,
abww5y,askacademia_validation,A,A,True,4.5,A,
abww5y,askacademia_validation,A,A,True,2.0,A,
abww5y,askacademia_validation,B,A,False,2.0,A,
abww5y,askacademia_validation,A,A,True,2.6666666667,A,
abww5y,askacademia_validation,A,A,True,2.6666666667,A,
abww5y,askacademia_validation,A,A,True,4.0,A,
abww5y,askacademia_validation,B,B,True,2.0,B,
abww5y,askacademia_validation,B,A,False,2.0,A,
abww5y,askacademia_validation,A,A,True,2.0,A,
abww5y,askacademia_validation,B,B,True,2.0,B,
abww5y,askacademia_validation,B,B,True,2.0,B,
abww5y,askacademia_validation,B,A,False,2.0,A,
abww5y,askacademia_validation,B,A,False,2.0,A,
4f8ng2,askacademia_validation,B,A,False,2.7142857143,A,
84fy8e,askacademia_validation,A,A,True,2.15,A,
84fy8e,askacademia_validation,B,A,False,3.5833333333,A,
84fy8e,askacademia_validation,B,A,False,5.375,A,
b2ai74,askacademia_validation,A,A,True,20.3333333333,A,
b2ai74,askacademia_validation,B,A,False,5.3333333333,A,
b2ai74,askacademia_validation,A,A,True,2.3333333333,A,
b2ai74,askacademia_validation,B,A,False,2.3333333333,A,
b2ai74,askacademia_validation,B,A,False,3.5,A,
b2ai74,askacademia_validation,A,A,True,3.5,A,
d2hkeo,askacademia_validation,A,B,False,2.0212765957,B,
d2hkeo,askacademia_validation,A,B,False,2.7941176471,<answer>B</answer>,
d2hkeo,askacademia_validation,B,B,True,3.8,<answer>B</answer>,
d2hkeo,askacademia_validation,A,A,True,6.7857142857,A,
d2hkeo,askacademia_validation,B,B,True,2.6764705882,B,
d2hkeo,askacademia_validation,B,B,True,2.3235294118,B,
d2hkeo,askacademia_validation,A,A,True,3.16,A,
d2hkeo,askacademia_validation,A,A,True,5.6428571429,A,
d2hkeo,askacademia_validation,A,B,False,2.1470588235,<answer>B</answer>,
d2hkeo,askacademia_validation,A,A,True,2.0,A,
d2hkeo,askacademia_validation,B,B,True,3.2857142857,<answer>B</answer>,
d2hkeo,askacademia_validation,B,B,True,5.1111111111,<answer>B</answer>,
d2hkeo,askacademia_validation,B,A,False,7.6666666667,A,
d2hkeo,askacademia_validation,A,A,True,2.2142857143,A,
d2hkeo,askacademia_validation,B,A,False,3.4444444444,A,
d2hkeo,askacademia_validation,B,A,False,5.1666666667,A,
d2hkeo,askacademia_validation,A,A,True,3.0,A,
d2hkeo,askacademia_validation,B,A,False,4.5,A,
d2hkeo,askacademia_validation,B,B,True,2.5555555556,B,
d2hkeo,askacademia_validation,B,A,False,3.8333333333,A,
gp1meq,askacademia_validation,B,A,False,2.0,A,
9ywtok,askacademia_validation,A,A,True,6.4,A,
9ywtok,askacademia_validation,A,B,False,2.2352941176,B,
9ywtok,askacademia_validation,B,B,True,3.8,B,
9ywtok,askacademia_validation,A,B,False,3.0,B,
9ywtok,askacademia_validation,B,A,False,3.0,A,
2k005h,askacademia_validation,B,B,True,8.6666666667,<answer>B</answer>,
2k005h,askacademia_validation,A,A,True,4.75,A,
2k005h,askacademia_validation,B,A,False,6.3333333333,A,
2k005h,askacademia_validation,B,B,True,6.3333333333,<answer>B</answer>,
2k005h,askacademia_validation,B,A,False,9.5,A,
2k005h,askacademia_validation,B,A,False,2.0,A,
2k005h,askacademia_validation,A,A,True,2.6666666667,A,
2k005h,askacademia_validation,A,A,True,2.6666666667,A,
2k005h,askacademia_validation,A,A,True,4.0,A,
2k005h,askacademia_validation,B,B,True,4.0,B,
tyx9ud,askacademia_validation,A,A,True,2.7777777778,A,
77s4sc,askacademia_validation,A,A,True,2.5,A,
77s4sc,askacademia_validation,B,A,False,2.8571428571,A,
4vrfi5,askacademia_validation,B,B,True,2.3333333333,B,
4vrfi5,askacademia_validation,A,B,False,3.5,B,
txhjhz,askacademia_validation,B,B,True,12.875,B,
txhjhz,askacademia_validation,A,A,True,51.5,A,
txhjhz,askacademia_validation,A,A,True,4.0,A,
txhjhz,askacademia_validation,B,B,True,16.0,B,
txhjhz,askacademia_validation,A,A,True,2.875,A,
txhjhz,askacademia_validation,A,A,True,3.2857142857,A,
txhjhz,askacademia_validation,B,B,True,4.6,B,
txhjhz,askacademia_validation,B,B,True,7.6666666667,B,
txhjhz,askacademia_validation,B,B,True,11.5,B,
txhjhz,askacademia_validation,B,B,True,2.375,B,
txhjhz,askacademia_validation,A,A,True,3.8,answer A,
txhjhz,askacademia_validation,A,A,True,9.5,A,
txhjhz,askacademia_validation,A,A,True,6.0,A,
txhjhz,askacademia_validation,B,B,True,2.3333333333,B,
txhjhz,askacademia_validation,B,B,True,3.5,B,
txhjhz,askacademia_validation,B,B,True,2.5,<answer>B</answer>,
5q774h,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
5q774h,askacademia_validation,A,A,True,3.5,A,
5q774h,askacademia_validation,A,B,False,3.5,<answer>B</answer>,
n5ux9s,askacademia_validation,A,A,True,5.6666666667,A,
n5ux9s,askacademia_validation,A,A,True,2.0,A,
n5ux9s,askacademia_validation,A,A,True,2.0,A,
c8tm4q,askacademia_validation,B,A,False,23.5,A,
c8tm4q,askacademia_validation,B,A,False,3.8260869565,A,
c8tm4q,askacademia_validation,B,A,False,14.6666666667,A,
c8tm4q,askacademia_validation,B,A,False,22.0,A,
c8tm4q,askacademia_validation,B,A,False,3.9130434783,A,
c8tm4q,askacademia_validation,A,A,True,5.0,A,
c8tm4q,askacademia_validation,A,B,False,12.8571428571,B,
c8tm4q,askacademia_validation,A,A,True,15.0,A,
c8tm4q,askacademia_validation,B,A,False,22.5,A,
c8tm4q,askacademia_validation,B,A,False,2.2608695652,A,
c8tm4q,askacademia_validation,A,A,True,8.6666666667,A,
c8tm4q,askacademia_validation,B,B,True,13.0,B,
c8tm4q,askacademia_validation,A,A,True,3.8333333333,A,
c8tm4q,askacademia_validation,A,A,True,5.75,A,
c8tm4q,askacademia_validation,A,A,True,2.5714285714,A,
c8tm4q,askacademia_validation,A,A,True,3.0,A,
c8tm4q,askacademia_validation,B,A,False,4.5,A,
c8tm4q,askacademia_validation,B,A,False,2.75,A,
c8tm4q,askacademia_validation,B,A,False,2.25,A,
c8tm4q,askacademia_validation,B,A,False,3.5,A,
c8tm4q,askacademia_validation,B,A,False,3.5,A,
c8tm4q,askacademia_validation,B,A,False,3.0,A,
39rnq1,askacademia_validation,B,A,False,5.0,A,
39rnq1,askacademia_validation,A,A,True,2.5,A,
39rnq1,askacademia_validation,A,B,False,3.0,B,
8exx73,askacademia_validation,A,A,True,2.4285714286,A,
8exx73,askacademia_validation,B,B,True,3.4,B,
8exx73,askacademia_validation,A,A,True,5.6666666667,A,
8exx73,askacademia_validation,B,A,False,8.5,A,
8exx73,askacademia_validation,A,B,False,2.8571428571,<answer>B</answer>,
8exx73,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
8exx73,askacademia_validation,B,B,True,6.6666666667,<answer>B</answer>,
8exx73,askacademia_validation,A,B,False,10.0,<answer>B</answer>,
8exx73,askacademia_validation,A,A,True,2.4,A,
8exx73,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
8exx73,askacademia_validation,B,B,True,6.0,B,
8exx73,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
8exx73,askacademia_validation,B,A,False,3.5,A,
8tk6zt,askacademia_validation,A,A,True,2.0,A,
8tk6zt,askacademia_validation,A,A,True,2.2857142857,A,
b3hrxm,askacademia_validation,A,A,True,6.875,A,
b3hrxm,askacademia_validation,B,A,False,11.0,A,
b3hrxm,askacademia_validation,A,A,True,3.375,A,
b3hrxm,askacademia_validation,A,A,True,5.4,A,
b3hrxm,askacademia_validation,B,A,False,9.0,A,
m0n6gc,askacademia_validation,B,A,False,2.8571428571,A,
m0n6gc,askacademia_validation,A,A,True,3.5,A,
m0n6gc,askacademia_validation,A,A,True,2.5,A,
m0n6gc,askacademia_validation,A,A,True,2.0,A,
kl61pe,askacademia_validation,A,B,False,3.6,B,
kl61pe,askacademia_validation,A,B,False,2.0,B,
kl61pe,askacademia_validation,A,A,True,5.0,A,
kl61pe,askacademia_validation,B,A,False,3.3333333333,A,
kl61pe,askacademia_validation,A,B,False,3.0,B,
kl61pe,askacademia_validation,A,B,False,2.5,B,
jve1pq,askacademia_validation,A,A,True,2.4285714286,A,
8k70tr,askacademia_validation,B,A,False,2.0,A,
cd56k0,askacademia_validation,B,A,False,2.0,A,
cd56k0,askacademia_validation,A,A,True,4.0,A,
9rub9t,askacademia_validation,B,B,True,3.5,B,
9rub9t,askacademia_validation,B,B,True,3.5,B,
9rub9t,askacademia_validation,B,B,True,2.0,B,
9rub9t,askacademia_validation,A,A,True,2.0,A,
4hz093,askacademia_validation,A,A,True,4.0,A,
77y7io,askacademia_validation,A,A,True,3.0,A,
77y7io,askacademia_validation,B,A,False,2.5,A,
tga4np,askanthropology_validation,A,A,True,2.3333333333,A,
kmsv2p,askanthropology_validation,B,A,False,2.7631578947,<answer>A</answer>,
kmsv2p,askanthropology_validation,B,A,False,2.4736842105,A,
lrmtbm,askanthropology_validation,B,A,False,5.3225806452,A,
lrmtbm,askanthropology_validation,A,B,False,2.7419354839,<answer>B</answer>,
xkenx8,askanthropology_validation,B,A,False,3.756097561,A,
xkenx8,askanthropology_validation,B,A,False,4.9677419355,A,
xkenx8,askanthropology_validation,B,A,False,19.25,A,
xkenx8,askanthropology_validation,A,A,True,51.3333333333,A,
xkenx8,askanthropology_validation,A,A,True,2.0487804878,A,
xkenx8,askanthropology_validation,A,A,True,2.7096774194,A,
xkenx8,askanthropology_validation,A,A,True,10.5,A,
xkenx8,askanthropology_validation,B,A,False,28.0,A,
xkenx8,askanthropology_validation,B,A,False,5.125,A,
xkenx8,askanthropology_validation,B,B,True,3.875,B,
xkenx8,askanthropology_validation,A,A,True,3.6666666667,A,
o0lfdy,askanthropology_validation,A,A,True,5.8333333333,A,
o0lfdy,askanthropology_validation,B,A,False,2.8333333333,A,
o0lfdy,askanthropology_validation,B,A,False,5.6666666667,A,
o0lfdy,askanthropology_validation,A,A,True,4.8571428571,A,
o0lfdy,askanthropology_validation,A,A,True,5.6666666667,A,
o0lfdy,askanthropology_validation,A,A,True,6.8,A,
o0lfdy,askanthropology_validation,A,A,True,2.5,A,
o0lfdy,askanthropology_validation,A,A,True,2.7272727273,A,
o0lfdy,askanthropology_validation,B,A,False,5.0,A,
o0lfdy,askanthropology_validation,B,A,False,4.2857142857,A,
o0lfdy,askanthropology_validation,A,A,True,5.0,A,
o0lfdy,askanthropology_validation,B,A,False,6.0,A,
o0lfdy,askanthropology_validation,B,A,False,2.0,A,
o0lfdy,askanthropology_validation,B,B,True,2.2,B,
o0lfdy,askanthropology_validation,B,B,True,2.0,B,
o0lfdy,askanthropology_validation,B,A,False,3.3333333333,A,
o0lfdy,askanthropology_validation,A,A,True,5.0,A,
o0lfdy,askanthropology_validation,B,A,False,2.3333333333,A,
o0lfdy,askanthropology_validation,B,B,True,2.3333333333,B,
o0lfdy,askanthropology_validation,B,A,False,3.5,A,
o0lfdy,askanthropology_validation,B,B,True,3.5,B,
bxy8ht,askanthropology_validation,B,B,True,2.2903225806,<answer>B</answer>,
bxy8ht,askanthropology_validation,A,B,False,5.0,<answer>B</answer>,
j816hb,askanthropology_validation,A,A,True,2.2765957447,A,
j816hb,askanthropology_validation,B,A,False,10.7,A,
j816hb,askanthropology_validation,A,A,True,21.4,A,
j816hb,askanthropology_validation,B,A,False,17.8333333333,A,
j816hb,askanthropology_validation,B,B,True,4.7,B,
j816hb,askanthropology_validation,B,B,True,9.4,B,
5gn1yb,askanthropology_validation,A,A,True,3.0714285714,A,
dh3evu,askanthropology_validation,A,B,False,3.0,<answer>B</answer>,
8xx9sk,askanthropology_validation,A,B,False,2.0909090909,<answer>B</answer>,
zzdokn,askanthropology_validation,B,A,False,3.0,A,
6a4bpr,askanthropology_validation,B,UNKNOWN,False,6.5,is speculation. But it's a good starting point. You can't infer anything from nothing. So you start with what you know and then you try to find evidence to support it.,
6a4bpr,askanthropology_validation,B,B,True,3.5,B,
6a4bpr,askanthropology_validation,B,A,False,2.3333333333,A,
6a4bpr,askanthropology_validation,A,A,True,3.5,A,
cvlh69,askanthropology_validation,A,A,True,4.3333333333,A,
nz9m18,askanthropology_validation,B,A,False,4.6470588235,A,
z8pi1k,askanthropology_validation,B,B,True,3.3571428571,B,
z8pi1k,askanthropology_validation,A,A,True,3.9166666667,A,
y0fv1z,askanthropology_validation,A,A,True,2.75,A,
3bf23x,askanthropology_validation,A,A,True,5.5714285714,A,
3bf23x,askanthropology_validation,A,A,True,4.4285714286,A,
3bf23x,askanthropology_validation,B,B,True,5.1666666667,<answer>B</answer>,
8urubk,askanthropology_validation,A,UNKNOWN,False,2.3333333333,,
u43zlk,askanthropology_validation,B,A,False,2.0,A,
7toega,askanthropology_validation,A,A,True,15.25,A,
7toega,askanthropology_validation,A,A,True,3.0,A,
4raxdd,askanthropology_validation,B,B,True,6.0,<answer>B</answer>,
wjcx8j,askanthropology_validation,A,B,False,2.3333333333,B,
3cj9dz,askanthropology_validation,A,A,True,6.2,A,
3cj9dz,askanthropology_validation,B,B,True,2.0,B,
89wpv6,askanthropology_validation,B,A,False,2.0,A,
3lwlj7,askanthropology_validation,A,A,True,4.0,A,
7n33he,askanthropology_validation,B,A,False,3.5,A,
1t331w,askanthropology_validation,B,B,True,2.75,B,
1t331w,askanthropology_validation,A,A,True,7.3333333333,A,
8t91vh,askanthropology_validation,A,A,True,2.25,A,
2h8ghf,askanthropology_validation,B,A,False,2.8235294118,A,
2h8ghf,askanthropology_validation,A,A,True,2.0,A,
qjzt8p,askanthropology_validation,A,A,True,2.0,A,
9pjd1s,askanthropology_validation,B,A,False,3.1428571429,A,
9pjd1s,askanthropology_validation,A,B,False,11.0,B,
9pjd1s,askanthropology_validation,B,A,False,2.4285714286,A,
9pjd1s,askanthropology_validation,A,B,False,8.5,B,
nnovv4,askanthropology_validation,B,A,False,2.1666666667,A,
1drppm,askanthropology_validation,A,A,True,5.75,A,
jrnu8z,askanthropology_validation,A,A,True,4.25,A,
w3he4i,askanthropology_validation,B,A,False,2.3333333333,A,
w3he4i,askanthropology_validation,B,A,False,3.5,A,
w3he4i,askanthropology_validation,B,B,True,2.0,<answer>B</answer>,
8m8ium,askanthropology_validation,A,A,True,2.4,A,
8htr5q,askanthropology_validation,B,A,False,2.6666666667,A,
2jszig,askanthropology_validation,A,A,True,2.2857142857,A,
2jszig,askanthropology_validation,B,A,False,4.0,A,
8k0v1j,askanthropology_validation,B,A,False,2.0,A,
6g6phx,askanthropology_validation,A,A,True,2.0,A,
3saady,askanthropology_validation,A,A,True,2.5,A,
8tv0uk,askanthropology_validation,B,B,True,2.3333333333,B,
e309nk,askanthropology_validation,B,B,True,2.5,B,
1v421v,askanthropology_validation,B,A,False,3.0,A,
bk8f1l,askanthropology_validation,B,A,False,2.0555555556,A,
bk8f1l,askanthropology_validation,B,A,False,2.0,A,
3uykkq,askanthropology_validation,A,A,True,5.0,A,
1j5f3g,askanthropology_validation,A,A,True,8.0,A,
1j5f3g,askanthropology_validation,B,A,False,2.5,A,
1j5f3g,askanthropology_validation,B,A,False,2.0,A,
1j5f3g,askanthropology_validation,A,A,True,2.0,A,
1j5f3g,askanthropology_validation,A,A,True,2.0,A,
95mi0z,askanthropology_validation,B,B,True,4.0,answer B,
23sdgo,askanthropology_validation,A,A,True,2.0,A,
23sdgo,askanthropology_validation,B,A,False,3.0,A,
l40fg9,askbaking_validation,B,A,False,3.7142857143,A,
l40fg9,askbaking_validation,B,A,False,2.15,A,
l40fg9,askbaking_validation,B,A,False,2.2631578947,A,
l40fg9,askbaking_validation,A,B,False,2.5294117647,B,
l40fg9,askbaking_validation,B,A,False,3.0714285714,A,
l40fg9,askbaking_validation,A,B,False,3.0714285714,B,
l40fg9,askbaking_validation,A,A,True,3.0714285714,A,
l40fg9,askbaking_validation,B,A,False,2.8666666667,A,
l40fg9,askbaking_validation,A,A,True,3.3076923077,A,
l40fg9,askbaking_validation,A,A,True,3.3076923077,A,
l40fg9,askbaking_validation,B,A,False,3.5833333333,A,
l40fg9,askbaking_validation,B,B,True,3.5833333333,B,
l40fg9,askbaking_validation,A,A,True,4.7777777778,A,
l40fg9,askbaking_validation,B,B,True,6.1428571429,B,
l40fg9,askbaking_validation,A,A,True,6.1428571429,A,
l40fg9,askbaking_validation,B,B,True,14.3333333333,B,
l40fg9,askbaking_validation,B,B,True,21.5,B,
l40fg9,askbaking_validation,A,A,True,2.0,A,
l40fg9,askbaking_validation,A,A,True,2.0,A,
l40fg9,askbaking_validation,A,A,True,2.0,A,
l40fg9,askbaking_validation,B,B,True,2.1538461538,B,
l40fg9,askbaking_validation,A,A,True,2.3333333333,A,
l40fg9,askbaking_validation,A,A,True,2.3333333333,A,
l40fg9,askbaking_validation,A,B,False,3.1111111111,B,
l40fg9,askbaking_validation,B,B,True,4.0,B,
l40fg9,askbaking_validation,A,B,False,9.3333333333,B,
l40fg9,askbaking_validation,B,B,True,14.0,B,
l40fg9,askbaking_validation,A,A,True,2.0,A,
l40fg9,askbaking_validation,B,B,True,2.0,B,
l40fg9,askbaking_validation,A,A,True,2.6666666667,A,
l40fg9,askbaking_validation,A,A,True,3.4285714286,A,
l40fg9,askbaking_validation,A,A,True,3.4285714286,A,
l40fg9,askbaking_validation,B,B,True,8.0,B,
l40fg9,askbaking_validation,B,B,True,12.0,B,
l40fg9,askbaking_validation,B,B,True,2.0769230769,B,
l40fg9,askbaking_validation,B,A,False,2.25,A,
l40fg9,askbaking_validation,A,A,True,3.8571428571,A,
l40fg9,askbaking_validation,A,B,False,9.0,B,
l40fg9,askbaking_validation,B,B,True,2.5555555556,B,
l40fg9,askbaking_validation,B,B,True,3.2857142857,B,
l40fg9,askbaking_validation,A,B,False,7.6666666667,B,
l40fg9,askbaking_validation,B,B,True,11.5,B,
l40fg9,askbaking_validation,B,B,True,2.2222222222,B,
l40fg9,askbaking_validation,A,A,True,2.8571428571,A,
l40fg9,askbaking_validation,B,B,True,6.6666666667,B,
l40fg9,askbaking_validation,A,B,False,2.1111111111,B,
l40fg9,askbaking_validation,B,B,True,2.7142857143,B,
l40fg9,askbaking_validation,A,A,True,2.7142857143,A,
l40fg9,askbaking_validation,A,B,False,6.3333333333,B,
l40fg9,askbaking_validation,B,B,True,9.5,B,
l40fg9,askbaking_validation,B,B,True,2.4285714286,B,
l40fg9,askbaking_validation,A,B,False,5.6666666667,B,
l40fg9,askbaking_validation,A,B,False,2.0,B,
l40fg9,askbaking_validation,A,B,False,4.6666666667,B,
l40fg9,askbaking_validation,B,B,True,2.1428571429,B,
l40fg9,askbaking_validation,B,B,True,5.0,B,
l40fg9,askbaking_validation,A,A,True,7.5,A,
l40fg9,askbaking_validation,B,A,False,4.3333333333,A,
l40fg9,askbaking_validation,A,A,True,6.5,A,
l40fg9,askbaking_validation,B,A,False,4.0,A,
l40fg9,askbaking_validation,A,B,False,3.0,B,
l40fg9,askbaking_validation,B,B,True,2.6666666667,B,
l40fg9,askbaking_validation,B,B,True,4.0,B,
l40fg9,askbaking_validation,B,A,False,2.3333333333,A,
l40fg9,askbaking_validation,A,B,False,3.5,B,
l40fg9,askbaking_validation,B,A,False,2.3333333333,A,
l40fg9,askbaking_validation,A,A,True,3.5,A,
lrcdy3,askbaking_validation,A,B,False,2.125,B,
lrcdy3,askbaking_validation,B,B,True,2.8333333333,B,
lrcdy3,askbaking_validation,B,B,True,2.8333333333,B,
lrcdy3,askbaking_validation,A,B,False,3.4,B,
lrcdy3,askbaking_validation,B,B,True,4.25,B,
lrcdy3,askbaking_validation,A,A,True,5.6666666667,A,
lrcdy3,askbaking_validation,A,A,True,2.0,A,
lrcdy3,askbaking_validation,B,B,True,4.0,B,
lrcdy3,askbaking_validation,A,B,False,3.0,B,
lrcdy3,askbaking_validation,B,B,True,2.6666666667,B,
lrcdy3,askbaking_validation,A,A,True,2.0,A,
lrcdy3,askbaking_validation,A,B,False,2.0,B,
knb9l5,askbaking_validation,B,A,False,2.4666666667,A,
knb9l5,askbaking_validation,A,A,True,3.7,A,
knb9l5,askbaking_validation,B,A,False,3.7,A,
knb9l5,askbaking_validation,B,A,False,4.1111111111,A,
knb9l5,askbaking_validation,A,A,True,3.7,A,
knb9l5,askbaking_validation,A,A,True,4.625,A,
knb9l5,askbaking_validation,B,A,False,6.1666666667,A,
knb9l5,askbaking_validation,A,A,True,4.625,A,
knb9l5,askbaking_validation,A,A,True,4.625,A,
knb9l5,askbaking_validation,B,B,True,12.3333333333,B,
knb9l5,askbaking_validation,A,A,True,18.5,A,
knb9l5,askbaking_validation,B,A,False,2.5,A,
knb9l5,askbaking_validation,B,A,False,7.5,A,
knb9l5,askbaking_validation,B,A,False,5.0,A,
knb9l5,askbaking_validation,B,A,False,4.5,A,
knb9l5,askbaking_validation,A,A,True,5.0,A,
knb9l5,askbaking_validation,A,A,True,4.0,A,
knb9l5,askbaking_validation,A,A,True,4.0,A,
knb9l5,askbaking_validation,A,A,True,4.0,A,
knb9l5,askbaking_validation,B,A,False,2.0,A,
knb9l5,askbaking_validation,B,A,False,2.0,A,
knb9l5,askbaking_validation,A,A,True,3.0,A,
knb9l5,askbaking_validation,B,A,False,2.3333333333,A,
knb9l5,askbaking_validation,B,A,False,2.3333333333,A,
