post_id,domain,expected,prediction,is_correct,score_ratio,raw_response,thinking
7wx3vx,askacademia_validation,B,B,True,2.125,<answer>B</answer>,
7wx3vx,askacademia_validation,A,A,True,2.25,<answer>A</answer>,
eariaz,askacademia_validation,A,B,False,3.4,<answer>B</answer>,
eariaz,askacademia_validation,B,B,True,3.0,<answer>B</answer>,
9l13d6,askacademia_validation,B,A,False,2.625,<answer>A</answer>,
9l13d6,askacademia_validation,B,B,True,4.6666666667,<answer>B</answer>,
9l13d6,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
9l13d6,askacademia_validation,A,A,True,7.0,<answer>A</answer>,
9l13d6,askacademia_validation,A,A,True,3.5,<answer>A</answer>,
x5on9m,askacademia_validation,B,A,False,2.2,<answer>A</answer>,
tecf4g,askacademia_validation,B,B,True,7.0,<answer>B</answer>,
tecf4g,askacademia_validation,A,A,True,6.0,<answer>A</answer>,
tecf4g,askacademia_validation,B,A,False,2.25,<answer>A</answer>,
tecf4g,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
tecf4g,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
tozipi,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
tozipi,askacademia_validation,A,A,True,2.2857142857,<answer>A</answer>,
tozipi,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
tozipi,askacademia_validation,B,A,False,8.0,<answer>A</answer>,
tozipi,askacademia_validation,A,B,False,8.0,<answer>B</answer>,
tozipi,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
tozipi,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
mhk25s,askacademia_validation,A,A,True,2.2,<answer>A</answer>,
mhk25s,askacademia_validation,B,B,True,2.75,<answer>B</answer>,
jw7jub,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
2wscz7,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
v9k83l,askacademia_validation,B,B,True,6.0,<answer>B</answer>,
v9k83l,askacademia_validation,A,A,True,2.4285714286,<answer>A</answer>,
v9k83l,askacademia_validation,A,A,True,5.6666666667,<answer>A</answer>,
v9k83l,askacademia_validation,A,A,True,5.6666666667,<answer>A</answer>,
v9k83l,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
26eaqg,askacademia_validation,B,B,True,8.25,<answer>B</answer>,
bam0w9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
u1fdyo,askacademia_validation,A,B,False,2.625,<answer>B</answer>,
u1fdyo,askacademia_validation,A,B,False,3.2307692308,<answer>B</answer>,
u1fdyo,askacademia_validation,A,B,False,6.0,<answer>B</answer>,
u1fdyo,askacademia_validation,A,A,True,2.2857142857,<answer>A</answer>,
gga1k5,askacademia_validation,B,B,True,2.8,<answer>B</answer>,
gga1k5,askacademia_validation,A,A,True,4.6666666667,<answer>A</answer>,
gga1k5,askacademia_validation,B,B,True,2.6666666667,<answer>B</answer>,
gga1k5,askacademia_validation,B,B,True,2.6666666667,<answer>B</answer>,
gga1k5,askacademia_validation,A,A,True,2.3333333333,<answer>A</answer>,
gga1k5,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
gga1k5,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
gga1k5,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
gga1k5,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
h7vmb8,askacademia_validation,B,B,True,2.2777777778,<answer>B</answer>,
h7vmb8,askacademia_validation,A,B,False,3.1538461538,<answer>B</answer>,
h7vmb8,askacademia_validation,B,B,True,2.8275862069,<answer>B</answer>,
h7vmb8,askacademia_validation,B,B,True,13.6666666667,<answer>B</answer>,
nolgaj,askacademia_validation,B,B,True,2.9333333333,<answer>B</answer>,
nolgaj,askacademia_validation,B,B,True,2.5,<answer>B</answer>,
mjfzx9,askacademia_validation,A,A,True,2.375,<answer>A</answer>,
mjfzx9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
mjfzx9,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,2.7619047619,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
8nbjtu,askacademia_validation,A,B,False,2.2857142857,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,6.8571428571,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,5.5714285714,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,5.2857142857,<answer>A</answer>,
8nbjtu,askacademia_validation,B,B,True,2.3571428571,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,4.7142857143,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,11.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
8nbjtu,askacademia_validation,A,B,False,2.5714285714,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,5.1428571429,<answer>A</answer>,
8nbjtu,askacademia_validation,B,B,True,12.0,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,3.8571428571,<answer>B</answer>,
8nbjtu,askacademia_validation,A,A,True,9.0,<answer>A</answer>,
8nbjtu,askacademia_validation,B,B,True,3.8571428571,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,3.4285714286,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,3.0,<answer>A</answer>,
8nbjtu,askacademia_validation,A,A,True,7.0,<answer>A</answer>,
8nbjtu,askacademia_validation,A,B,False,2.5714285714,<answer>B</answer>,
8nbjtu,askacademia_validation,B,A,False,2.4285714286,<answer>A</answer>,
8nbjtu,askacademia_validation,A,B,False,2.8333333333,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,5.6666666667,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.1428571429,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,5.0,<answer>B</answer>,
8nbjtu,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,A,True,2.3333333333,<answer>A</answer>,
8nbjtu,askacademia_validation,A,A,True,2.3333333333,<answer>A</answer>,
8nbjtu,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
8nbjtu,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
a3649w,askacademia_validation,A,B,False,2.0588235294,<answer>B</answer>,
a3649w,askacademia_validation,A,A,True,11.6666666667,<answer>A</answer>,
a3649w,askacademia_validation,B,B,True,7.0,<answer>B</answer>,
a3649w,askacademia_validation,A,A,True,7.0,<answer>A</answer>,
a3649w,askacademia_validation,A,B,False,6.0,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,5.6666666667,<answer>B</answer>,
a3649w,askacademia_validation,A,A,True,5.6666666667,<answer>A</answer>,
a3649w,askacademia_validation,B,B,True,5.6666666667,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,2.1666666667,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,2.6,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.0,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.0,<answer>B</answer>,
a3649w,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,4.0,<answer>B</answer>,
a3649w,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
a3649w,askacademia_validation,A,A,True,2.3333333333,<answer>A</answer>,
a3649w,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
a3649w,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
a3649w,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
a3649w,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
a3649w,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
a3649w,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
22mlot,askacademia_validation,A,A,True,8.125,<answer>A</answer>,
22mlot,askacademia_validation,A,B,False,5.0,<answer>B</answer>,
22mlot,askacademia_validation,B,A,False,3.75,<answer>A</answer>,
22mlot,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
8obszy,askacademia_validation,B,A,False,2.8,<answer>A</answer>,
8obszy,askacademia_validation,B,A,False,3.1111111111,<answer>A</answer>,
vc4b6c,askacademia_validation,B,B,True,10.0,<answer>B</answer>,
vc4b6c,askacademia_validation,A,B,False,10.0,<answer>B</answer>,
vc4b6c,askacademia_validation,B,B,True,13.3333333333,<answer>B</answer>,
vc4b6c,askacademia_validation,B,B,True,10.0,<answer>B</answer>,
vc4b6c,askacademia_validation,B,A,False,10.0,<answer>A</answer>,
vc4b6c,askacademia_validation,B,A,False,8.5,<answer>A</answer>,
vc4b6c,askacademia_validation,B,A,False,8.5,<answer>A</answer>,
vc4b6c,askacademia_validation,B,A,False,8.5,<answer>A</answer>,
vc4b6c,askacademia_validation,A,B,False,2.25,<answer>B</answer>,
vc4b6c,askacademia_validation,A,B,False,2.25,<answer>B</answer>,
vc4b6c,askacademia_validation,B,B,True,3.0,<answer>B</answer>,
vc4b6c,askacademia_validation,B,B,True,2.25,<answer>B</answer>,
vc4b6c,askacademia_validation,B,A,False,2.25,<answer>A</answer>,
vc4b6c,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
vc4b6c,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
ttyxvj,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
pxu8yg,askacademia_validation,B,B,True,4.2857142857,<answer>B</answer>,
pxu8yg,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
pxu8yg,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
rd07p9,askacademia_validation,B,B,True,2.7857142857,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,3.5454545455,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,6.5,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,2.0909090909,<answer>B</answer>,
rd07p9,askacademia_validation,A,B,False,3.8333333333,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,3.3333333333,<answer>B</answer>,
rd07p9,askacademia_validation,A,B,False,3.3333333333,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
rd07p9,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
rd07p9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
rd07p9,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
ovyuwg,askacademia_validation,B,B,True,5.0,<answer>B</answer>,
ouahe1,askacademia_validation,A,B,False,2.3888888889,<answer>B</answer>,
ouahe1,askacademia_validation,A,A,True,8.6,<answer>A</answer>,
ouahe1,askacademia_validation,A,A,True,14.3333333333,<answer>A</answer>,
ouahe1,askacademia_validation,A,B,False,3.2,<answer>B</answer>,
ouahe1,askacademia_validation,A,A,True,5.3333333333,<answer>A</answer>,
ouahe1,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
ouahe1,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
ouahe1,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
ouahe1,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
ouahe1,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
e1hmwv,askacademia_validation,B,B,True,3.1111111111,<answer>B</answer>,
sx5fi5,askacademia_validation,B,A,False,2.5,<answer>A</answer>,
sx5fi5,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
sx5fi5,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
sx5fi5,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
sx5fi5,askacademia_validation,A,B,False,2.6666666667,<answer>B</answer>,
sx5fi5,askacademia_validation,B,B,True,2.6666666667,<answer>B</answer>,
sx5fi5,askacademia_validation,A,A,True,4.0,<answer>A</answer>,
sx5fi5,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
sjudab,askacademia_validation,A,B,False,3.0,<answer>B</answer>,
sjudab,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
q71fwq,askacademia_validation,B,B,True,3.6666666667,<answer>B</answer>,
q71fwq,askacademia_validation,B,B,True,3.6666666667,<answer>B</answer>,
q71fwq,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
q71fwq,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
opj8df,askacademia_validation,B,B,True,3.8571428571,<answer>B</answer>,
opj8df,askacademia_validation,A,A,True,13.5,<answer>A</answer>,
opj8df,askacademia_validation,B,B,True,3.7142857143,<answer>B</answer>,
opj8df,askacademia_validation,A,B,False,4.3333333333,<answer>B</answer>,
opj8df,askacademia_validation,A,A,True,6.5,<answer>A</answer>,
opj8df,askacademia_validation,B,A,False,13.0,<answer>A</answer>,
opj8df,askacademia_validation,B,A,False,3.0,<answer>A</answer>,
opj8df,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
opj8df,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
opj8df,askacademia_validation,B,A,False,2.0,<answer>A</answer>,
opj8df,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
opj8df,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
knyazs,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
c2saxq,askacademia_validation,A,A,True,9.8,<answer>A</answer>,
c2saxq,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
c2saxq,askacademia_validation,A,A,True,6.4,<answer>A</answer>,
c2saxq,askacademia_validation,B,B,True,10.6666666667,<answer>B</answer>,
c2saxq,askacademia_validation,A,A,True,10.6666666667,<answer>A</answer>,
c2saxq,askacademia_validation,A,B,False,2.4,<answer>B</answer>,
c2saxq,askacademia_validation,B,A,False,2.2,<answer>A</answer>,
c2saxq,askacademia_validation,B,A,False,2.2,<answer>A</answer>,
c2saxq,askacademia_validation,A,B,False,3.6666666667,<answer>B</answer>,
c2saxq,askacademia_validation,B,A,False,2.75,<answer>A</answer>,
c2saxq,askacademia_validation,B,A,False,3.6666666667,<answer>A</answer>,
8k4hb8,askacademia_validation,A,A,True,3.0,<answer>A</answer>,
8k4hb8,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
mca4br,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
sgvrcd,askacademia_validation,B,B,True,5.6666666667,<answer>B</answer>,
sgvrcd,askacademia_validation,B,B,True,2.25,<answer>B</answer>,
d0wtan,askacademia_validation,B,B,True,3.6666666667,<answer>B</answer>,
d0wtan,askacademia_validation,A,A,True,3.0,<answer>A</answer>,
d0wtan,askacademia_validation,B,B,True,4.5,<answer>B</answer>,
d0wtan,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
d0wtan,askacademia_validation,B,A,False,3.5,<answer>A</answer>,
5jklpx,askacademia_validation,B,B,True,2.7777777778,<answer>B</answer>,
5jklpx,askacademia_validation,A,B,False,5.5,<answer>B</answer>,
5jklpx,askacademia_validation,B,A,False,4.0,<answer>A</answer>,
5jklpx,askacademia_validation,A,A,True,3.5,<answer>A</answer>,
5jklpx,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
5jklpx,askacademia_validation,A,B,False,3.5,<answer>B</answer>,
34kzwg,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
34kzwg,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
az4yek,askacademia_validation,B,B,True,3.375,<answer>B</answer>,
kcodx3,askacademia_validation,A,B,False,3.5714285714,<answer>B</answer>,
kcodx3,askacademia_validation,A,A,True,4.1666666667,<answer>A</answer>,
kcodx3,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
u4os4y,askacademia_validation,B,B,True,5.1111111111,<answer>B</answer>,
abww5y,askacademia_validation,A,B,False,3.4,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,25.5,<answer>B</answer>,
abww5y,askacademia_validation,A,A,True,34.0,<answer>A</answer>,
abww5y,askacademia_validation,A,A,True,7.5,<answer>A</answer>,
abww5y,askacademia_validation,A,A,True,6.0,<answer>A</answer>,
abww5y,askacademia_validation,B,B,True,6.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,8.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,12.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.25,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.25,<answer>B</answer>,
abww5y,askacademia_validation,A,A,True,3.0,<answer>A</answer>,
abww5y,askacademia_validation,B,B,True,3.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,3.0,<answer>B</answer>,
abww5y,askacademia_validation,A,A,True,4.5,<answer>A</answer>,
abww5y,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,A,B,False,2.6666666667,<answer>B</answer>,
abww5y,askacademia_validation,A,B,False,2.6666666667,<answer>B</answer>,
abww5y,askacademia_validation,A,A,True,4.0,<answer>A</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
abww5y,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
4f8ng2,askacademia_validation,B,B,True,2.7142857143,<answer>B</answer>,
84fy8e,askacademia_validation,A,A,True,2.15,<answer>A</answer>,
84fy8e,askacademia_validation,B,B,True,3.5833333333,<answer>B</answer>,
84fy8e,askacademia_validation,B,B,True,5.375,<answer>B</answer>,
b2ai74,askacademia_validation,A,B,False,20.3333333333,<answer>B</answer>,
b2ai74,askacademia_validation,B,B,True,5.3333333333,<answer>B</answer>,
b2ai74,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
b2ai74,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
b2ai74,askacademia_validation,B,A,False,3.5,<answer>A</answer>,
b2ai74,askacademia_validation,A,B,False,3.5,<answer>B</answer>,
d2hkeo,askacademia_validation,A,B,False,2.0212765957,<answer>B</answer>,
d2hkeo,askacademia_validation,A,A,True,2.7941176471,<answer>A</answer>,
d2hkeo,askacademia_validation,B,B,True,3.8,<answer>B</answer>,
d2hkeo,askacademia_validation,A,A,True,6.7857142857,<answer>A</answer>,
d2hkeo,askacademia_validation,B,B,True,2.6764705882,<answer>B</answer>,
d2hkeo,askacademia_validation,B,B,True,2.3235294118,<answer>B</answer>,
d2hkeo,askacademia_validation,A,A,True,3.16,<answer>A</answer>,
d2hkeo,askacademia_validation,A,A,True,5.6428571429,<answer>A</answer>,
d2hkeo,askacademia_validation,A,A,True,2.1470588235,<answer>A</answer>,
d2hkeo,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
d2hkeo,askacademia_validation,B,B,True,3.2857142857,<answer>B</answer>,
d2hkeo,askacademia_validation,B,B,True,5.1111111111,<answer>B</answer>,
d2hkeo,askacademia_validation,B,A,False,7.6666666667,<answer>A</answer>,
d2hkeo,askacademia_validation,A,A,True,2.2142857143,<answer>A</answer>,
d2hkeo,askacademia_validation,B,B,True,3.4444444444,<answer>B</answer>,
d2hkeo,askacademia_validation,B,A,False,5.1666666667,<answer>A</answer>,
d2hkeo,askacademia_validation,A,A,True,3.0,<answer>A</answer>,
d2hkeo,askacademia_validation,B,A,False,4.5,<answer>A</answer>,
d2hkeo,askacademia_validation,B,B,True,2.5555555556,<answer>B</answer>,
d2hkeo,askacademia_validation,B,A,False,3.8333333333,<answer>A</answer>,
gp1meq,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
9ywtok,askacademia_validation,A,B,False,6.4,<answer>B</answer>,
9ywtok,askacademia_validation,A,A,True,2.2352941176,<answer>A</answer>,
9ywtok,askacademia_validation,B,A,False,3.8,<answer>A</answer>,
9ywtok,askacademia_validation,A,A,True,3.0,<answer>A</answer>,
9ywtok,askacademia_validation,B,A,False,3.0,<answer>A</answer>,
2k005h,askacademia_validation,B,B,True,8.6666666667,<answer>B</answer>,
2k005h,askacademia_validation,A,B,False,4.75,<answer>B</answer>,
2k005h,askacademia_validation,B,B,True,6.3333333333,<answer>B</answer>,
2k005h,askacademia_validation,B,B,True,6.3333333333,<answer>B</answer>,
2k005h,askacademia_validation,B,B,True,9.5,<answer>B</answer>,
2k005h,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
2k005h,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
2k005h,askacademia_validation,A,A,True,2.6666666667,<answer>A</answer>,
2k005h,askacademia_validation,A,A,True,4.0,<answer>A</answer>,
2k005h,askacademia_validation,B,B,True,4.0,<answer>B</answer>,
tyx9ud,askacademia_validation,A,B,False,2.7777777778,<answer>B</answer>,
77s4sc,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
77s4sc,askacademia_validation,B,B,True,2.8571428571,<answer>B</answer>,
4vrfi5,askacademia_validation,B,A,False,2.3333333333,<answer>A</answer>,
4vrfi5,askacademia_validation,A,B,False,3.5,<answer>B</answer>,
txhjhz,askacademia_validation,B,B,True,12.875,<answer>B</answer>,
txhjhz,askacademia_validation,A,A,True,51.5,<answer>A</answer>,
txhjhz,askacademia_validation,A,A,True,4.0,<answer>A</answer>,
txhjhz,askacademia_validation,B,B,True,16.0,<answer>B</answer>,
txhjhz,askacademia_validation,A,B,False,2.875,<answer>B</answer>,
txhjhz,askacademia_validation,A,B,False,3.2857142857,<answer>B</answer>,
txhjhz,askacademia_validation,B,A,False,4.6,<answer>A</answer>,
txhjhz,askacademia_validation,B,B,True,7.6666666667,<answer>B</answer>,
txhjhz,askacademia_validation,B,A,False,11.5,<answer>A</answer>,
txhjhz,askacademia_validation,B,B,True,2.375,<answer>B</answer>,
txhjhz,askacademia_validation,A,A,True,3.8,<answer>A</answer>,
txhjhz,askacademia_validation,A,A,True,9.5,<answer>A</answer>,
txhjhz,askacademia_validation,A,A,True,6.0,<answer>A</answer>,
txhjhz,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
txhjhz,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
txhjhz,askacademia_validation,B,B,True,2.5,<answer>B</answer>,
5q774h,askacademia_validation,B,B,True,2.3333333333,<answer>B</answer>,
5q774h,askacademia_validation,A,B,False,3.5,<answer>B</answer>,
5q774h,askacademia_validation,A,A,True,3.5,<answer>A</answer>,
n5ux9s,askacademia_validation,A,A,True,5.6666666667,<answer>A</answer>,
n5ux9s,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
n5ux9s,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
c8tm4q,askacademia_validation,B,B,True,23.5,<answer>B</answer>,
c8tm4q,askacademia_validation,B,A,False,3.8260869565,<answer>A</answer>,
c8tm4q,askacademia_validation,B,B,True,14.6666666667,<answer>B</answer>,
c8tm4q,askacademia_validation,B,A,False,22.0,<answer>A</answer>,
c8tm4q,askacademia_validation,B,A,False,3.9130434783,<answer>A</answer>,
c8tm4q,askacademia_validation,A,B,False,5.0,<answer>B</answer>,
c8tm4q,askacademia_validation,A,B,False,12.8571428571,<answer>B</answer>,
c8tm4q,askacademia_validation,A,B,False,15.0,<answer>B</answer>,
c8tm4q,askacademia_validation,B,A,False,22.5,<answer>A</answer>,
c8tm4q,askacademia_validation,B,B,True,2.2608695652,<answer>B</answer>,
c8tm4q,askacademia_validation,A,B,False,8.6666666667,<answer>B</answer>,
c8tm4q,askacademia_validation,B,B,True,13.0,<answer>B</answer>,
c8tm4q,askacademia_validation,A,A,True,3.8333333333,<answer>A</answer>,
c8tm4q,askacademia_validation,A,A,True,5.75,<answer>A</answer>,
c8tm4q,askacademia_validation,A,B,False,2.5714285714,<answer>B</answer>,
c8tm4q,askacademia_validation,A,B,False,3.0,<answer>B</answer>,
c8tm4q,askacademia_validation,B,B,True,4.5,<answer>B</answer>,
c8tm4q,askacademia_validation,B,B,True,2.75,<answer>B</answer>,
c8tm4q,askacademia_validation,B,A,False,2.25,<answer>A</answer>,
c8tm4q,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
c8tm4q,askacademia_validation,B,A,False,3.5,<answer>A</answer>,
c8tm4q,askacademia_validation,B,B,True,3.0,<answer>B</answer>,
39rnq1,askacademia_validation,B,A,False,5.0,<answer>A</answer>,
39rnq1,askacademia_validation,A,A,True,2.5,<answer>A</answer>,
39rnq1,askacademia_validation,A,B,False,3.0,<answer>B</answer>,
8exx73,askacademia_validation,A,A,True,2.4285714286,<answer>A</answer>,
8exx73,askacademia_validation,B,B,True,3.4,<answer>B</answer>,
8exx73,askacademia_validation,A,A,True,5.6666666667,<answer>A</answer>,
8exx73,askacademia_validation,B,B,True,8.5,<answer>B</answer>,
8exx73,askacademia_validation,A,B,False,2.8571428571,<answer>B</answer>,
8exx73,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
8exx73,askacademia_validation,B,A,False,6.6666666667,<answer>A</answer>,
8exx73,askacademia_validation,A,B,False,10.0,<answer>B</answer>,
8exx73,askacademia_validation,A,A,True,2.4,<answer>A</answer>,
8exx73,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
8exx73,askacademia_validation,B,A,False,6.0,<answer>A</answer>,
8exx73,askacademia_validation,A,B,False,2.3333333333,<answer>B</answer>,
8exx73,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
8tk6zt,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
8tk6zt,askacademia_validation,A,B,False,2.2857142857,<answer>B</answer>,
b3hrxm,askacademia_validation,A,B,False,6.875,<answer>B</answer>,
b3hrxm,askacademia_validation,B,A,False,11.0,<answer>A</answer>,
b3hrxm,askacademia_validation,A,A,True,3.375,<answer>A</answer>,
b3hrxm,askacademia_validation,A,A,True,5.4,<answer>A</answer>,
b3hrxm,askacademia_validation,B,B,True,9.0,<answer>B</answer>,
m0n6gc,askacademia_validation,B,A,False,2.8571428571,<answer>A</answer>,
m0n6gc,askacademia_validation,A,A,True,3.5,<answer>A</answer>,
m0n6gc,askacademia_validation,A,A,True,2.5,<answer>A</answer>,
m0n6gc,askacademia_validation,A,B,False,2.0,<answer>B</answer>,
kl61pe,askacademia_validation,A,A,True,3.6,<answer>A</answer>,
kl61pe,askacademia_validation,A,A,True,2.0,<answer>A</answer>,
kl61pe,askacademia_validation,A,B,False,5.0,<answer>B</answer>,
kl61pe,askacademia_validation,B,B,True,3.3333333333,<answer>B</answer>,
kl61pe,askacademia_validation,A,B,False,3.0,<answer>B</answer>,
kl61pe,askacademia_validation,A,B,False,2.5,<answer>B</answer>,
jve1pq,askacademia_validation,A,A,True,2.4285714286,<answer>A</answer>,
8k70tr,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
cd56k0,askacademia_validation,B,B,True,2.0,<answer>B</answer>,
cd56k0,askacademia_validation,A,B,False,4.0,<answer>B</answer>,
9rub9t,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
9rub9t,askacademia_validation,B,B,True,3.5,<answer>B</answer>,
