id_a,id_b,rating_a,rating_b,expected,prediction,is_correct,raw_response
5227,7270,3.0,1.7,A,A,True,<answer>A</answer>
4034,707,1.38,2.68,B,B,True,<answer>B</answer>
6383,3852,2.89,1.05,A,A,True,<answer>A</answer>
1978,1357,3.2,2.13,A,A,True,<answer>A</answer>
5681,2254,2.72,1.35,A,B,False,<answer>B</answer>
6836,4474,2.32,1.18,A,A,True,<answer>A</answer>
445,3258,2.17,3.25,B,A,False,<answer>A</answer>
2303,4996,1.58,3.05,B,B,True,<answer>B</answer>
2993,6756,1.6,2.85,B,B,True,<answer>B</answer>
7585,3963,3.05,2.0,A,B,False,<answer>B</answer>
4314,832,0.4,1.85,B,B,True,<answer>B</answer>
7160,1668,0.56,2.4,B,B,True,<answer>B</answer>
1573,2742,1.84,2.9,B,B,True,<answer>B</answer>
2392,7955,0.83,2.15,B,B,True,<answer>B</answer>
4170,5938,2.4,1.05,A,B,False,<answer>B</answer>
2165,2727,3.3,0.95,A,B,False,<answer>B</answer>
1122,1675,2.28,0.67,A,A,True,<answer>A</answer>
2294,5638,1.65,2.8,B,B,True,<answer>B</answer>
3301,1,0.94,2.42,B,B,True,<answer>B</answer>
7662,1880,0.1,2.21,B,B,True,<answer>B</answer>
486,3146,1.45,3.0,B,A,False,<answer>A</answer>
7327,1802,1.7,3.15,B,B,True,<answer>B</answer>
5627,1727,3.32,2.05,A,B,False,<answer>B</answer>
2694,7122,1.33,2.5,B,B,True,<answer>B</answer>
1178,4821,1.65,2.95,B,A,False,<answer>A</answer>
3636,3006,1.5,2.84,B,A,False,<answer>A</answer>
3607,1317,1.06,2.25,B,B,True,<answer>B</answer>
7321,7894,0.3,2.18,B,B,True,<answer>B</answer>
3557,687,2.0,3.68,B,B,True,<answer>B</answer>
4921,3310,2.25,0.83,A,B,False,<answer>B</answer>
6073,5570,1.63,3.0,B,A,False,<answer>A</answer>
3668,5689,1.05,2.4,B,B,True,<answer>B</answer>
4060,1151,1.95,2.95,B,A,False,<answer>A</answer>
1248,3187,3.39,2.35,A,B,False,<answer>B</answer>
750,1118,2.89,1.75,A,A,True,<answer>A</answer>
7356,6520,2.75,1.7,A,B,False,<answer>B</answer>
5384,1675,2.62,0.67,A,B,False,<answer>B</answer>
5043,6557,1.94,3.1,B,B,True,<answer>B</answer>
1522,4468,1.62,2.67,B,B,True,<answer>B</answer>
5226,7540,1.47,2.58,B,B,True,<answer>B</answer>
4350,6108,1.9,3.35,B,A,False,<answer>A</answer>
4700,5337,1.47,2.71,B,A,False,<answer>A</answer>
5246,6235,3.05,1.33,A,A,True,<answer>A</answer>
5761,4691,2.8,1.4,A,B,False,<answer>B</answer>
1474,2620,3.25,2.15,A,B,False,<answer>B</answer>
1714,6557,2.08,3.1,B,B,True,<answer>B</answer>
1697,280,2.79,1.65,A,B,False,<answer>B</answer>
3140,672,1.5,2.58,B,B,True,<answer>B</answer>
108,7931,2.75,1.74,A,A,True,<answer>A</answer>
3732,1545,2.8,1.7,A,B,False,<answer>B</answer>
5705,3288,1.68,2.78,B,A,False,<answer>A</answer>
2410,2507,3.35,1.95,A,B,False,<answer>B</answer>
1992,7850,2.0,3.15,B,B,True,<answer>B</answer>
5325,1770,2.7,3.79,B,A,False,<answer>A</answer>
2632,1211,3.25,1.78,A,B,False,<answer>B</answer>
6759,5681,1.11,2.72,B,B,True,<answer>B</answer>
3726,4657,1.12,2.32,B,A,False,<answer>A</answer>
6258,3722,2.73,1.31,A,A,True,<answer>A</answer>
4791,4802,2.15,3.35,B,A,False,<answer>A</answer>
7813,7021,3.42,2.21,A,B,False,<answer>B</answer>
5112,1154,1.35,3.0,B,B,True,<answer>B</answer>
2528,7784,1.45,2.6,B,A,False,<answer>A</answer>
1721,573,2.68,1.45,A,A,True,<answer>A</answer>
7440,4596,3.0,1.89,A,B,False,<answer>B</answer>
792,2525,1.84,2.95,B,A,False,<answer>A</answer>
7075,6812,1.68,2.74,B,B,True,<answer>B</answer>
6749,5112,2.5,1.35,A,B,False,<answer>B</answer>
51,2443,1.71,3.0,B,B,True,<answer>B</answer>
3308,2779,1.4,2.67,B,A,False,<answer>A</answer>
4712,134,2.21,3.4,B,B,True,<answer>B</answer>
4301,2933,1.17,2.3,B,B,True,<answer>B</answer>
4901,1988,3.1,2.0,A,B,False,<answer>B</answer>
6560,1248,2.16,3.39,B,B,True,<answer>B</answer>
2348,2460,2.5,1.17,A,A,True,<answer>A</answer>
278,3744,3.05,1.29,A,B,False,<answer>B</answer>
2366,5234,2.75,1.65,A,B,False,<answer>B</answer>
3260,5673,2.85,1.75,A,B,False,<answer>B</answer>
5111,5029,1.9,3.35,B,A,False,<answer>A</answer>
1769,3301,2.39,0.94,A,B,False,<answer>B</answer>
122,1425,0.56,2.9,B,B,True,<answer>B</answer>
6361,7468,1.38,2.67,B,B,True,<answer>B</answer>
3933,7227,1.8,3.11,B,A,False,<answer>A</answer>
1902,5523,3.6,1.6,A,B,False,<answer>B</answer>
5682,3016,1.75,3.12,B,A,False,<answer>A</answer>
3802,4687,2.0,3.0,B,A,False,<answer>A</answer>
6504,2273,2.68,1.2,A,A,True,<answer>A</answer>
2985,1352,1.56,3.0,B,B,True,<answer>B</answer>
4736,3742,3.1,1.9,A,B,False,<answer>B</answer>
4791,1123,2.15,0.95,A,B,False,<answer>B</answer>
6603,4909,3.3,2.29,A,A,True,<answer>A</answer>
880,6331,1.58,2.74,B,B,True,<answer>B</answer>
5125,2418,2.7,1.28,A,A,True,<answer>A</answer>
4413,7997,2.47,1.33,A,B,False,<answer>B</answer>
7094,6518,3.15,1.26,A,B,False,<answer>B</answer>
3126,1154,1.5,3.0,B,B,True,<answer>B</answer>
6108,1933,3.35,2.25,A,A,True,<answer>A</answer>
2985,732,1.56,3.26,B,B,True,<answer>B</answer>
5025,349,3.26,2.2,A,A,True,<answer>A</answer>
707,1421,2.68,0.71,A,B,False,<answer>B</answer>
974,6312,3.85,1.9,A,A,True,<answer>A</answer>
399,2118,2.11,0.7,A,B,False,<answer>B</answer>
1026,3258,1.35,3.25,B,B,True,<answer>B</answer>
4463,5477,2.37,1.22,A,A,True,<answer>A</answer>
6641,4066,2.55,3.8,B,B,True,<answer>B</answer>
7321,2498,0.3,2.62,B,A,False,<answer>A</answer>
3748,5279,3.2,2.1,A,B,False,<answer>B</answer>
4487,1758,1.56,2.65,B,A,False,<answer>A</answer>
6600,1154,4.0,3.0,A,B,False,<answer>B</answer>
1181,4687,1.44,3.0,B,B,True,<answer>B</answer>
4975,4163,2.69,1.68,A,A,True,<answer>A</answer>
3848,1401,1.7,2.7,B,A,False,<answer>A</answer>
2966,956,2.3,0.1,A,B,False,<answer>B</answer>
1245,6129,2.68,1.45,A,B,False,<answer>B</answer>
1135,2394,3.33,2.3,A,A,True,<answer>A</answer>
5753,5267,1.06,2.46,B,B,True,<answer>B</answer>
3588,3345,2.7,1.6,A,A,True,<answer>A</answer>
1902,1103,3.6,2.05,A,B,False,<answer>B</answer>
1077,5379,1.33,2.79,B,B,True,<answer>B</answer>
5995,5597,1.32,3.55,B,B,True,<answer>B</answer>
5173,128,1.55,2.75,B,B,True,<answer>B</answer>
5986,1692,1.95,3.0,B,A,False,<answer>A</answer>
481,2902,1.0,2.68,B,A,False,<answer>A</answer>
184,7660,2.33,0.89,A,B,False,<answer>B</answer>
204,4833,1.56,0.18,A,A,True,<answer>A</answer>
1675,6601,0.67,2.8,B,B,True,<answer>B</answer>
5667,6935,2.7,1.7,A,A,True,<answer>A</answer>
6086,2345,1.29,2.45,B,B,True,<answer>B</answer>
7902,2184,2.0,3.26,B,A,False,<answer>A</answer>
5077,3781,1.1,2.65,B,B,True,<answer>B</answer>
1318,1157,1.75,3.28,B,B,True,<answer>B</answer>
1380,1189,0.88,2.85,B,A,False,<answer>A</answer>
7228,6569,2.1,1.0,A,A,True,<answer>A</answer>
1537,5069,2.85,1.75,A,B,False,<answer>B</answer>
103,4984,0.27,1.85,B,A,False,<answer>A</answer>
4079,5517,1.63,2.9,B,B,True,<answer>B</answer>
5715,7594,3.0,1.6,A,A,True,<answer>A</answer>
5807,2122,2.0,3.1,B,B,True,<answer>B</answer>
6669,1698,1.32,3.21,B,B,True,<answer>B</answer>
1243,2694,2.6,1.33,A,A,True,<answer>A</answer>
7588,1044,3.5,1.33,A,A,True,<answer>A</answer>
2478,4758,3.05,1.26,A,B,False,<answer>B</answer>
3658,1095,2.4,1.26,A,B,False,<answer>B</answer>
970,6432,2.9,1.18,A,A,True,<answer>A</answer>
2377,7521,3.75,2.06,A,A,True,<answer>A</answer>
411,1571,2.74,1.06,A,B,False,<answer>B</answer>
2307,3323,1.45,3.26,B,B,True,<answer>B</answer>
2218,2722,3.85,2.4,A,B,False,<answer>B</answer>
5706,5100,2.95,1.7,A,B,False,<answer>B</answer>
5975,839,2.4,3.65,B,B,True,<answer>B</answer>
7786,3360,2.5,1.1,A,A,True,<answer>A</answer>
393,5282,1.65,3.25,B,B,True,<answer>B</answer>
4752,2471,1.74,2.95,B,B,True,I find <answer>B</answer> to be funnier.
4946,2842,1.35,2.42,B,B,True,<answer>B</answer>
5131,867,2.63,1.18,A,B,False,<answer>B</answer>
994,7616,2.7,1.55,A,A,True,<answer>A</answer>
2608,2618,1.24,2.63,B,B,True,<answer>B</answer>
6597,6532,2.79,1.26,A,B,False,<answer>B</answer>
7991,4331,1.21,2.6,B,A,False,<answer>A</answer>
3782,281,3.32,1.75,A,B,False,<answer>B</answer>
3774,6121,1.7,3.0,B,A,False,<answer>A</answer>
5346,490,1.24,2.35,B,B,True,<answer>B</answer>
205,4463,1.17,2.37,B,B,True,<answer>B</answer>
611,6530,3.05,1.0,A,B,False,<answer>B</answer>
6031,6526,2.1,0.6,A,A,True,<answer>A</answer>
1475,563,3.1,1.35,A,A,True,<answer>A</answer>
1698,1607,3.21,1.8,A,A,True,<answer>A</answer>
7673,6324,3.15,1.94,A,A,True,<answer>A</answer>
3726,4263,1.12,2.21,B,B,True,<answer>B</answer>
2867,6202,1.8,2.95,B,A,False,<answer>A</answer>
2486,6112,2.17,1.17,A,A,True,<answer>A</answer>
3542,7638,3.0,1.5,A,A,True,<answer>A</answer>
1342,5219,1.07,2.5,B,B,True,<answer>B</answer>
3161,4054,3.0,1.9,A,B,False,<answer>B</answer>
1462,587,2.8,1.74,A,B,False,<answer>B</answer>
1326,4042,2.6,1.1,A,B,False,<answer>B</answer>
6006,4445,1.41,3.3,B,A,False,<answer>A</answer>
6432,3415,1.18,2.53,B,B,True,<answer>B</answer>
4677,3996,1.9,3.17,B,A,False,<answer>A</answer>
273,1983,2.7,1.42,A,A,True,<answer>A</answer>
542,7688,2.2,3.33,B,A,False,<answer>A</answer>
114,6600,1.59,4.0,B,A,False,<answer>A</answer>
3850,1068,1.7,2.75,B,A,False,<answer>A</answer>
4701,6271,1.94,3.05,B,B,True,<answer>B</answer>
5291,1306,3.1,2.05,A,A,True,<answer>A</answer>
4128,2313,2.95,1.95,A,A,True,<answer>A</answer>
7676,4273,3.0,1.35,A,B,False,<answer>B</answer>
1823,5539,1.68,3.37,B,B,True,<answer>B</answer>
4050,3996,2.05,3.17,B,A,False,<answer>A</answer>
6203,4749,2.95,1.4,A,B,False,<answer>B</answer>
6115,5453,1.75,3.16,B,B,True,<answer>B</answer>
2071,3993,3.15,2.12,A,B,False,<answer>B</answer>
89,6413,3.25,2.05,A,A,True,<answer>A</answer>
3839,6361,2.5,1.38,A,B,False,<answer>B</answer>
3761,371,1.53,2.61,B,B,True,<answer>B</answer>
5176,7485,2.4,1.18,A,A,True,<answer>A</answer>
6078,6200,3.05,1.6,A,B,False,<answer>B</answer>
2789,4619,2.63,1.61,A,A,True,<answer>A</answer>
6959,5189,2.25,3.68,B,B,True,<answer>B</answer>
5230,4018,1.61,3.11,B,B,True,<answer>B</answer>
3441,6969,1.55,3.11,B,B,True,<answer>B</answer>
7704,4608,0.72,2.1,B,B,True,<answer>B</answer>
3084,2132,3.29,1.2,A,A,True,<answer>A</answer>
3141,3078,2.8,1.55,A,A,True,<answer>A</answer>
2323,5112,2.37,1.35,A,B,False,<answer>B</answer>
956,5858,0.1,3.05,B,A,False,<answer>A</answer>
5026,5976,2.75,1.4,A,A,True,<answer>A</answer>
7730,1137,1.2,2.45,B,B,True,<answer>B</answer>
2692,1285,2.84,1.74,A,A,True,<answer>A</answer>
5828,879,2.1,3.25,B,B,True,<answer>B</answer>
2975,3837,1.37,2.6,B,A,False,<answer>A</answer>
4144,5295,2.55,1.3,A,A,True,<answer>A</answer>
4470,421,2.79,1.0,A,B,False,<answer>B</answer>
956,7482,0.1,1.5,B,A,False,<answer>A</answer>
1738,3602,2.1,0.85,A,B,False,<answer>B</answer>
7099,5045,2.0,0.82,A,B,False,<answer>B</answer>
1682,5713,3.21,1.9,A,A,True,<answer>A</answer>
3157,755,2.56,1.45,A,A,True,<answer>A</answer>
1014,3326,2.1,1.0,A,B,False,<answer>B</answer>
2722,6544,2.4,3.4,B,A,False,<answer>A</answer>
5889,4015,1.1,2.89,B,B,True,<answer>B</answer>
4588,5462,1.21,2.21,B,B,True,<answer>B</answer>
6906,1845,1.0,2.72,B,A,False,<answer>A</answer>
3125,5843,1.95,2.95,B,B,True,<answer>B</answer>
281,6600,1.75,4.0,B,A,False,<answer>A</answer>
7076,674,1.63,3.7,B,B,True,<answer>B</answer>
409,7188,2.79,1.47,A,A,True,<answer>A</answer>
366,2871,2.65,1.46,A,B,False,<answer>B</answer>
7345,5162,1.21,2.3,B,B,True,<answer>B</answer>
5073,2183,3.13,1.94,A,A,True,<answer>A</answer>
159,3329,1.28,2.55,B,B,True,<answer>B</answer>
4764,490,1.28,2.35,B,B,True,<answer>B</answer>
6544,3446,3.4,1.88,A,B,False,<answer>B</answer>
4206,550,2.5,3.5,B,B,True,<answer>B</answer>
204,4687,1.56,3.0,B,A,False,<answer>A</answer>
1458,1029,2.8,1.56,A,B,False,<answer>B</answer>
6773,1522,2.95,1.62,A,B,False,<answer>B</answer>
408,3898,0.27,2.5,B,B,True,<answer>B</answer>
340,1424,2.85,1.32,A,A,True,<answer>A</answer>
5069,1039,1.75,3.21,B,A,False,<answer>A</answer>
2985,7500,1.56,2.79,B,B,True,<answer>B</answer>
5568,7160,2.61,0.56,A,A,True,<answer>A</answer>
5852,6899,2.53,0.5,A,A,True,<answer>A</answer>
7638,2586,1.5,2.78,B,B,True,<answer>B</answer>
6696,7442,0.1,2.5,B,B,True,<answer>B</answer>
5424,1075,2.74,1.65,A,A,True,<answer>A</answer>
6025,2391,2.94,1.6,A,B,False,<answer>B</answer>
5576,1623,1.39,2.53,B,B,True,<answer>B</answer>
7399,5339,2.55,1.15,A,B,False,<answer>B</answer>
4457,4454,0.68,2.33,B,B,True,<answer>B</answer>
974,4704,3.85,2.55,A,A,True,<answer>A</answer>
5430,5979,0.5,2.63,B,B,True,<answer>B</answer>
6019,4919,1.47,2.75,B,B,True,<answer>B</answer>
4518,6526,3.15,0.6,A,A,True,<answer>A</answer>
7691,6732,3.25,2.21,A,B,False,<answer>B</answer>
3783,5677,1.42,2.65,B,B,True,<answer>B</answer>
2787,5722,1.75,3.3,B,B,True,<answer>B</answer>
4596,1320,1.89,2.95,B,B,True,<answer>B</answer>
3815,1593,3.0,1.9,A,B,False,<answer>B</answer>
522,7169,1.76,3.45,B,B,True,<answer>B</answer>
6906,1697,1.0,2.79,B,A,False,<answer>A</answer>
3909,1463,0.87,1.9,B,B,True,<answer>B</answer>
6525,5744,1.47,2.6,B,A,False,<answer>A</answer>
6713,2101,1.89,2.9,B,B,True,<answer>B</answer>
5755,505,2.85,1.8,A,A,True,<answer>A</answer>
2021,6410,1.56,2.65,B,B,True,I find <answer>B</answer> funnier. The unexpected twist at the end makes it a more effective joke.
880,5764,1.58,2.65,B,B,True,<answer>B</answer>
511,5569,1.22,2.25,B,B,True,<answer>B</answer>
7940,5212,2.1,0.45,A,B,False,<answer>B</answer>
3807,1503,3.05,1.53,A,B,False,<answer>B</answer>
5944,4093,3.0,1.75,A,B,False,<answer>B</answer>
266,278,1.65,3.05,B,B,True,<answer>B</answer>
1201,4410,3.05,1.75,A,A,True,<answer>A</answer>
2785,4809,1.58,2.79,B,B,True,<answer>B</answer>
3050,5249,2.0,3.3,B,A,False,<answer>A</answer>
6637,5277,1.95,3.0,B,B,True,<answer>B</answer>
3622,1663,2.06,3.15,B,B,True,<answer>B</answer>
5316,5029,1.53,3.35,B,B,True,<answer>B</answer>
7654,3508,1.0,2.85,B,B,True,<answer>B</answer>
6003,1446,2.95,0.33,A,B,False,<answer>B</answer>
7473,1456,2.65,1.58,A,B,False,<answer>B</answer>
2270,7447,3.25,2.0,A,A,True,<answer>A</answer>
1106,3321,1.33,2.61,B,B,True,<answer>B</answer>
3093,7511,2.56,1.05,A,A,True,<answer>A</answer>
6612,7241,3.1,1.79,A,B,False,<answer>B</answer>
4262,3132,3.1,1.95,A,A,True,<answer>A</answer>
6389,6827,2.5,1.5,A,A,True,<answer>A</answer>
1029,5665,1.56,2.6,B,A,False,<answer>A</answer>
174,2173,1.72,2.92,B,A,False,<answer>A</answer>
6927,3607,2.15,1.06,A,B,False,<answer>B</answer>
4211,126,2.81,1.24,A,A,True,<answer>A</answer>
798,6209,0.78,2.18,B,B,True,<answer>B</answer>
3384,7449,2.9,1.87,A,B,False,<answer>B</answer>
2671,1029,2.61,1.56,A,B,False,<answer>B</answer>
7479,3486,2.95,1.85,A,B,False,<answer>B</answer>
1615,7410,1.8,3.1,B,B,True,<answer>B</answer>
2532,7433,2.88,1.35,A,B,False,<answer>B</answer>
4349,1252,1.71,3.2,B,B,True,<answer>B</answer>
6273,7241,3.05,1.79,A,B,False,<answer>B</answer>
4402,4197,1.65,3.25,B,B,True,<answer>B</answer>
801,5539,1.81,3.37,B,B,True,<answer>B</answer>
6137,7508,3.0,1.55,A,B,False,<answer>B</answer>
6108,4983,3.35,1.95,A,A,True,<answer>A</answer>
692,4126,3.4,1.63,A,B,False,<answer>B</answer>
2370,3804,1.85,2.95,B,B,True,<answer>B</answer>
7680,4708,2.26,3.55,B,A,False,<answer>A</answer>
2084,7151,2.4,3.53,B,A,False,<answer>A</answer>
6198,2896,3.32,1.5,A,B,False,<answer>B</answer>
1547,6853,4.0,2.85,A,A,True,<answer>A</answer>
4279,7786,1.31,2.5,B,B,True,<answer>B</answer>
5029,7808,3.35,2.25,A,A,True,<answer>A</answer>
106,4765,3.25,1.85,A,A,True,<answer>A</answer>
4430,6297,3.2,2.15,A,A,True,<answer>A</answer>
288,5829,1.75,3.1,B,A,False,<answer>A</answer>
6057,7879,1.65,2.74,B,A,False,<answer>A</answer>
3242,6274,2.4,3.4,B,A,False,<answer>A</answer>
4467,6384,2.9,1.8,A,A,True,<answer>A</answer>
5614,1439,1.75,2.85,B,A,False,<answer>A</answer>
7666,3584,1.0,2.0,B,B,True,<answer>B</answer>
1203,702,2.84,1.45,A,A,True,<answer>A</answer>
2298,2643,2.0,3.1,B,A,False,<answer>A</answer>
2457,1064,2.44,1.43,A,A,True,<answer>A</answer>
6147,3226,3.3,2.2,A,B,False,<answer>B</answer>
2013,5665,1.53,2.6,B,A,False,<answer>A</answer>
4585,1343,2.75,1.35,A,B,False,<answer>B</answer>
158,5373,2.55,1.38,A,A,True,<answer>A</answer>
4964,6274,1.94,3.4,B,B,True,<answer>B</answer>
1061,5104,3.3,2.0,A,A,True,<answer>A</answer>
626,5774,2.94,1.89,A,A,True,<answer>A</answer>
4882,646,3.1,1.9,A,B,False,<answer>B</answer>
5550,4731,0.95,2.2,B,A,False,<answer>A</answer>
4306,3950,1.8,3.05,B,B,True,<answer>B</answer>
5257,7064,0.67,3.05,B,A,False,<answer>A</answer>
7108,1107,2.5,1.22,A,A,True,<answer>A</answer>
5287,2410,1.8,3.35,B,A,False,<answer>A</answer>
2739,5407,3.1,1.89,A,A,True,<answer>A</answer>
1296,4219,1.55,2.65,B,B,True,<answer>B</answer>
2936,834,0.65,1.87,B,B,True,<answer>B</answer>
7799,6110,0.67,2.22,B,B,True,<answer>B</answer>
7406,6298,1.45,3.11,B,A,False,<answer>A</answer>
6600,2787,4.0,1.75,A,B,False,<answer>B</answer>
5348,3395,2.94,1.36,A,B,False,<answer>B</answer>
6432,7453,1.18,2.74,B,B,True,<answer>B</answer>
4910,7037,2.7,1.1,A,B,False,<answer>B</answer>
1762,5037,2.63,1.22,A,B,False,<answer>B</answer>
3831,7575,1.29,3.21,B,A,False,<answer>A</answer>
2132,5322,1.2,2.53,B,B,True,<answer>B</answer>
4214,6648,1.25,2.47,B,B,True,<answer>B</answer>
5212,2997,0.45,3.05,B,A,False,<answer>A</answer>
4424,6154,1.0,2.3,B,B,True,<answer>B</answer>
7991,5175,1.21,2.89,B,A,False,<answer>A</answer>
2167,2559,2.84,1.56,A,B,False,<answer>B</answer>
6090,3258,1.95,3.25,B,B,True,<answer>B</answer>
2356,6116,3.0,1.56,A,A,True,<answer>A</answer>
908,6129,2.5,1.45,A,B,False,<answer>B</answer>
4828,5300,2.6,1.54,A,A,True,<answer>A</answer>
1296,4367,1.55,2.72,B,B,True,<answer>B</answer>
2119,7526,2.1,3.16,B,A,False,<answer>A</answer>
6292,5838,2.67,1.6,A,B,False,<answer>B</answer>
4018,1988,3.11,2.0,A,B,False,<answer>B</answer>
2282,4558,3.35,1.42,A,A,True,<answer>A</answer>
6419,2269,1.56,3.58,B,A,False,<answer>A</answer>
2992,4531,3.2,1.9,A,B,False,<answer>B</answer>
1314,4361,1.22,2.3,B,B,True,<answer>B</answer>
3611,7345,2.27,1.21,A,B,False,<answer>B</answer>
1309,7137,2.95,1.95,A,B,False,<answer>B</answer>
7813,6052,3.42,1.5,A,A,True,<answer>A</answer>
3603,7991,2.5,1.21,A,B,False,<answer>B</answer>
2352,4351,2.95,1.55,A,A,True,<answer>A</answer>
3308,7072,1.4,2.53,B,A,False,<answer>A</answer>
5839,4098,1.78,2.84,B,A,False,<answer>A</answer>
6447,2423,3.25,2.05,A,B,False,<answer>B</answer>
3084,1454,3.29,1.8,A,B,False,<answer>B</answer>
4054,6640,1.9,0.68,A,B,False,<answer>B</answer>
2783,7578,1.32,3.5,B,B,True,<answer>B</answer>
2097,4289,2.75,1.64,A,B,False,<answer>B</answer>
5257,2296,0.67,1.85,B,B,True,<answer>B</answer>
4088,5662,1.5,2.5,B,B,True,<answer>B</answer>
5367,723,2.55,1.42,A,B,False,<answer>B</answer>
5093,5685,1.61,2.67,B,A,False,<answer>A</answer>
3644,5842,1.37,3.32,B,A,False,<answer>A</answer>
4317,6350,1.85,2.9,B,A,False,<answer>A</answer>
1343,734,1.35,2.7,B,B,True,<answer>B</answer>
7151,3670,3.53,2.35,A,A,True,<answer>A</answer>
7457,2636,3.1,1.4,A,B,False,<answer>B</answer>
302,3391,2.65,0.88,A,A,True,<answer>A</answer>
5260,6431,3.0,1.45,A,B,False,<answer>B</answer>
7010,786,2.68,1.63,A,A,True,<answer>A</answer>
6669,4335,1.32,2.75,B,A,False,<answer>A</answer>
6507,3750,2.95,1.9,A,A,True,<answer>A</answer>
3680,5728,3.17,2.0,A,B,False,<answer>B</answer>
4371,2031,2.7,1.4,A,A,True,<answer>A</answer>
6025,7001,2.94,1.9,A,B,False,<answer>B</answer>
7629,5327,1.68,3.35,B,B,True,<answer>B</answer>
2998,115,3.1,2.05,A,A,True,<answer>A</answer>
7075,4329,1.68,2.85,B,B,True,<answer>B</answer>
2643,7623,3.1,1.89,A,B,False,<answer>B</answer>
2045,7660,2.12,0.89,A,A,True,<answer>A</answer>
3607,5651,1.06,2.3,B,B,True,<answer>B</answer>
4709,2882,3.25,1.95,A,A,True,<answer>A</answer>
5836,1657,2.12,1.11,A,A,True,<answer>A</answer>
1675,7834,0.67,2.94,B,B,True,<answer>B</answer>
2337,6708,1.39,2.65,B,B,True,<answer>B</answer>
1615,6464,1.8,3.18,B,A,False,<answer>A</answer>
6324,3391,1.94,0.88,A,B,False,<answer>B</answer>
204,6061,1.56,3.11,B,A,False,<answer>A</answer>
4788,4115,3.21,1.91,A,A,True,<answer>A</answer>
1883,6223,0.7,2.6,B,B,True,<answer>B</answer>
6873,2021,3.0,1.56,A,A,True,<answer>A</answer>
6578,393,3.25,1.65,A,A,True,<answer>A</answer>
4386,376,1.6,2.6,B,B,True,<answer>B</answer>
6298,6157,3.11,2.05,A,B,False,<answer>B</answer>
8,1809,1.79,2.89,B,B,True,<answer>B</answer>
1725,4279,2.9,1.31,A,B,False,<answer>B</answer>
1083,1261,3.05,1.2,A,A,True,<answer>A</answer>
3330,2457,1.3,2.44,B,A,False,<answer>A</answer>
3996,4351,3.17,1.55,A,B,False,<answer>B</answer>
6126,7845,1.8,2.85,B,B,True,<answer>B</answer>
4343,1762,0.53,2.63,B,A,False,<answer>A</answer>
450,5125,1.28,2.7,B,B,True,<answer>B</answer>
184,1919,2.33,1.0,A,B,False,<answer>B</answer>
2172,3152,3.06,1.95,A,B,False,<answer>B</answer>
5838,7243,1.6,3.16,B,B,True,<answer>B</answer>
4463,4462,2.37,0.8,A,B,False,<answer>B</answer>
3391,2475,0.88,2.33,B,B,True,<answer>B</answer>
3916,7301,1.7,2.74,B,B,True,<answer>B</answer>
4075,4603,1.53,2.74,B,B,True,<answer>B</answer>
2584,1901,3.45,2.45,A,A,True,<answer>A</answer>
3224,5202,3.0,1.78,A,A,True,<answer>A</answer>
5327,1662,3.35,2.3,A,B,False,<answer>B</answer>
6901,1571,2.59,1.06,A,B,False,<answer>B</answer>
6241,3091,3.2,1.61,A,B,False,<answer>B</answer>
3392,1514,3.2,1.71,A,A,True,<answer>A</answer>
1400,3722,2.4,1.31,A,A,True,<answer>A</answer>
3668,3340,1.05,2.83,B,B,True,<answer>B</answer>
7994,551,3.7,2.47,A,A,True,<answer>A</answer>
3161,4792,3.0,1.45,A,A,True,<answer>A</answer>
5843,6111,2.95,1.95,A,B,False,<answer>B</answer>
6930,492,2.0,0.94,A,A,True,<answer>A</answer>
1314,4353,1.22,2.62,B,B,True,<answer>B</answer>
6077,3489,2.25,3.55,B,B,True,<answer>B</answer>
1178,6612,1.65,3.1,B,A,False,<answer>A</answer>
1342,1203,1.07,2.84,B,A,False,<answer>A</answer>
4150,6576,1.46,2.79,B,B,True,<answer>B</answer>
2258,2133,2.95,1.42,A,A,True,<answer>A</answer>
1083,4289,3.05,1.64,A,A,True,<answer>A</answer>
2861,5844,2.61,1.2,A,B,False,<answer>B</answer>
275,6392,2.1,3.11,B,B,True,<answer>B</answer>
7532,7314,3.0,1.81,A,B,False,<answer>B</answer>
3121,4236,2.8,1.47,A,B,False,<answer>B</answer>
1809,1026,2.89,1.35,A,B,False,<answer>B</answer>
3036,4613,3.05,2.0,A,A,True,<answer>A</answer>
4603,6310,2.74,1.6,A,B,False,<answer>B</answer>
5407,1934,1.89,2.9,B,B,True,<answer>B</answer>
7038,833,3.26,2.11,A,A,True,<answer>A</answer>
2410,2384,3.35,1.53,A,A,True,<answer>A</answer>
1602,6544,1.85,3.4,B,B,True,<answer>B</answer>
1256,5356,1.18,2.28,B,B,True,<answer>B</answer>
1278,2433,2.07,3.25,B,B,True,<answer>B</answer>
2454,1208,2.95,1.25,A,A,True,<answer>A</answer>
6941,1252,1.58,3.2,B,B,True,<answer>B</answer>
7024,27,1.06,2.4,B,B,True,<answer>B</answer>
6719,2365,3.4,2.16,A,B,False,<answer>B</answer>
511,7146,1.22,2.45,B,B,True,<answer>B</answer>
6871,7832,1.7,3.6,B,A,False,<answer>A</answer>
856,7360,1.6,2.6,B,A,False,<answer>A</answer>
7472,7636,1.1,2.84,B,A,False,<answer>A</answer>
2651,7250,2.35,3.68,B,B,True,<answer>B</answer>
