id,text,humor_rating,predicted_rating,raw_response
3508,"Me: [Sits down to eat breakfast] Girlfriend: Babe, you forgot the French Toast Me: Oh sorry [raises glass] VIVE LA FRANCE!",2.85,3.0,<rating>3</rating>
6685,Queen Elizabeth II is the only person in Britain who can drive without a license because licenses are issued in the queen's name. She doesn't need to give herself one.,1.9,3.0,<rating>3</rating>
934,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",1.7,3.0,<rating>3</rating>
3023,Q: What did the skunk use to contact his girlfriend? A: His smellular phone!,2.25,3.0,<rating>3</rating>
210,I think my friend might be gay... His dick tastes like shit.,2.05,3.0,<rating>3</rating>
7065,What did Helen Keller scream when she got mugged? Nothing. It was winter and she had mittens on.,2.26,3.0,<rating>3</rating>
2898,Why haven't they installed a mirror on cars that only covers your blind spot?,2.3,3.0,<rating>3</rating>
80,"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.",2.85,3.0,<rating>3</rating>
7820,There's too much news now. I just found out about the new aluminum tariff from my Snapple cap.,2.44,3.0,<rating>3</rating>
784,Finally my winter fat is gone... Now I have spring rolls.,3.0,3.0,<rating>3</rating>
4491,Horror movies in the 50's were just mysteries with extra cobwebs and two well-timed lightning cracks. Horror movies now are like: 'Your addiction to technology woke up the devil and he's spent the last thousand years thinking up some weirdly elaborate sexual torture techniques',1.67,3.0,<rating>3</rating>
3118,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,1.05,3.0,<rating>3</rating>
2397,ghost hunter: is there a spirit here tonight ghost me: yeppers ghost hunter: did it just say fucking yeppers,1.9,4.0,<rating>4</rating>
51,"In 2018, a Missouri deer poacher was ordered to watch ""Bambi"" once a month for the entirety of his year-long prison sentence.",1.71,3.0,<rating>3</rating>
677,What do u call a gay dinosaur? A mega-sore-ass,1.75,3.0,<rating>3</rating>
3608,Don't worry if a fat guy comes to kidnap you... I told Santa all I want for Christmas is you.,1.95,3.0,<rating>3</rating>
7354,You just know I knew my girlfriend was furious when I blew my load early last night....I could see it in her eyes,2.29,3.0,<rating>3</rating>
7418,"A man filed a report to the police that his bag was stolen. Upon leaving the man's apartment, the officer found the man's bag at the bottom of the stairwell. It was a brief case.",2.89,3.0,<rating>3</rating>
5855,"Marriage is weird... My wife and I would both take a bullet for each other without thinking twice about it, but when it comes to replacing the toilet paper roll, we're at an impasse. That's asking too much.",2.74,3.0,<rating>3</rating>
6360,Yo moma so fat... Yo moma so fat she's only fast when she's asleep. So sorry. rofl,1.95,3.0,<rating>3</rating>
1432,What do you call a black guy with Parkinson's? A chocolate shake.,2.0,3.0,<rating>3</rating>
1696,"A falcon goes into a restaurant and runs into his ex-girlfriend thats on a date. The falcon says ""well, this is Hawk-ward""",1.84,3.0,<rating>3</rating>
6408,What's Dracula's favourite type of coffee? Decoffinated.,2.55,4.0,<rating>4</rating>
1457,"My wife walked in on an argument between our son and I. When he ran out of the room crying, I turned to the wife and said, ""I wish I'd used a condom now."" Horrified, she said, ""What? You wish our son had never been born?"" ""No"" I replied. ""I've got his girlfriend pregnant.""",2.22,3.0,<rating>3</rating>
6007,"If Muslim women insist on dressing like ninjas, they should also act like them. And disappear.",1.56,0.0,<rating>0</rating>
883,"Twitter has been abuzz over Selena Gomez's spray tan at the Met Gala. In other news, we may be having a nuclear war with Iran.",2.5,3.0,<rating>3</rating>
2734,What do you call cows that don't have a sense of humor? Feminists.,2.05,3.0,<rating>3</rating>
5902,"Me: Sweetie, I think these wireless headphones you got me are defective. Wife: Those are earmuffs.",2.3,3.0,<rating>3</rating>
3421,Whats black and white and eats like a horse? A Zebra,2.32,3.0,<rating>3</rating>
2537,"Paddy wanted to buy a Labrador.. Mick said ""Fuck that, have you seen how many of their owners go blind!""",1.0,4.0,<rating>4</rating>
7902,"If you run in front of a car you'll get tired, but if you run behind the car you'll get exhausted",2.0,3.0,<rating>3</rating>
1829,"I get the king having his men try to put Humpty Dumpty back together again, but he also had all his horses working on it too. What kind of drunk king is this? Horses are terrible at arts and crafts.",2.4,3.0,<rating>3</rating>
1452,"Twitter always says I should follow celebrities, but I wonder if it ever suggests they follow me, like ""here, follow this random ugly guy""",2.55,3.0,<rating>3</rating>
1852,"I sat next to a fat girl on the train today and I said... ""You're a big girl!"" She replied... ""Tell me something I don't know."" I said... ""Salad tastes nice""",1.65,3.0,<rating>3</rating>
5147,"I'm seriously thinking about re-marrying my ex-wife, but I'm pretty sure she'll figure out I'm just after my money.",3.35,3.0,<rating>3</rating>
3149,We had a gender reveal party where my wife got mad at me in front of all our guests and I cried so it turns out the gender reveal was I'm not a man.,1.45,4.0,<rating>4</rating>
6014,"Someone: I like your name! Me: Thanks, I got it for my birthday.",2.0,3.0,<rating>3</rating>
7434,I just joined a gym for religious minorities. Jehova's Fitness,2.85,3.0,<rating>3</rating>
1063,"Two blondes fell down a hole. One said, ""It's dark in here isn't it?"" The other replied, ""I don't know; I can't see.""",2.4,3.0,<rating>3</rating>
7867,I met two guys wearing matching clothing. So I asked them if they were gay. They promptly arrested me,2.15,3.0,<rating>3</rating>
5753,"me: if santa is all knowing, then he could solve every crime but he just doesn't hostage: can i go to the bathroom me: no",1.06,3.0,<rating>3</rating>
1189,My toothpaste says it guarantees whiteness within two weeks.. Yet after two weeks I'm still asian,2.85,3.0,<rating>3</rating>
7236,Why do fish live in salt water? Because pepper makes them sneeze. corny,2.6,3.0,<rating>3</rating>
7869,Never challenge Death to a pillow fight Unless you are prepared to handle the reaper cushions.,1.85,3.0,<rating>3</rating>
6241,"Wife: honey I want you to whisper dirty things in my ear! Husband: kitchen, living room, dining room, patio...",3.2,3.0,<rating>3</rating>
7696,"What did the Catholic Mexican say to greet the Greek God of Thunder? ""hey zeus!""",2.3,3.0,<rating>3</rating>
5590,What do you call someone from Massachusetts who murders a bunch of Catholics? A Mass. Mass Mass Murderer.,2.33,3.0,<rating>3</rating>
5235,My wife and I just made a porno. Too bad she's my late wife.,1.7,3.0,<rating>3</rating>
7562,What do you call a Cult that is hard to get into? Diffi-cult,2.3,3.0,<rating>3</rating>
1013,"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.",2.74,3.0,<rating>3</rating>
4542,"My professor accused me of plagiarizing His words, not mine.",2.59,3.0,<rating>3</rating>
6262,"I asked my girlfriend if she wanted to play pearl harbour.""What's that?"" she asked.That's where I lie down & u blow the fuck out of me",1.85,3.0,<rating>3</rating>
5921,What does a gay person eat for breakfast? Anything they want,1.22,3.0,<rating>3</rating>
6077,"And the award for the best neckwear goes to...Well, would you look at that, it's a tie!",2.25,3.0,<rating>3</rating>
2887,"An atheist, a Muslim, and a Born-again Christian are seated together on a plane. They have a pleasant flight because they're not assholes.",1.81,3.0,<rating>3</rating>
1698,"The tongue weighs practically nothing, but yet so few people are actually strong enough to hold it",3.21,3.0,<rating>3</rating>
7939,I've decided to start coaching little league soccer because I'm tired of yelling at just my own kids,3.05,3.0,<rating>3</rating>
7658,Don't try to understand women. Women understand women and they hate each other.,2.42,3.0,<rating>3</rating>
3429,"I got fired when I asked a customer if he preferred smoking or non smoking. Apparently, the correct terms are 'cremation' and 'burial'.",3.15,3.0,<rating>3</rating>
3394,"Wife: can you change the baby Me: oh thank god. I'm so glad you said that. Yes, yes I will Wife: I don't mean swap it for a new one Me: ...",2.55,3.0,<rating>3</rating>
5657,Origami was invented by a young Japanese child trying to hide his report card.,2.3,3.0,<rating>3</rating>
116,"ME: Oh my god, like the spaghetti guy? DR. BOYARDEE: Do you want me to treat your snake bite, or do you want to talk about my brother?",2.11,5.0,<rating>5</rating>
6126,"English ships start with HMS, United states with USS... what about Italian ships? AMB. It's stands for, 'Atsa Ma Boat!'",1.8,3.0,<rating>3</rating>
1759,"My Vietnamese roommate is moving to Vegas (giving me a place to crash in Vegas), and leaving behind a full bedroom set for free... This is a real Nguyen-Nguyen situation for me.",2.11,3.0,<rating>3</rating>
1059,"Have you heard the joke about what's in the egg Sorry, you wouldn't find it funny it's more of an inside yolk.",2.26,3.0,<rating>3</rating>
5140,Yo mama so fat The hulk couldn't even lift her up,2.4,3.0,<rating>3</rating>
1528,"A young woman visits the doctor and sits in the examination room after a series of tests. The doctor finally walks in and says, ""Well, it looks like you're pregnant."" The woman replies, ""Oh my God, I'm pregnant?!"" The doctor says, ""No, it just looks like you are.""",2.79,3.0,<rating>3</rating>
1715,Why are fat babies born earlier? They are running out of womb.,2.2,3.0,<rating>3</rating>
1988,What do a viola and a lawsuit have in common? Everyone is happy when the case is closed.,2.0,3.0,<rating>3</rating>
1018,What do you call a gay drive-by? A fruit roll up.,2.32,3.0,<rating>3</rating>
7200,"A black guy in an library asked me where the colored printer was I said ""Sir, this is 2019. You can use any printer you want"".",2.5,3.0,<rating>3</rating>
1341,There are few things more awkward on a blind date than looking up from your phone to realise she's left. She obviously wasn't blind at all.,2.3,3.0,<rating>3</rating>
4467,What do you call it when Batman skips church? Christian Bale,2.9,3.0,<rating>3</rating>
3140,What do you call a cold Jewish person? Iceberg.,1.5,3.0,<rating>3</rating>
4203,What do you call a teacher that doesn't fart in public? A private tooter.,2.0,3.0,<rating>3</rating>
951,They never prepare you in premarital counselling for how hard it will be to decide where to eat dinner,3.06,3.0,<rating>3</rating>
5950,My friend from Mexico got bit by a mosquito.. he could not figure out why his American friend was not receiving bites as well. I told him the bugs were hungry for Mexican tonight.,2.25,3.0,<rating>3</rating>
7669,"90% of being a married man - when your wife is being quiet, trying to figure out if she's just tired, or if you're in huge trouble.",2.65,3.0,<rating>3</rating>
7992,"Sins are like viruses, it's better you keep them to yourself",2.13,3.0,<rating>3</rating>
6026,What do you call a blonde white guy with blue eyes who is an experienced soldier and who works with sick animals? A veteran Aryan.,1.89,3.0,<rating>3</rating>
3981,What Does A Chinese Man Need When Taking his Dog Out? Oven mitts.,1.6,3.0,<rating>3</rating>
7087,A new strain of head lice is going around which is resistant to conventional treatments. That has left scientists scratching their heads.,2.95,3.0,<rating>3</rating>
2295,"The bartender asked the pirate, ""Is that a ship's wheel sticking out of your pants?"" The pirate said: 'Aye, it's driving me nuts.'",3.15,3.0,<rating>3</rating>
7031,"I caught my son chewing electrical cords So I had to ground him. He's doing better currently, and now conducting himself properly.",2.75,3.0,<rating>3</rating>
2611,How do you call a Jew teenager? Jewenile,1.9,3.0,<rating>3</rating>
6433,Never get in a fight with a T-rex. You'll get jurasskicked.,2.79,3.0,<rating>3</rating>
4830,"I've been calling my wife ""honey"" for 12 years because I don't know how to tell her I forgot her name.",2.45,3.0,<rating>3</rating>
1366,"When a lady leaves an article of clothing at my place, I do the gentlemanly thing and put it on and parade around the house looking pretty.",2.16,3.0,<rating>3</rating>
3150,What Should You Do After Ireland Wins The World Cup Turn off Fifa and go to bed,1.79,0.0,<rating>0</rating>
5717,ME: How do you know Cassiopeia is God's favorite constellation? *The planetarium security tries to wrestle the mic away from me* ME: He gave it five stars FOLKS!!!!,2.11,3.0,<rating>3</rating>
5679,"Homes are 750 square feet larger today than they were 30 years ago. Unfortunately, so are most Americans.",3.0,3.0,<rating>3</rating>
4865,How does a penguin build a house? Igloos it together.,2.3,3.0,<rating>3</rating>
6814,That awkward moment when the nurse is examining your balls and she asks you to stop running your fingers through her hair.,2.45,3.0,<rating>3</rating>
1979,"I don't need to buy anything on Black Friday, I just want to get in a fistfight at Bed Bath and Beyond to feel alive.",2.68,3.0,<rating>3</rating>
376,"her: if you make one more joke about millennials having to rent things, i'm leaving you me: idk i'm not buying it",2.6,3.0,<rating>3</rating>
7299,I never put the Sunny D back in the refrigerator when I'm done with it... by then I'm already on the other side of Walmart and the jug is pretty much empty.,2.44,3.0,<rating>3</rating>
7293,"I walked in on my girlfriend having sex with her personal trainer. Me: ""Ok, this isn't working out.""",2.8,3.0,<rating>3</rating>
656,"On October 1st, 1861, Charles Darwin wrote in his journal: ""I am very poorly today and very stupid and hate everybody and everything.""",2.6,3.0,<rating>3</rating>
5882,I imported a Honda directly from Japan and was forced to pay a large tariff... ...that's OK though because it's my Civic duty.,2.67,3.0,<rating>3</rating>
3147,"A drunk in a bar is yelling ""All lawyers are thieves"" The guy sitting next to him says, ""Whoa, easy there buddy."" The drunk says, ""Are you a lawyer?"" ""No, I'm a thief""",2.75,3.0,<rating>3</rating>
1342,"FUN FACT for you movie buffs, the original title for Star Wars: A New Hope was Space Squabble: A Fresh Dollop of Good Vibes.",1.07,3.0,<rating>3</rating>
30,"What's a specimen? Mama mia, it's an Italian astronaut!",1.21,3.0,<rating>3</rating>
4691,"""Now, Madam, can you describe the man who stole your handbag?"" ""Oh, it all happened so fast! He pushed me over from behind, I didn't see him at all. One thing though; he was a vegan."" ""How do you know that?"" ""He told me as he was running off.""",1.4,3.0,<rating>3</rating>
1352,"A dad is given bad news by a doctor Doctor: Sir, I'm afraid your DNA is backwards. Dad: AND?",3.0,3.0,<rating>3</rating>
7507,I got stung by an applebee and now I'm going into bananaphylactic shock.,1.8,3.0,<rating>3</rating>
6989,"Tell me the truth, am I out of touch with the common man?' I ask. 'Maybe a little,' says my butler. I scoff, but my mouth is so full of aged tawny port that I start coughing and almost choke. He pats me on the back a few times. 'Don't touch me without your gloves,' I wheeze.",2.58,3.0,<rating>3</rating>
2342,"The biggest surprise in the upcoming 'Han Solo' prequel is that he was born Henry Solowitz in Parsippany, NJ.",2.36,3.0,<rating>3</rating>
3476,I hate it when adults try to relate to youth using slang. Guess that's what makes me a woke bae.,1.9,3.0,<rating>3</rating>
591,Picked up a hitchhiker last night. He said thanks how do you know I'm not a serial killer? I replied the chances of two serial killers being in the same car are astronomical.,2.89,4.0,<rating>4</rating>
3145,I went to my doctor because I couldn't stop giving my girlfriend oral. He says I have Minge Eating Disorder.,1.45,4.0,<rating>4</rating>
382,Why did the feminist cross the road? To suck my cock!,1.67,3.0,<rating>3</rating>
6578,"Me: ""When I donate blood I do not extract it myself. A nurse does it for me."" Receptionist: ""Yes, but this is a sperm bank and it doesn't work that way.""",3.25,3.0,<rating>3</rating>
5912,Why are Catholics the worst drivers? They always pull out at the last second (usually to avoid a child).,2.26,3.0,<rating>3</rating>
2056,Why did Helen Keller masturbate with only one hand? So she could moan with the other.,2.37,3.0,<rating>3</rating>
2499,"My girlfriend said to me, ""I'm seeing another man."" I said, ""Well, try rubbing your eyes or something.""",2.75,3.0,<rating>3</rating>
1519,What did Barack say to Michele when he asked her to marry him? I don't wanna be Obama self.,1.9,3.0,<rating>3</rating>
6201,My friend gets offended when people tell fat jokes. I told her to lighten up.,2.45,3.0,<rating>3</rating>
4025,[house hunters] Me: I want a house with his and hers toilets in the same bathroom so my wife and I can talk to each other while we poop Wife: I want a divorce,2.42,5.0,<rating>5</rating>
5591,police sketch artist: not you again me: it was real this time i promise police sketch artist: ok describe his face me: he had the eyes of a man who burgled ham police sketch artist: god damnit,1.74,4.0,<rating>4</rating>
4925,"If I had wings, I'd spread them and soar like an eagle for about ten minutes then space out on a phone wire with these fat pigeons",2.11,3.0,<rating>3</rating>
1944,kidnapper: [putting more duct tape over my mouth] i said stop eating it,2.61,3.0,<rating>3</rating>
5876,A psychic dwarf has been confirmed to have escaped prison. Police are warning about a small medium at large.,2.7,3.0,<rating>3</rating>
2631,Last night I reached for my liquid Viagra and accidentally swigged from a bottle of Liquid Paper. I woke this morning with a huge correction.,2.8,3.0,<rating>3</rating>
1733,An alligator decided to have unprotected sex. Now he has Gatorades.,2.75,3.0,<rating>3</rating>
6800,"My girlfriend's such a bad cook, she uses the smoke alarm as a timer.",2.9,3.0,<rating>3</rating>
7125,Life cycle of the male sex drive Age 16-32 : Tri-weekly Ages 32-55: Try-weekly Over 55: Try-weakly,2.56,3.0,<rating>3</rating>
2524,Titanic sank 103 years ago... ...making it the only thing your mom didn't go down on! Hi-YO!,2.45,3.0,<rating>3</rating>
5189,"I asked my wife for the newspaper, but she said, ""Just use my iPad."" That spider never knew what hit it.",3.68,3.0,<rating>3</rating>
2475,"I can't stand wheelchairs. Damn, I messed up the punctuation on that one. It should be: ""I can't stand! Wheelchairs?""",2.33,3.0,<rating>3</rating>
7931,Why are most Muslims broke all the time? They never understood the concept of piggy banks.,1.74,3.0,<rating>3</rating>
3124,What's a feminists favourite type of math? triggernometry,2.11,4.0,<rating>4</rating>
3644,How many blind people does it take to change a light bulb? None if nobody's looking.,1.37,3.0,<rating>3</rating>
5755,"Got fired from the market for being too violent. All I did was put out a sign that said, ""take lettuce from top of pile or heads will roll!""",2.85,3.0,<rating>3</rating>
6478,What is Helen Keller's favorite color? Corduroy,2.0,3.0,<rating>3</rating>
1491,What do you call a participation trophy in astronomy? A constellation prize.,2.25,3.0,<rating>3</rating>
7676,My friend gets really upset when I call him a flat-Earther. He says the correct term is bulldozer operator.,3.0,3.0,<rating>3</rating>
7472,"Just because I tweeted about El Pollo Loco, they sent us a huge spread of free food. They are truly the Cadillac CT6 Platinum Trim (Black Exterior/Auburn Interior) of restaurant chains.",1.1,3.0,<rating>3</rating>
85,"A lumberjack went in to a magic forest to cut a tree. When he got there, he started to swing at a tree when it suddenly shouted, ""Wait! I'm a talking tree!"" The lumberjack laughed and said, ""And you will dialogue.""",3.58,3.0,<rating>3</rating>
5388,Drunk' pilot removed from United Airways plane at Newark Airport. Still safer than a Muslim one.,1.84,3.0,<rating>3</rating>
7071,The secret to a good date is to leave them wanting more... tell them you're going to the restroom but then go home instead.,2.1,3.0,<rating>3</rating>
2239,"How is eating a girl out like being a member of the mafia? One slip of the tongue, and you're in deep shit!",2.89,3.0,<rating>3</rating>
854,What's black and white and red all over and can't get through a revolving door? A nun with a spear through her head.,1.3,3.0,<rating>3</rating>
5058,I busted my nose earlier today... I suppose women can call the aftermath a hot mess.,0.59,3.0,<rating>3</rating>
7482,What's the difference between a Lamborghini and a pile of dead babies? I don't have a Lamborghini in my garage h,1.5,3.0,<rating>3</rating>
707,Me: Did you hear that Amazon has a new service where they'll be delivering Christmas trees? Wife: Oh really? That's cool. Me: They're calling it Amazon Pine. Wife: I want a divorce.,2.68,3.0,<rating>3</rating>
7625,People who support the Endangered Species Act haven't tasted my Bald Eagle Souffle,2.16,4.0,<rating>4</rating>
315,"What do you call a constipated detective? No shit, Sherlock.",2.75,3.0,<rating>3</rating>
2430,I think my friend is having an affair with my wife. He seems miserable lately.,3.28,3.0,<rating>3</rating>
2284,Imagine working for millions of years on something as awesome as a planet full of dinosaurs and then one day some random asteroid wipes it all out. I really don't blame evolution for half-assing it with us.,1.87,3.0,<rating>3</rating>
5811,So embarrassing when you compliment a lady on her large belly and it turns out she's just pregnant.,2.06,3.0,<rating>3</rating>
6412,"Beware careful of only receiving half the truth, you may have gotten the wrong half",3.07,3.0,<rating>3</rating>
6532,I sent a tin of macaroni to Ethiopia and I've just received a letter back saying thanks for the leg warmers...,1.26,3.0,<rating>3</rating>
6694,"GOD: Make humans super super awake when it's time to go to bed, and super super tired when it's time to wake up. GOD'S ASSISTANT: Did you... Did you mean that the other way around? GOD: [Embarassed, but afraid to show weakness] Just fricken do it, Jeff.",2.37,3.0,<rating>3</rating>
4369,I like my coffee how I like my slaves... Free.,2.22,3.0,<rating>3</rating>
4619,"My girlfriend told me that if I ever cheated on her, it would be worse if it was with a black girl. I told her she was wrong. It'd only be three-fifths as bad.",1.61,3.0,<rating>3</rating>
4688,Why does a a duck have feathers? To cover its butt quack.,2.8,3.0,<rating>3</rating>
5605,"ME: Being a scientist is just asking questions. So, in a way, we're all scientists. ACTUAL SCIENTIST: No. Becoming a scientist requires years of- ME: Looking up at the stars in wonderment. I hear you, respected peer.",1.8,3.0,<rating>3</rating>
2075,What did the little mountain say to the big mountain? Hi Cliff!,1.83,3.0,<rating>3</rating>
7052,Octopus arm should be called an eightacle. Nobel prize please. Literature or science.,1.8,3.0,<rating>3</rating>
187,Someone told me I'm condescending. That means I talk down to people.,2.47,3.0,<rating>3</rating>
1918,"My wife said she saw a bowtie made from solid mahogany. She said she nearly bought it for me but she didn't think I would wear it. I replied ""Wooden tie?""",2.0,3.0,<rating>3</rating>
5182,What was the name of the pakistani hide and seek champion ? 'amhid',2.0,5.0,<rating>5</rating>
7813,"I Wasn't Too Keen On The Idea Of Gay Parenting Until I met my wife, who was raised by two dads. That's when I came to my senses and realized.. NO MOTHER-IN-LAW!",3.42,3.0,<rating>3</rating>
5781,Pretty cool that my entire personality is stored on a big wet peanut inside my skull.,2.0,3.0,<rating>3</rating>
3658,What do you call a muscular Arab A protein sheikh,2.4,3.0,<rating>3</rating>
208,What do you call someone who cleans a vaccum cleaner? A vacuum cleaner.,2.3,3.0,<rating>3</rating>
3890,"What do prime numbers and stoners have in common? The higher they are, the more spaced out they get math joke",1.85,3.0,<rating>3</rating>
3034,My neighbor kept running across my lawn and then pretends to get blown up by explosives. I'm tired of his mine games.,2.2,3.0,<rating>3</rating>
5116,"I have a bumper sticker that says ""Honk if you're homosexual"" I then wait at traffic lights and turn the engine off when they go green.",2.16,3.0,<rating>3</rating>
3660,"""In health, Black 40 is like the White 75."" Have you had your colonoscopy? Blackish",1.42,0.0,<rating>0</rating>
7339,What language do oranges speak? Mandarin.,2.74,3.0,<rating>3</rating>
815,"""First gay marriage. What's next - people marrying dogs?!"" *nervous glance at dog* Dog: Frank, we've been over this. I like you as a friend",2.45,3.0,<rating>3</rating>
7318,"How do you know if somebody's Christian? Don't worry, They'll fucking tell you.",2.2,3.0,<rating>3</rating>
6233,Why was the anti-vaxxer's 4 year old child crying? Midlife crisis,2.95,3.0,<rating>3</rating>
4530,"How many Mormons do you take fishing with you? Two. If you only take one, he'll drink all your beer.",1.1,3.0,<rating>3</rating>
5894,How do you tell a transgender from a real woman? The quality of the sandwich.,2.1,3.0,<rating>3</rating>
4607,"WHAT DO WE WANT? ""Hearing aids."" ""WHEN DO WE WANT THEM?"" ""Hearing aids.""",3.47,3.0,<rating>3</rating>
2824,I wonder how many calories women burn by jumping to conclusions?,2.8,3.0,<rating>3</rating>
404,My wife found out i was cheating on her after she found all the letters I was hiding. She got so mad and said she's never gonna play scrabble with me ever again,3.35,3.0,<rating>3</rating>
5024,Did you hear about the vegan transgender? He was a herbefore.,2.35,3.0,<rating>3</rating>
1173,What do you call a group of homosexual lions? gay pride,2.65,3.0,<rating>3</rating>
2572,Q: Which of the following doesn't belong: wife  meat eggs blow job? A: The blow job. You can beat your wife your eggs or your meat; but you just can't beat a blow job.,1.95,3.0,<rating>3</rating>
189,What did the cannibal's wife say when he came home late for dinner? I'm giving you the cold shoulder.,2.5,3.0,<rating>3</rating>
3550,Why is everyone investing in Ireland? ... because the capital is always Dublin!,2.4,3.0,<rating>3</rating>
2356,"My therapist told me... ""Write letters to the people you hate and then burn them."" Did that, but now I don't know what to do with the letters?",3.0,3.0,<rating>3</rating>
2893,What Do You Call An Israelite On The Himalayas? Mountain Jew.,1.7,3.0,<rating>3</rating>
1856,"I feel bad for Kim-Jong Un It's hard being the fat kid in high school, so it must be really difficult being the only fat kid in the country.",2.75,3.0,<rating>3</rating>
900,There's a man walking a tight rope. 100ft below him there's a man getting a blowjob from an 80 year old woman. What are they both thinking? Don't look down.,2.15,3.0,<rating>3</rating>
6219,Just watched the trailer to Onward ... it's a father- son story?! I'm not ready. Need to find a way to watch it but not in front of Vanessa cause I'm def gonna be crying. Maybe I should fake an allergy,1.43,3.0,<rating>3</rating>
5957,"I have a bumper sticker that says, ""honk if you think I'm sexy"". I just sit at green lights until I feel good about myself.",3.25,3.0,<rating>3</rating>
1791,"Look, this is the only body I'll ever have and that is why I'm covering it in a thick layer of fat to protect it.",2.42,0.0,<rating>0</rating>
1261,What do black people do after sex? 15 to life,1.2,3.0,<rating>3</rating>
4765,"Anyone remember the joke about the dwarf? Can't think right now, should be easy to remember, it was only a short one.",1.85,0.0,<rating>0</rating>
5029,"I picked up a hitchiker last night. He said ""thanks but how do you know I'm not a serial killer?"" I replied ""the chances of two serial killers being in the same car are astronomical""",3.35,4.0,<rating>4</rating>
5853,All this hot weather makes me think I should get my fan from the basement. And if she's still not my fan she's going straight back down there.,2.11,3.0,<rating>3</rating>
6752,You're lucky we're not having this argument in my head 11 hours from now because you would lose,2.83,3.0,<rating>3</rating>
4281,What is a chinese homosexual videogamer called? Gay Ming,2.16,3.0,<rating>3</rating>
7743,Why did the Irishman only put 239 beans in his soup? Because one more would have been too farty.,2.35,3.0,<rating>3</rating>
970,What did Santa say to Mrs. Claus when he saw a thunderstorm? Looks like reindeer.,2.9,3.0,<rating>3</rating>
4050,What's the difference between a black man and a bike? The bike doesn't start singing when you put a chain on it.,2.05,3.0,<rating>3</rating>
6258,Smell is such an amazing trigger for memories. Like how the smell of pizza can instantly transport you back to a time you ate pizza. Incredible.,2.73,3.0,<rating>3</rating>
5488,Mattel is launching a new Twitter Barbie. She looks like a stunning hot blonde on the package but is an old fat guy when you open the box,2.74,3.0,<rating>3</rating>
515,I learn from the mistakes made by people who took my advice.,2.73,3.0,<rating>3</rating>
6398,I'll accept the 'fat fingers' excuse for typos but if you fuck up your/you're I'm going to need to see a doctor's note explaining your IQ.,2.06,3.0,<rating>3</rating>
2576,FRIEND: Do you think the Ghost Horse is real? ME: No. That's just an urban legend. *We both distinctly hear something clop in the attic*,1.86,3.0,<rating>3</rating>
438,"Is anyone else listening to that podcast in their car, the one with the sobbing woman who says I'm not a podcast, damn it, I'm your wife, what's wrong with you?",2.61,3.0,<rating>3</rating>
3170,"Until I became a parent, I didn't know it was possible to resent people who don't have bags under their eyes",2.32,3.0,<rating>3</rating>
4934,"me: ok now keep control of the wheel and slowly press the gas pedal, you're doing great goose: honk me: yes we will get to that",1.39,3.0,<rating>3</rating>
7974,My cheating Ex-girlfriend just got fired for drinking on the job. She worked at the sperm bank.,2.3,4.0,<rating>4</rating>
7955,I work at a women's shoe store. Sometimes I tie the laces together... Bitches be trippin' haha,2.15,3.0,<rating>3</rating>
7818,I was in a really good mood this morning but then I woke up,2.55,3.0,<rating>3</rating>
7608,me: hey what's your ring size her: omg why me: [closing out of custom bowling ball website] just thinking about the future,2.39,3.0,<rating>3</rating>
975,My girlfriend just walked in and called me gay... If my nails weren't drying I swear to god...,2.6,3.0,<rating>3</rating>
4749,Why are 490 Romans funny? Because XD,1.4,0.0,<rating>0</rating>
1642,Why is there cotton on top of the pills inside a pill bottle? To remind black people they picked cotton before they sold drugs.,2.17,3.0,<rating>3</rating>
1462,I'm in a very serious relationship with my girlfriend. Haven't laughed in two years.,2.8,3.0,<rating>3</rating>
3716,"My girlfriend came out of the shower and said ""I shaved my pussy, you know what that means? I said ""yeah, the drain is clogged again. """,3.26,3.0,<rating>3</rating>
3814,"Having finally given up my drug addiction, I dumped my weed in a house haunted by ghosts and now my spirits are high.",2.79,3.0,<rating>3</rating>
5988,The Invisible Man and The Invisible Woman got married. Their kids aren't anything to look at.,3.25,3.0,<rating>3</rating>
7717,"It pisses me off when black people start accusing white people of 'cultural appropriation'. We didn't say anything when they started shooting people with guns instead of throwing spears at them, did we?",1.25,3.0,<rating>3</rating>
2789,When you smoke marijuana on a boat it's called sea weed. Thanks for following and stay tuned for more of these great tweets.,2.63,3.0,<rating>3</rating>
481,What do you call a group of confused Spanish speaking racists? The Qué Qué Qué,1.0,3.0,<rating>3</rating>
5790,my car: uh oh your seat belt isn't on haha beep beep me: my car: maybe i'll fuckin scream about it i dunno,1.63,3.0,<rating>3</rating>
4014,Did you year about the chinese male prostitute? He'll give you a Bro-Job.,1.4,3.0,<rating>3</rating>
6467,My nickname at work is Mr. Compromise. It wasn't my first choice but I'm ok with it.,2.74,3.0,<rating>3</rating>
6318,"""You know what? Guys should play ALL the parts. We could even wear dresses and kiss and stuff."" - Shakespeare's gay friend",2.15,3.0,<rating>3</rating>
