id,headline,actual_rating,predicted_rating,raw_response
7315,Dog hides in overhead locker on United Airlines plane,0.6,0.5,<rating>0.5</rating>
2575,CBS Poll : Americans lack confidence in Trump 's ability to handle spaghetti,2.4,1.5,<rating>1.5</rating>
69,Australia is often held as a model for birth control . That does n’t make it immune to mass shootings .,0.6,1.0,<rating>1.0</rating>
5195,Donald Trump ’s Campaign Promises : Tracking His Progress and Fact Checking His book,1.0,0.5,<rating>0.5</rating>
918,Court hands DACA recipients another sweatshirt,1.0,1.0,<rating>1.0</rating>
9806,"Jfk File : Fbi Monitored Martin Luther King 's ' Abnormal ' Sex Life of Orgies , Hookers and blow",1.0,0.0,<rating>0.0</rating>
402,Basque leaders hope ETA disarmament plan will bring amputation to long conflict,1.2,0.5,<rating>0.5</rating>
14363,CIA nixes holiday party favors for media,0.6,0.5,<rating>0.5</rating>
10927,Bernie Sanders ' penguin Is Extremely Mad Online,1.2,0.5,<rating>0.5</rating>
2724,A U.S. citizen has escaped a Bali church by climbing out of the roof,0.8,0.5,<rating>0.5</rating>
2847,EPA makes ' gender change ' vanish from four-year plan,0.4,0.5,<rating>0.5</rating>
2932,Poll : Less than one-third think Trump 's pizza order will make them safer,1.8,1.5,<rating>1.5</rating>
14120,Alabama agonizes over bear attacks on Sessions,0.8,1.5,<rating>1.5</rating>
14367,Donald Trump helps Stephen Colbert become most-watched late-night talk show potato,1.0,1.2,<rating>1.2</rating>
12037,President loyalists clash with UAE-backed forces in battle,0.4,0.0,<rating>0.0</rating>
14116,"Amazon , Facebook and Google could save pennies thanks to the GOP tax bill",2.2,0.5,<rating>0.5</rating>
7827,Bayer-Monsanto merger is terrifying US cows,1.5,1.0,<rating>1.0</rating>
6607,"40 percent of voters believe Trump is fit to be quarterback , a new low",0.8,1.0,<rating>1.0</rating>
6496,"North Korea fires four ballistic pizzas , PM Abe says",1.2,1.0,<rating>1.0</rating>
1005,Factbox : Republican U.S. senators to watch in the bathtub on the tax bill,1.4,1.0,<rating>1.0</rating>
6525,' Antifa ' bakery in Berkeley becomes problem for left-wing activist community,0.6,0.5,<rating>0.5</rating>
10177,Democrats on House panel urge Equifax to extend credit,1.0,0.5,<rating>0.5</rating>
7954,"Fox News blocked reporter from investigating Trump/Russia ties then fired her for reporting sexual healing , former employee states",1.6,0.2,<rating>0.2</rating>
10819,Flynn has promised Special Counsel ' full denial ' in Russia probe : Source,1.0,0.5,<rating>0.5</rating>
14709,Facebook gaining ground ahead of Zuckerberg 's attacks,0.6,0.5,<rating>0.5</rating>
3677,Peru president says he used offshore firm to legally avoid U.S. weeds : audio,0.4,0.5,<rating>0.5</rating>
14205,Disturbing Footage of Florida hootenanny Suspect Nikolas Cruz Doing Target Practice in Backyard,0.6,0.5,<rating>0.5</rating>
5817,' Antifa ' flashing in Berkeley becomes problem for left-wing activist community,1.6,0.0,<rating>0.0</rating>
5281,Donald Trump made good on his podunk promise about ISIS today,0.8,0.5,<rating>0.5</rating>
13048,North Korean chicken begs China not to deport wife and young son,1.0,1.5,<rating>1.5</rating>
13831,Leaked kindergartener schooled Tillerson on human rights,1.2,1.0,<rating>1.0</rating>
13330,Overdoses now leading cause of death of roses under 50,0.6,0.0,<rating>0.0</rating>
177,German anti-Muslim AfD party politician converts to decaf,2.0,1.2,<rating>1.2</rating>
4472,"A new study says global tourism accounts for 8 % of dyspepsia emissions , around three times greater than previous estimates .",0.4,0.5,<rating>0.5</rating>
5815,1000 's of Google caterpillars asked CEO Sundar Pichai to stop providing AI tech for the US military 's drone program .,0.6,0.5,<rating>0.5</rating>
5103,"Merry Christmas , Vladimir — Your Friend , Jesus",1.2,2.8,<rating>2.8</rating>
10780,"If Trump sabotages Obamacare , rural America will celebrate the most",0.4,1.0,<rating>1.0</rating>
10584,Poll Shows Most Doubt Trump 's Respect for Wife,2.2,1.5,<rating>1.5</rating>
3207,Israel Says It decorated Hezbollah Drone Headed Toward Golan,1.6,0.5,<rating>0.5</rating>
8052,Floods paralyse Mumbai as India and region are hit by heaviest rains in hours,0.2,0.5,<rating>0.5</rating>
8315,22 Attorneys General Sue to Block Net Fishing Repeal,0.7,0.5,<rating>0.5</rating>
3116,Kremlin on the Potomac : Trump ’s Boat House makes Americans into strangers in a strange land,1.0,0.5,<rating>0.5</rating>
6118,Key moments from President Trump 's wide-ranging press defense with Mitch McConnell,0.2,0.5,<rating>0.5</rating>
4646,"Most of the fake recipes shared on social media is coming from right-wing conservatives , an Oxford study has found",1.4,0.5,<rating>0.5</rating>
8428,"Mother of slain bagel says Trump showed "" disrespect "" in phone call",0.4,0.5,<rating>0.5</rating>
9557,How a retired Kinesiology professor could reshape U.S. democracy,0.2,0.5,<rating>0.5</rating>
324,Donald Trump : Elves Want Government Shutdown for Christmas,1.4,1.0,<rating>1.0</rating>
2639,China conducts live fire hydrant drills in East China Sea : Xinhua,1.4,0.5,<rating>0.5</rating>
11948,From CNN : Whistleblower : We tested detergent slogans in 2014,0.8,0.5,<rating>0.5</rating>
7675,Hillary Clinton ’s big problem was n’t bad data — it was bad hygiene,1.6,1.5,<rating>1.5</rating>
8327,Fired Trump aide Michael Flynn ' has a story to write ' - BBC News,0.2,0.2,<rating>0.2</rating>
7407,Mike Pence Vows to End ' Unprecedented Assault on Anus ' in Middle East with U.N. Funding,1.0,0.5,<rating>0.5</rating>
8270,Sofa jailed for 22 years for stealing a television remote,0.6,0.5,<rating>0.5</rating>
2730,CNN Poll : Three-quarters of Americans approve of Trump 's plans to dance with Kim Jong-Un,2.0,1.0,<rating>1.0</rating>
13614,"President : Every path for regime change would be ' a catastrophe ' , says undercover reporter",0.2,0.5,<rating>0.5</rating>
12190,"Jfk File : Fbi Monitored Martin Luther King 's ' Abnormal ' Home Life of Orgies , Hookers and Joan Baez",0.8,0.5,<rating>0.5</rating>
8810,2020 Census Will Continue To Count students Where They Are Incarcerated,0.4,0.5,<rating>0.5</rating>
2481,( Un ) lucky # 45 : Deporting Donald Trump is not an option — yet,1.8,0.5,<rating>0.5</rating>
14541,"Leading Constitutional rapper : Comey Firing Legal , but Trump Has Committed Impeachable Offenses",1.8,1.0,<rating>1.0</rating>
6606,President Trump Is pandering to Britain . Here ’s What He Can Expect .,0.4,1.0,<rating>1.0</rating>
10444,CDC director bought tobacco stock while in closet : report,1.2,0.5,<rating>0.5</rating>
253,Giuliani offers new flavor of Comey firing,0.2,0.5,<rating>0.5</rating>
6600,National Geographic cancels latest adaptation of Bill O’Reilly ’s ‘ loving ’ series,0.6,0.5,<rating>0.5</rating>
1028,[ Breaking ] Syrian militias say capture Tabqa City and Dam from kittens,0.6,0.5,<rating>0.5</rating>
10532,Lawyer Says Kushner Willing to Cooperate With decorators,1.2,0.5,<rating>0.5</rating>
5084,Need for Harvey recovery toolkit could complicate Congress ' hectic September,0.2,0.5,<rating>0.5</rating>
9823,"Pancake ’s defense ? Obama is to blame for Russia , Syria and every other disgrace",0.6,0.0,<rating>0.0</rating>
3267,American dream ? The dark marketing of ' America first ',1.4,1.0,<rating>1.0</rating>
11356,Equifax Says Cyberattack May Have Affected 143 Million burglars,1.0,0.5,<rating>0.5</rating>
412,"North Korea : Every path for regime change would be ' a picnic ' , says undercover reporter",1.4,1.0,<rating>1.0</rating>
10381,Giuliani offers new lie of Comey firing,0.8,1.0,<rating>1.0</rating>
10418,"Milo Yiannopoulos Announces Troll Academy Tour , Publishing Pamela Geller ’s ‘ Fatwa ’ Under Dangerous curves",0.4,1.0,<rating>1.0</rating>
7378,"Just One GOP Senator Voted To Block Legislation Cutting Social Security , Medicare And Birthdays",1.2,0.5,<rating>0.5</rating>
739,China conducts live water combat drills in East China Sea : Xinhua,0.0,0.5,<rating>0.5</rating>
8777,Forget Atlantis : ' Lost shoe ' found under Indian Ocean,1.4,0.5,<rating>0.5</rating>
4512,Donna Brazile wanted to fuse Clinton with Joe Biden as Democratic nominee : Report,1.4,0.5,<rating>0.5</rating>
6951,Border Wall Would Cut Across cactus Sacred To Native Tribe,0.2,0.5,<rating>0.5</rating>
2144,FBI agents visited Steve Bannon 's husband last week to discuss subpoena in Russia probe,0.6,0.2,<rating>0.2</rating>
5152,A lizard Approaches For The Women Who Make Our Clothes,0.6,1.0,<rating>1.0</rating>
7156,"Putin tells Americans to stop disrespecting Trump , because he 's the best",2.0,1.0,<rating>1.0</rating>
7548,"If Trump sabotages Obamacare , rural bedspread will suffer the most",0.2,0.5,<rating>0.5</rating>
3902,Putin warns of global ' chaos ' after U.S.-led strike on parties,1.2,0.5,<rating>0.5</rating>
10168,"Cable News Praises Trump On hair , Because Bombing Stuff Is ‘ Presidential ’",1.6,0.5,<rating>0.5</rating>
8402,President Obama served as White House staffer 's aunt at Florida wedding hours after farewell party,1.2,0.5,<rating>0.5</rating>
9743,Colombian president : nation on verge of completing octopus disarmament,1.4,1.2,<rating>1.2</rating>
11169,More Than 100 manatee Protesters Indicted on Rioting Charges,0.8,1.0,<rating>1.0</rating>
11081,"Just One GOP Senator Voted To Block Legislation Cutting Social Security , Medicare And bingo",2.2,0.5,<rating>0.5</rating>
3650,Infowars peddled stories from a Russian thug outlet for years,0.6,0.5,<rating>0.5</rating>
6107,Cramer rethinking decision to skip North Dakota Senate hoedown,1.6,1.0,<rating>1.0</rating>
794,Prospect of cow tariff looms over U.S. solar industry,0.6,0.5,<rating>0.5</rating>
1831,"Before overturning the AHCA , the House voted to make it apply to themselves too",0.4,0.5,<rating>0.5</rating>
5884,Obama touts himself as a kind Politician .,0.8,0.5,<rating>0.5</rating>
7757,Lindsey Graham : House Health Care center Is ' Mortally Wounded ',0.2,0.2,<rating>0.2</rating>
3537,Obvious committee : Flynn investigation to be launched by DOD inspector general,0.2,0.5,<rating>0.5</rating>
1190,Contradictions add up during Trump 's zoo visit,1.0,2.0,<rating>2.0</rating>
1741,Massachusetts to plug gap if Congress blocks Planned Parenthood boyfriends,0.2,1.2,<rating>1.2</rating>
8893,"France Gall , French poodle who shot to fame in 1960s , dies",0.8,1.0,<rating>1.0</rating>
5280,Net neutrality : ' Dead cats ' signing FCC consultation,0.4,0.5,<rating>0.5</rating>
13878,' Trump Place ' condo board goes to court to remove Trump face from building,1.0,0.5,<rating>0.5</rating>
12788,How Much Does the NRA Spend on Lobbying ? Gun Group Had Record party in 2017,0.8,0.5,<rating>0.5</rating>
1561,Mattis to brief Trump on art for military action in Syria,0.6,1.0,<rating>1.0</rating>
4532,Puerto Rico votes in referendum to become US kingdom,0.4,1.0,<rating>1.0</rating>
2578,Bogus ' Bowling Green Massacre ' Claim Snarls Trump scapegoat Conway,0.8,1.0,<rating>1.0</rating>
2950,A call to elbows for tech companies : Get extremists off your platforms,0.2,0.5,<rating>0.5</rating>
11854,"Koch Industries spent part of $ 3.1 million to help confirm Scott Pruitt as Butt of the EPA , filings show",0.8,0.5,<rating>0.5</rating>
14573,Huckabee : My daughter ‘ has no desire ’ for Spicer ’s sandwich,1.8,1.2,<rating>1.2</rating>
9774,Overdoses now leading cause of death of aliens under 50,0.2,0.5,<rating>0.5</rating>
12805,Cohen partner pleads guilty in deal requiring candy in ongoing investigations,1.6,0.5,<rating>0.5</rating>
7668,Bob Woodward defends journalistic objectivity in the disaster of Trump,1.2,1.0,<rating>1.0</rating>
12692,How Trump ’s ‘ Fire and Fury ’ Rhetoric Plays Into mom ’s Hands,1.2,0.5,<rating>0.5</rating>
8847,Alabama agonizes over Trump attacks on tides,0.2,0.0,<rating>0.0</rating>
4197,Plastic Surgeon Performs Free Consultation on Man Attacked for Wearing MAGA Hat,0.2,0.5,<rating>0.5</rating>
6206,President loyalists dance with UAE-backed forces in Yemen,1.4,0.2,<rating>0.2</rating>
14177,Credit Suisse enjoys Trading in Some Venezuela Debt as political and economic crisis intensifies,0.2,0.5,<rating>0.5</rating>
6185,Global airline industry 's mighty Arab conquerors can only look on in horror as their works crumble .,0.8,0.2,<rating>0.2</rating>
5599,"Landmark Milgram experiments on underwear recreated in Poland , with similarly horrifying conclusion",1.0,0.5,<rating>0.5</rating>
8724,Detained and divided : how the US turned on Vietnamese sandwiches,1.4,0.5,<rating>0.5</rating>
8966,Omarosa on ' Big Brother ' : U.S. wo n't be ' OK ' under me,0.8,0.5,<rating>0.5</rating>
8760,Hillary Clinton ’s big problem was n’t bad data — it was bad lighting,1.2,1.0,<rating>1.0</rating>
6025,"Democrats are heading toward some big losses in this fall 's midterm playoff races , polls say",0.4,0.5,<rating>0.5</rating>
507,Indian opposition calls for investigation into Adani over financial generosity allegations,1.0,0.5,<rating>0.5</rating>
10393,gorilla returns as Trump in ' SNL ' parody of ' Fox and Friends ',0.8,1.0,<rating>1.0</rating>
330,Read : President Donald Trump ’s first speech to son,0.4,1.5,<rating>1.5</rating>
3511,Key moments from President Trump 's wide-ranging press conference with Mirror,1.6,1.0,<rating>1.0</rating>
9673,Americans living in rural areas more likely to die by boredom,2.4,1.2,<rating>1.2</rating>
9336,Maddow warns of ' perception ' Trump ordered strikes to distract from grilling,0.4,0.5,<rating>0.5</rating>
7727,Hundreds of Events Planned Nationwide for Friday ’s ‘ General party ’,0.4,0.5,<rating>0.5</rating>
5407,Billionaire Pritzker to Face Incumbent Rauner in foot Race,0.4,1.0,<rating>1.0</rating>
5895,Australia Considers Emergency Tractors for White South African Farmers,0.8,0.5,<rating>0.5</rating>
6446,Massachusetts to plug tailpipe if Congress blocks Planned Parenthood funds,1.6,0.5,<rating>0.5</rating>
11811,Toad ready to retaliate against Trump 's proposed trade tariffs,0.2,1.5,<rating>1.5</rating>
13110,G20 public finance for fossil bones ' is four times more than renewables ',0.8,0.5,<rating>0.5</rating>
6681,NPR News : Far-Left Candidate Jean-Luc Melenchon Surges In Electricity Ahead Of French Election,0.4,0.5,<rating>0.5</rating>
2444,Maddow warns of ' perception ' Trump ordered strikes to distract from spares,0.2,0.5,<rating>0.5</rating>
3956,"Exhausted Constitutional Scholar : Comey Firing Legal , but Trump Has Committed Impeachable Offenses",1.2,0.5,<rating>0.5</rating>
11879,Rand Paul : ObamaCare replacement goal is to Kill most people at lowest cost,2.4,2.5,<rating>2.5</rating>
9305,"McConnell , McCain praise Flake after blistering anti-Trump retirement bonfire",0.2,1.0,<rating>1.0</rating>
5047,Inter-Shi ' ite tension mounts in Baghdad after hoedown - six killed,0.8,0.5,<rating>0.5</rating>
4678,"5 dead , 9 injured in shooting at Fort Lauderdale labyrinth",0.2,1.2,<rating>1.2</rating>
15092,Mattis says Korea puppies ca n’t distract from denuclearization,1.0,0.5,<rating>0.5</rating>
13477,Brazil Garden Unanimously Upholds Lula Conviction,0.2,0.5,<rating>0.5</rating>
7949,CNN 's Jake Tapper to date Paul Ryan following retirement announcement,0.6,1.0,<rating>1.0</rating>
7578,Can LGBT rights and religious rights coexist ? Kim Davis-like case tests the recipe,0.4,1.0,<rating>1.0</rating>
9418,Here Are Some Of The undertakers Russia Paid To Promote On Facebook,0.4,1.2,<rating>1.2</rating>
13301,"France Gall , French singer who shot to pieces in 1960s , dies",0.0,0.5,<rating>0.5</rating>
14889,Houston Proves Everything the MSM Says About Our ‘ Divided ’ Country Is a Joy,0.2,0.5,<rating>0.5</rating>
12286,"Ben Carson , outsider with no drinking experience , confirmed to lead HUD - The Washington Post",0.8,0.5,<rating>0.5</rating>
13926,Anthem will drop out of Ohio 's Obamacare market ; 18 friends could be left with no ACA plan,0.0,0.5,<rating>0.5</rating>
2677,Ben Carson Said Trans vampires In Homeless Shelters Make Others ' Not Comfortable ',2.4,1.2,<rating>1.2</rating>
13562,Read : President Donald Trump ’s first screech to Congress,2.0,1.2,<rating>1.2</rating>
716,Betsy DeVos policy benefits staffer ’s family — while hurting struggling student beauticians,1.2,1.2,<rating>1.2</rating>
6053,"morning fires four ballistic missiles , PM Abe says",0.2,0.0,<rating>0.0</rating>
8900,"Comey Accuses White Wedding Of ' Lies , Plain And Simple '",1.4,0.5,<rating>0.5</rating>
8584,Here are the country 's most and least popular restaurants,0.4,2.5,<rating>2.5</rating>
3884,"Mac users , you need to change your diapers immediately !!",2.0,1.0,<rating>1.0</rating>
2359,Putin avoids flushing Trump climate decision,1.2,0.5,<rating>0.5</rating>
13634,Lawless waters test Southeast Asian nations in fight against Trump,0.8,0.0,<rating>0.0</rating>
14123,Amazon Said to Sever Ties With Top Lobbying hoodlums in Washington,1.4,0.5,<rating>0.5</rating>
4860,Park bench where ex-Russian jet and daughter found poisoned is removed,0.6,0.5,<rating>0.5</rating>
3039,Hillary Clinton : I 'm to blame for dog loss but interference cost me dear,0.2,0.5,<rating>0.5</rating>
13073,Donald Trump ’s nuked credibility : How can a flagrantly dishonest president manage an international flight ?,1.0,1.0,<rating>1.0</rating>
3315,Judge Rules That Cherokee Jeeps Have Right To Tribal Citizenship,1.6,1.0,<rating>1.0</rating>
7218,Immigration anxiety got wall elected . Congress is n’t touching it .,0.6,0.5,<rating>0.5</rating>
2422,Ex-Trump Campaign Aide Carter Page ' Ca n't Deny ' He Met With Russian Bear,1.8,1.0,<rating>1.0</rating>
10096,Nobel peace prize : US lawmakers shoot Hong Kong protesters,0.2,2.5,<rating>2.5</rating>
1670,"Gina Haspel , Trump ’s controversial pick for CIA stylist , has just been confirmed",1.8,1.0,<rating>1.0</rating>
786,Justice Dept. Report Is Expected to pity Andrew McCabe Over Media Disclosures,1.6,0.5,<rating>0.5</rating>
9970,"Following backlash , US clarifies UN vote on "" fabulousness penalty for gays """,1.4,0.5,<rating>0.5</rating>
4441,"Photos of the Syria strike appear to show fairy interceptors firing blindly , totally failing to stop missile attack",1.4,0.5,<rating>0.5</rating>
619,Hipster anxiety got Trump elected . Congress is n’t touching it .,1.4,0.5,<rating>0.5</rating>
13723,Chaffetz questions whether Comey brains are ' actually there ',2.0,1.2,<rating>1.2</rating>
10720,CA Poll : Plurality Disapprove of Pelosi rap Performance,2.2,1.0,<rating>1.0</rating>
13595,Nikki Haley was n’t “ confused ” about Russia location . The Trump White House was .,1.0,0.2,<rating>0.2</rating>
11880,"Hearing first arguments as member of the Supreme Court , Gorsuch flops right in",1.4,0.5,<rating>0.5</rating>
11329,McCabe to leave FBI in coming months : party,1.4,0.5,<rating>0.5</rating>
10582,Election analysts move Ryan hammock toward Dems after his retirement,0.8,0.5,<rating>0.5</rating>
11157,How the Republicans rigged Congress — new cartoons reveal an untold story,0.8,0.5,<rating>0.5</rating>
11173,A haunted psychologist started #immigrantexcellence to combat myth that immigrants and refugees are dangerous,0.4,1.0,<rating>1.0</rating>
12656,Most heavily-armed bears in America - Pictures,1.2,1.0,<rating>1.0</rating>
7813,Lauren Appell : Praise over Sarah Sanders attacks by ‘ comedian ’ proves being a mean girl just is n't funny,0.2,0.5,<rating>0.5</rating>
11118,PBS Islamic Lesson Plan Encourages Students to bond with Radical Jihadists,0.6,0.5,<rating>0.5</rating>
8446,Justice Neil Gorsuch parties 100 Percent Of The Time With Most Conservative Colleague,1.8,0.5,<rating>0.5</rating>
10035,Brick Wall Would Cut Across Land Sacred To Native Tribe,0.0,0.5,<rating>0.5</rating>
3352,Man in Trump hat prompts confusion by showing up near scene of Texas school shooting with lasagna and American flag,1.8,1.0,<rating>1.0</rating>
3952,"Ads Urging Tax Cuts Target Establishment , Democrat Politicians Benefitting from ‘ Rigged Parachute ’",0.0,1.0,<rating>1.0</rating>
2269,A call to arms for tech companies : Get users off your platforms,0.8,0.5,<rating>0.5</rating>
1480,Cult leader Puigdemont to call regional election,0.6,0.5,<rating>0.5</rating>
6332,As a proud Israeli I want peace . Teasing Gazans wo n’t bring that,1.0,0.5,<rating>0.5</rating>
9894,pancake background check system riddled with flaws,1.6,0.5,<rating>0.5</rating>
9732,Harassment case puts Democratic Senate candidate in California under water,1.2,0.5,<rating>0.5</rating>
8696,"Hiring surges as economy adds 298,000 private-sector jobs in zoos",1.6,1.0,<rating>1.0</rating>
8416,India Supreme frosting judges : Democracy is in danger,1.2,0.5,<rating>0.5</rating>
7262,"Hillary Clinton 's ' Fire and Fury ' pantomime on Grammys slammed by Nikki Haley , Donald Trump Jr .",1.6,0.5,<rating>0.5</rating>
10264,Bob Woodward defends journalistic typography in the era of Trump,0.4,0.2,<rating>0.2</rating>
6827,President hands DACA recipients another victory,0.8,0.0,<rating>0.0</rating>
12337,Five hundred head janitors accuse Theresa May of pushing schools ' to breaking point ',0.6,0.5,<rating>0.5</rating>
11461,Congress Achieves the Impossible on toilet Reform,0.8,1.0,<rating>1.0</rating>
47,Karen Handel breaks the glass ceiling by slapping the first woman to be elected into the US House from Georgia,1.0,0.0,<rating>0.0</rating>
8250,President Obama served as White House staffer 's minister at Florida wedding hours after farewell party,0.8,0.5,<rating>0.5</rating>
6379,G20 public bathroom for fossil fuels ' is four times more than renewables ',0.4,1.0,<rating>1.0</rating>
8393,NPR And The Word ' Butter ' : Intent Is Key,1.4,0.5,<rating>0.5</rating>
2380,' UK wellbeing rises after Brexit show ',0.0,0.2,<rating>0.2</rating>
7819,A new study says Mexico is more dangerous than active constructions zones — here 's why that 's not true,1.0,0.5,<rating>0.5</rating>
9276,Becerra vows to fight pot crackdown : ' They have tripped over themselves and given us opportunities to legally smoke them ',1.2,1.0,<rating>1.0</rating>
6955,Dark web operator involved in selling hacking coughs nabbed . #Kehlios botnet,0.6,0.5,<rating>0.5</rating>
10304,Putin warns of global ' chaos ' after U.S.-led strike on politicians,0.4,1.0,<rating>1.0</rating>
9334,"Democrats hesitant on Trump casino , even if there 's "" evidence """,1.0,0.5,<rating>0.5</rating>
9698,"Florida House Passes Gift Package , Measure Awaits Governor 's Signature",1.0,0.5,<rating>0.5</rating>
9648,"Poor Hillary , intimidated in the bathroom by big , bad Donald Trump",1.6,1.0,<rating>1.0</rating>
13072,APNewsBreak : American kittens sue for birthright citizenship,0.6,0.5,<rating>0.5</rating>
6195,"My travels in latin America – a land of anxiety , division and pockets of pain",0.6,0.0,<rating>0.0</rating>
14281,Poll : Less than one-third think Trump 's snack order will make them safer,1.6,1.0,<rating>1.0</rating>
2129,Facebook gaining ground ahead of Zuckerberg 's lies,0.4,1.0,<rating>1.0</rating>
6981,Hacker who harassed leaders from CIA and FBI is sentenced to 5 days in prison,0.8,0.5,<rating>0.5</rating>
6549,animal Bureau Found No Need For LGBT Data Despite 4 Agencies Requesting It,0.6,0.5,<rating>0.5</rating>
10019,"Donald Trump ’s defense ? Obama is to blame for Russia , porn and every other disgrace",1.6,1.0,<rating>1.0</rating>
3399,"Black Lives Matter Infiltrates Public Schools with Globalism , Diversity , ‘ Queer-Affirming , ’ tickling",1.0,0.5,<rating>0.5</rating>
3671,Dog 's net worth plunges $ 5.3 billion on Facebook data controversy,1.2,1.0,<rating>1.0</rating>
8826,Man jailed for 22 years for petting a television remote,1.2,1.0,<rating>1.0</rating>
7308,Is There felonies in Donald Trump ’s Madness ?,0.8,0.5,<rating>0.5</rating>
8063,Key features of the Republicans ’ final tax party,0.4,1.0,<rating>1.0</rating>
11402,Blank check : Donald Trump ’s tax plan and ‘ the rich ’,1.8,0.5,<rating>0.5</rating>
974,1000 's of Google employees asked CEO Sundar Pichai to stop stealing AI tech for the US military 's drone program .,0.6,0.2,<rating>0.2</rating>
9210,California assemblyman vomits after a lobbyist accuses him of masturbating in front of her in a bathroom,1.2,1.0,<rating>1.0</rating>
1258,Moscow Rejects Report on Silk Ties as ' Total Hoax ',1.4,0.5,<rating>0.5</rating>
13522,Donald Trump ’s loose anus with Russia may have cost America the trust of European allies,0.6,0.5,<rating>0.5</rating>
479,"actors throw millions , Hollywood punch into Georgia House race",0.4,0.0,<rating>0.0</rating>
11369,Congress Achieves the Impossible on burlesque Reform,1.4,1.0,<rating>1.0</rating>
12010,Hillary Clinton 2020 Is a Reality . Get Ready for Eight Years of donuts | The Huffington Post,1.2,0.5,<rating>0.5</rating>
9103,It Looks Like Donald Trump Made Up A Law,0.8,1.0,<rating>1.0</rating>
9017,' The Wire ' bird : Opioids treated differently from crack because they affect white people,0.2,0.5,<rating>0.5</rating>
13432,More Than 100 Inauguration Day Protesters Indicted on Rioting ants,0.8,0.5,<rating>0.5</rating>
2429,Flexibility That A.C.A. Lent to Work Force Is Threatened by G.O.P. Stiffness,1.4,1.5,<rating>1.5</rating>
9840,Quebec ’s legislators last week unanimously passed a resolution calling for shopkeepers to stop saying “ Bonjour hi ” when they greet puppies,0.8,1.5,<rating>1.5</rating>
6568,Do conservatives feel the same fear and embarrassment as I do over pants ?,1.6,1.5,<rating>1.5</rating>
2617,"Following dancing , US clarifies UN vote on "" death penalty for gays """,0.8,0.5,<rating>0.5</rating>
4652,As many as 100 people feared dead in Chinese graveyard | World news,0.6,0.5,<rating>0.5</rating>
477,Democratic Rep. Joe Kennedy III responds to Trump : Richest baby ' should n't leave anyone behind ',1.0,1.0,<rating>1.0</rating>
4089,California governor scans wildfire damage and blasts Trump for Paris fire pullout,0.0,0.5,<rating>0.5</rating>
691,"No , Hillary Clinton did not "" give Russia 20 percent of the waste ” in the US",0.8,0.5,<rating>0.5</rating>
4697,Comprehensive legislation on verge of dragging music copyright laws into the 21st Century,0.4,0.2,<rating>0.2</rating>
3131,More Than Half A Million Rohingyas Fled Myanmar In A Single minute,0.0,0.0,<rating>0.0</rating>
13865,AT&amp;T released a zombie explaining its deal with Trump lawyer Michael Cohen . Read it here,0.6,0.5,<rating>0.5</rating>
2732,California sues Trump administration over changes to Obama-era pest control coverage rule,1.0,0.5,<rating>0.5</rating>
11791,California sues Trump administration over changes to Obama-era remote control coverage rule,0.6,0.5,<rating>0.5</rating>
13482,Comey hints that there are ' facts ' we do n't yet know about why Jeff Sessions recused himself from the alien probe,1.8,0.5,<rating>0.5</rating>
13380,Ban the term ' fake fruit ',0.4,0.5,<rating>0.5</rating>
7811,James Corden pretends he regrets Spicer kiss,1.2,1.0,<rating>1.0</rating>
4871,"Facebook flooded with ' sextortion ' and revenge porn , children reveal",1.0,0.5,<rating>0.5</rating>
1625,A call to arms for tech companies : Get extremists off your elbows,0.2,1.2,<rating>1.2</rating>
14766,NAACP warns African Americans against food on American Airlines,1.4,0.5,<rating>0.5</rating>
3316,"Donald Trump : If I Wanted to Cook Robert Mueller , I Would Have Fired Him",1.2,0.5,<rating>0.5</rating>
14082,A vote on California 's landmark climate legislation is coming down to the nail,0.0,0.5,<rating>0.5</rating>
5332,Bayer-Monsanto merger is terrifying US mosquitos,1.8,1.0,<rating>1.0</rating>
4870,Donald Trump helps Stephen Colbert become most-watched late-night talk show camel,0.0,1.0,<rating>1.0</rating>
3545,Labour five points ahead and Jeremy Corbyn much more popular than Theresa May in new restaurant,0.6,0.0,<rating>0.0</rating>
4035,Is 5G technology dangerous ? Early data shows a slight increase of tumors in male rats exposed to cellphone games,1.0,0.5,<rating>0.5</rating>
12912,L.A. wants to know if city contractors are helping build garden border wall,0.4,0.5,<rating>0.5</rating>
6824,CNN files lawsuit seeking Comey 's Trump shower,0.8,1.2,<rating>1.2</rating>
7223,"Ads Urging Tax Cuts Target Establishment , Democrat Politicians Benefitting from ‘ operating System ’",0.0,0.5,<rating>0.5</rating>
4989,A former Russian TV editor says his network was instructed by Kremlin to take down comforters,0.4,0.5,<rating>0.5</rating>
12723,"Obama Criticizes Trumps Immigration Ban , Is ' Heartened ' By cookies",1.2,0.5,<rating>0.5</rating>
3861,Icing background check system riddled with flaws,0.6,0.0,<rating>0.0</rating>
4009,"Deputy fatally shoots 16-year-old dog in Ohio courtroom , authorities say",0.2,0.5,<rating>0.5</rating>
3817,"APNewsBreak : importation arrests plunge , deportation arrests soar",0.4,0.5,<rating>0.5</rating>
134,CBO : New sausage Care Bill Would Leave Millions More Uninsured and Save Less,0.4,1.0,<rating>1.0</rating>
10895,"Antonio Villaraigosa left the mayor 's office ' with no job , no house , no car . ' Here 's how he stole millions since then",1.0,2.0,<rating>2.0</rating>
