chosen,rejected,score_chosen,score_rejected,is_correct
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.",Why don't feminists work cash registers? They can't make change.,-2.8125,-0.5742,False
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,Why don't feminists work cash registers? They can't make change.,-4.4062,-0.5742,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",Why don't feminists work cash registers? They can't make change.,-1.1016,-0.5742,False
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.",Why don't feminists work cash registers? They can't make change.,-1.2812,-0.5742,False
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,Why don't feminists work cash registers? They can't make change.,-5.0312,-0.6797,False
It costs $6 to visit the grave of Karl Marx.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.0938,-5.0625,True
It costs $6 to visit the grave of Karl Marx.,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-4.0938,-4.75,True
It costs $6 to visit the grave of Karl Marx.,What do a coffee shop and a Japanese castle siege have in common? Baristas,-4.0938,2.9531,False
It costs $6 to visit the grave of Karl Marx.,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-4.0938,-5.7188,True
It costs $6 to visit the grave of Karl Marx.,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-4.0938,-3.2656,False
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",It costs $6 to visit the grave of Karl Marx.,-4.0625,-4.1562,True
It costs $6 to visit the grave of Karl Marx.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.0938,-3.6875,False
It costs $6 to visit the grave of Karl Marx.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-4.0938,-2.0625,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-2.2812,-5.8125,True
Where are dead computer hackers buried? In decrypt.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-1.875,-5.8125,True
How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,What did the Muslim bring to the Holiday party? Falafel and hummus.,-5.8125,-5.0625,False
"My daughter wanted a bouncy castle for her birthday. The guy said the rental was $50 and the set-up fee was $1000 dollars. I said, ""That's outrageous!"" He just shrugged and said, ""That's inflation for you.""",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-5.0312,-5.8125,True
My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-2.0312,-5.8125,True
How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-5.8125,-4.75,False
"After my accident, I woke up in hospital with a sexy nurse standing over me. She said, 'You may not feel anything from the waist down.' 'Fair enough' I replied, and felt her breasts.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-1.9062,-5.8125,True
How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,What do a coffee shop and a Japanese castle siege have in common? Baristas,-5.875,3.0156,False
Dodged the bullet A girl asked me today if she is wearing too much make-up. I told her my reply depends on whether or not she intends to kill Batman.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-3.9688,-5.7812,True
"I was really embarrassed when my wife caught me playing with my son's train set, so I threw a bedsheet over it. I think I managed to cover my tracks.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-3.6875,-5.7812,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-4.0938,-5.7812,True
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-1.5859,-5.7812,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,0.7148,-5.7812,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-3.5781,-5.7812,True
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,0.2334,-5.7812,True
My wife told me I was immature. So I told her to get out of my fort.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-2.3281,-5.7812,True
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-5.0312,-5.7812,True
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-0.3105,-5.7812,True
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,1.0078,-5.7812,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-3.25,-5.7812,True
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-2.8125,-5.7812,True
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-4.4062,-5.7812,True
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-1.1016,-5.7812,True
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.",How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-1.3906,-5.8125,True
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,How many feminists does it take to screw in a lightbulb? DO IT YOURSELF YOU FILTHY MAN!,-5.0625,-5.8125,True
What is the most effective way to quit being vegan? Cold turkey.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.6016,-3.2969,True
What is the most effective way to quit being vegan? Cold turkey.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-1.6016,-5.0625,True
What is the most effective way to quit being vegan? Cold turkey.,What do they call pita bread in Mexico? Pita pan,-1.6016,-4.3438,True
What is the most effective way to quit being vegan? Cold turkey.,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-1.6016,-4.75,True
What is the most effective way to quit being vegan? Cold turkey.,What do a coffee shop and a Japanese castle siege have in common? Baristas,-1.6016,2.9531,False
What is the most effective way to quit being vegan? Cold turkey.,me: i was attacked by ninjas- doctor: says here you kicked a target cement sphere to see if it would bounce,-1.6016,2.875,False
What is the most effective way to quit being vegan? Cold turkey.,*In job interview* And what would you say is your best quality. *I silently stand and start moving chairs to make room to do the splits*,-1.6016,-7.125,True
What is the most effective way to quit being vegan? Cold turkey.,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-1.6016,-5.7188,True
What is the most effective way to quit being vegan? Cold turkey.,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-1.6016,-3.2656,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",What is the most effective way to quit being vegan? Cold turkey.,-4.125,-1.5703,False
What is the most effective way to quit being vegan? Cold turkey.,"What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-1.6016,-2.0,True
What is the most effective way to quit being vegan? Cold turkey.,wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-1.6016,-2.2188,True
What is the most effective way to quit being vegan? Cold turkey.,"When I get heavier, I am actually easier to pick up. What am I? A woman",-1.6016,2.7812,False
What is the most effective way to quit being vegan? Cold turkey.,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-1.6016,-3.6875,True
What is the most effective way to quit being vegan? Cold turkey.,WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-1.6016,-6.125,True
What is the most effective way to quit being vegan? Cold turkey.,"Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-1.6016,-2.1562,True
What is the most effective way to quit being vegan? Cold turkey.,"I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-1.6016,-2.0469,True
What is the most effective way to quit being vegan? Cold turkey.,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-1.6016,-2.0938,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.0625,-3.2812,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-4.0625,-5.0625,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",What do they call pita bread in Mexico? Pita pan,-4.0625,-4.3125,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-4.0625,-4.7812,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",What do a coffee shop and a Japanese castle siege have in common? Baristas,-4.0625,2.9375,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",me: i was attacked by ninjas- doctor: says here you kicked a target cement sphere to see if it would bounce,-4.0625,2.8281,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-4.0625,-5.6875,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-4.0625,-3.2344,False
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.","When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",-4.125,-4.0625,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-4.0625,-1.9844,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-4.0625,-2.2812,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","When I get heavier, I am actually easier to pick up. What am I? A woman",-4.0625,2.7969,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-4.0625,-3.7031,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-4.0625,-6.1562,True
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.","Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-4.0625,-2.2656,False
"When one door closes another one opens... if that were true, imagine trying to get in the car. It would be like an episode of Mr Bean.",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-4.0625,-2.0938,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.2812,-3.3281,True
Where are dead computer hackers buried? In decrypt.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.875,-3.3281,True
"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",What did the Muslim bring to the Holiday party? Falafel and hummus.,-3.3125,-4.9688,True
What did the nurse who knocked on the pregnant lady's door say? Womb Service!,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-3.0938,-3.3281,True
"My daughter wanted a bouncy castle for her birthday. The guy said the rental was $50 and the set-up fee was $1000 dollars. I said, ""That's outrageous!"" He just shrugged and said, ""That's inflation for you.""","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-5.0312,-3.3281,False
My girlfriend wanted to have a talk about how childish i am But she didn't have the secret password to my pillow fort so she couldn't get in,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.0312,-3.3281,True
"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-3.3125,-4.7188,True
"After my accident, I woke up in hospital with a sexy nurse standing over me. She said, 'You may not feel anything from the waist down.' 'Fair enough' I replied, and felt her breasts.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.9062,-3.3281,True
Dodged the bullet A girl asked me today if she is wearing too much make-up. I told her my reply depends on whether or not she intends to kill Batman.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.0,-3.3281,False
"I lost my job as a stage designer, I wasn't very happy but left without making a scene.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.9844,-3.3281,True
[first date] Her: I like bad boys My dog: *Walks away disappointedly because he is a good boy,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-0.249,-3.3281,True
"I was really embarrassed when my wife caught me playing with my son's train set, so I threw a bedsheet over it. I think I managed to cover my tracks.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-3.6875,-3.3281,False
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.0938,-3.2812,False
"some people have pointed out that at a state level, alabama doesn't refer to their assembly as ""congress"" so i'll use the correct term: klan meeting","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.5859,-3.2812,True
[hospital] Doctor: We're giving you IV drugs to help with the pain. Do you have any questions? Me: Why do you use Roman numerals to number your drugs? Doctor: ???,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-0.6641,-3.2812,True
What is it called when two flowers have an unplanned pregnancy? An oopsie-daisy,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",0.7148,-3.2812,True
What does the sign on an out-of-business brothel say? Beat it. We're closed.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-3.5781,-3.2812,False
Don't be worried about your smartphone or TV spying on you. Your vacuum cleaner has been gathering dirt on you for years.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",0.2334,-3.2812,True
My wife told me I was immature. So I told her to get out of my fort.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.3281,-3.2812,True
The best part of watching a toddler soccer game is when the coach calls a timeout and all the kids think they're in trouble.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-5.0312,-3.2812,False
Are you writing a thank you letter to Grandma  like I told you to? Yes Mom. Your handwriting seems very large. Well  Grandma's very deaf so I'm writing very loudly.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.6406,-3.2812,True
"My wife tried imitating the weird groaning sound her car is making, and all three auto mechanics asked her out.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.6719,-3.2812,True
doctor: i'm afraid the operation left you completely blind me: i see doctor: oh cool then forget I said anything,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-0.2812,-3.2812,True
"[Frugal] I ran behind a bus all the way home and save $2.25. Got home and girlfriend mocked me saying had I run behind a cab, I would have saved $15.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-0.3105,-3.2812,True
"My wife just cleaned out her purse. So, she'll be having a garage sale later this week.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.4375,-3.2812,True
My penis was in a world record book once...until the librarian told me to take it out,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-0.8125,-3.2812,True
"My wife and I always fight about stealing the covers, so now we use separate blankets, beds, bedrooms, houses and area codes. Problem solved.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.3906,-3.2812,True
"Why would I use a Facebook app to see what I'd look like as a woman, when my wife's make-up and clothes are accessible whenever she goes to work","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",1.0078,-3.2812,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-3.375,-3.2969,False
"I knew a fat doctor once, who was obsessed with the weather. He was a meaty urologist.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.1562,-3.2969,True
What do you call a kinky dinosaur? A doyouhaveasoreass.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.6562,-3.2969,False
"My wife was disappointed to find out why my nickname in college was ""The Love Machine."" I sucked at tennis.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.8281,-3.2969,True
What happens if Usain Bolt misses his bus? He waits for it at the next stop.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-4.4375,-3.2969,False
"Great, yet another drive-in movie ruined by the neighbors saying I can't park on their lawn and watch movies through the living room window.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.0938,-3.2969,True
"My cousin is so poor.... that when she couldn't afford pay the Catholic church for her exorcism, they repossessed her.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-1.3906,-3.2969,True
My mother used to say the way to a mans heart is through his stomach. Lovely woman. Useless surgeon.,"My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-5.0625,-3.2969,False
"How many gay men does it take to screw in a light bulb? Only one, but it takes the entire emergency room to remove it.","My sex change from male to female went really well. It was so successful, I'm still trying to reverse out of the fucking hospital car park!",-2.8906,-3.2969,True
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-0.918,-5.0625,True
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-0.918,-4.75,True
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",What do a coffee shop and a Japanese castle siege have in common? Baristas,-0.918,2.9531,False
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-0.918,-5.7188,True
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.","Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-0.918,-3.2656,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.","Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",-4.125,-0.9141,False
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-0.918,-3.6875,True
"Instead of murder/suicide, I'm contemplating the rare suicide/murder, whereby I jump out a high window and land on my girlfriend.",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-0.9375,-2.0625,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",What did the Muslim bring to the Holiday party? Falafel and hummus.,-2.25,-5.0625,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",What do they call pita bread in Mexico? Pita pan,-2.25,-4.3438,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-2.25,-4.75,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",What do a coffee shop and a Japanese castle siege have in common? Baristas,-2.25,2.9531,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",me: i was attacked by ninjas- doctor: says here you kicked a target cement sphere to see if it would bounce,-2.25,2.875,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",*In job interview* And what would you say is your best quality. *I silently stand and start moving chairs to make room to do the splits*,-2.25,-7.125,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-2.25,-5.7188,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-2.25,-3.2656,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",Why was the white biologist considered racist? Because he wanted to preserve his culture h,-2.25,1.2422,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","What do you call a Mexican midget? A paragraph, cause they're to short to be an essay!!!",-2.25,-2.0,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",wanna crazy your crazy? try killing a fly while carrying on a serious conversation.,-2.25,-2.2188,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",What do you call a group of homosexual musicians from India who never get to play out? A Gay Raj band,-2.25,1.7266,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","When I get heavier, I am actually easier to pick up. What am I? A woman",-2.25,2.7812,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","Old people, when you say ""the good ol' days,"" do you mean during the draft, or when black people had separate bathrooms?",-2.25,-0.5859,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.25,-3.6875,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",WIFE: Hey why are all our potatoes dressed in tiny outfits and arranged in a little scene? ME: [hiding Photato Album] Why? Do you like it?,-2.2656,-6.125,True
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","Although, I've noticed a lot of Jews taking offence to 'Wu Ping Cough' on behalf of the Chinese... Ok then, Holocough it is.",-2.2656,-2.1562,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.","I asked a Chinese girl for her number and she said... Sex! Sex! Sex! Free sex tonigh! I thought it was a guaranteed fuck until her friend said, ""She means 666-3629.""",-2.2656,-2.0469,False
"I'm waiting for them to invent a pleasure robot that's so lifelike, it won't have sex with me.",What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.2656,-2.0938,False
What do you call a broken can opener A can't opener,What did the Muslim bring to the Holiday party? Falafel and hummus.,-2.5312,-5.0625,True
What do you call a broken can opener A can't opener,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-2.5312,-4.7812,True
What do you call a broken can opener A can't opener,What do a coffee shop and a Japanese castle siege have in common? Baristas,-2.5312,2.9375,False
What do you call a broken can opener A can't opener,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-2.5312,-5.6875,True
What do you call a broken can opener A can't opener,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-2.5312,-3.2344,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",What do you call a broken can opener A can't opener,-4.125,-2.4219,False
What do you call a broken can opener A can't opener,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-2.5312,-3.7031,True
What do you call a broken can opener A can't opener,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-2.5312,-2.0938,False
I like my women like i like my computer Turned on On my lap Virus free,What did the Muslim bring to the Holiday party? Falafel and hummus.,-0.3516,-5.0625,True
I like my women like i like my computer Turned on On my lap Virus free,How sad to hear about mem fox . She is my boys favorite author. I guess possum magic is too extremist? Or 10 fingers and toes too diverse?,-0.3516,-4.7812,True
I like my women like i like my computer Turned on On my lap Virus free,What do a coffee shop and a Japanese castle siege have in common? Baristas,-0.3516,2.9375,False
I like my women like i like my computer Turned on On my lap Virus free,How many Jews does it take to change a lightbulb? None. They can shower in the dark.,-0.3516,-5.6875,True
I like my women like i like my computer Turned on On my lap Virus free,"Your first instinct is gonna to be to spell ""leopard"" and ""deaf"" correctly. You're going to want to resist that.  Best band manager ever.",-0.3516,-3.2656,True
"My wife is doing a sponsored parachute jump tomorrow and I am genuinely terrified that the chute won't open. The last time something that big hit the earth, the fucking dinosaurs got wiped out.",I like my women like i like my computer Turned on On my lap Virus free,-4.125,-0.4004,False
I like my women like i like my computer Turned on On my lap Virus free,"A cobweb is just a spiderweb that has bacon, hard-boiled egg, and cheese in it.",-0.3516,-3.6875,True
"A man who pretends to be rich in order to attract pretty, young women is not a ""Sugar Daddy"". He's an artificial sweetner.",I like my women like i like my computer Turned on On my lap Virus free,-3.375,-0.4004,False
I like my women like i like my computer Turned on On my lap Virus free,What happened after the ugly man married the beautiful blonde? They had a wedding reception.,-0.3516,-2.0625,True
Where are dead computer hackers buried? In decrypt.,What did the Muslim bring to the Holiday party? Falafel and hummus.,-1.8047,-5.0625,True
Where are dead computer hackers buried? In decrypt.,What do they call pita bread in Mexico? Pita pan,-1.8047,-4.3438,True
