id_a,id_b,rating_a,rating_b,expected,prediction,is_correct,raw_response
146,122,0.205,2.548,B,B,True,<answer>B</answer>
114,18,3.209,-0.1343,A,B,False,<answer>B</answer>
85,108,0.2626,3.2463,B,B,True,<answer>B</answer>
77,13,1.5608,-0.6712,A,B,False,<answer>B</answer>
103,117,0.8182,3.2127,B,A,False,<answer>A</answer>
92,18,1.9789,-0.1343,A,B,False,<answer>B</answer>
141,145,-2.7388,2.4688,B,B,True,<answer>B</answer>
104,19,3.3342,0.7849,A,B,False,<answer>B</answer>
141,143,-2.7388,2.7529,B,B,True,<answer>B</answer>
63,8,2.9096,-0.7048,A,B,False,<answer>B</answer>
85,31,0.2626,2.3726,B,B,True,<answer>B</answer>
118,8,1.9724,-0.7048,A,B,False,<answer>B</answer>
141,73,-2.7388,1.7547,B,B,True,<answer>B</answer>
110,75,2.7549,-0.8116,A,B,False,<answer>B</answer>
124,48,-2.0039,2.7303,B,B,True,<answer>B</answer>
132,33,3.2287,-0.1921,A,A,True,<answer>A</answer>
102,114,1.161,3.209,B,B,True,<answer>B</answer>
62,19,3.1837,0.7849,A,B,False,<answer>B</answer>
79,63,0.3077,2.9096,B,A,False,<answer>A</answer>
130,13,1.4385,-0.6712,A,B,False,<answer>B</answer>
51,104,-0.4471,3.3342,B,B,True,<answer>B</answer>
73,24,1.7547,-0.9482,A,B,False,<answer>B</answer>
5,86,-2.0346,1.4858,B,A,False,<answer>A</answer>
71,58,1.0666,-1.2742,A,B,False,<answer>B</answer>
123,65,-0.2732,2.5719,B,B,True,<answer>B</answer>
73,13,1.7547,-0.6712,A,B,False,<answer>B</answer>
136,48,0.4763,2.7303,B,B,True,<answer>B</answer>
76,7,2.9148,-1.9438,A,A,True,<answer>A</answer>
101,80,-0.2429,2.2369,B,B,True,<answer>B</answer>
62,140,3.1837,0.5753,A,B,False,<answer>B</answer>
75,31,-0.8116,2.3726,B,B,True,<answer>B</answer>
48,141,2.7303,-2.7388,A,A,True,<answer>A</answer>
8,76,-0.7048,2.9148,B,B,True,<answer>B</answer>
69,100,3.2246,1.0409,A,B,False,<answer>B</answer>
64,53,-0.0642,3.6316,B,B,True,<answer>B</answer>
116,8,1.7472,-0.7048,A,B,False,<answer>B</answer>
17,114,0.6878,3.209,B,B,True,<answer>B</answer>
109,64,2.0948,-0.0642,A,A,True,<answer>A</answer>
37,63,0.1476,2.9096,B,B,True,<answer>B</answer>
56,18,2.4623,-0.1343,A,B,False,<answer>B</answer>
33,50,-0.1921,3.1685,B,B,True,<answer>B</answer>
105,95,3.6604,1.2064,A,B,False,<answer>B</answer>
75,104,-0.8116,3.3342,B,B,True,<answer>B</answer>
145,146,2.4688,0.205,A,B,False,<answer>B</answer>
17,106,0.6878,3.2891,B,B,True,<answer>B</answer>
84,7,2.0817,-1.9438,A,A,True,<answer>A</answer>
136,62,0.4763,3.1837,B,B,True,<answer>B</answer>
56,15,2.4623,-1.4361,A,B,False,<answer>B</answer>
51,90,-0.4471,1.7162,B,B,True,<answer>B</answer>
143,18,2.7529,-0.1343,A,B,False,<answer>B</answer>
141,105,-2.7388,3.6604,B,B,True,<answer>B</answer>
111,7,2.7169,-1.9438,A,A,True,<answer>A</answer>
146,21,0.205,3.0111,B,B,True,<answer>B</answer>
149,64,2.3946,-0.0642,A,B,False,<answer>B</answer>
44,36,-0.8796,2.8359,B,B,True,<answer>B</answer>
35,22,3.4691,1.2674,A,B,False,<answer>B</answer>
5,148,-2.0346,2.9682,B,B,True,<answer>B</answer>
109,124,2.0948,-2.0039,A,B,False,<answer>B</answer>
8,92,-0.7048,1.9789,B,B,True,<answer>B</answer>
84,58,2.0817,-1.2742,A,B,False,<answer>B</answer>
24,104,-0.9482,3.3342,B,A,False,<answer>A</answer>
84,57,2.0817,-0.3931,A,B,False,<answer>B</answer>
5,71,-2.0346,1.0666,B,B,True,<answer>B</answer>
143,43,2.7529,0.3014,A,B,False,<answer>B</answer>
67,31,-0.05,2.3726,B,B,True,<answer>B</answer>
89,34,3.561,0.7403,A,B,False,<answer>B</answer>
13,90,-0.6712,1.7162,B,B,True,<answer>B</answer>
21,79,3.0111,0.3077,A,B,False,<answer>B</answer>
74,36,-0.6075,2.8359,B,A,False,<answer>A</answer>
150,33,2.7705,-0.1921,A,B,False,<answer>B</answer>
41,69,0.1034,3.2246,B,B,True,<answer>B</answer>
66,13,2.8104,-0.6712,A,B,False,<answer>B</answer>
19,106,0.7849,3.2891,B,B,True,<answer>B</answer>
81,15,2.1495,-1.4361,A,B,False,<answer>B</answer>
101,109,-0.2429,2.0948,B,B,True,<answer>B</answer>
106,60,3.2891,1.0683,A,B,False,<answer>B</answer>
13,139,-0.6712,1.601,B,B,True,<answer>B</answer>
86,124,1.4858,-2.0039,A,B,False,<answer>B</answer>
146,150,0.205,2.7705,B,B,True,<answer>B</answer>
54,15,2.8787,-1.4361,A,B,False,<answer>B</answer>
34,50,0.7403,3.1685,B,B,True,<answer>B</answer>
86,16,1.4858,-1.554,A,B,False,<answer>B</answer>
24,72,-0.9482,3.4274,B,A,False,<answer>A</answer>
104,18,3.3342,-0.1343,A,B,False,<answer>B</answer>
140,129,0.5753,3.4788,B,B,True,<answer>B</answer>
128,16,2.568,-1.554,A,A,True,<answer>A</answer>
58,129,-1.2742,3.4788,B,B,True,<answer>B</answer>
137,20,1.7137,-0.7028,A,B,False,<answer>B</answer>
23,72,1.0795,3.4274,B,B,True,<answer>B</answer>
98,8,2.2649,-0.7048,A,B,False,<answer>B</answer>
8,117,-0.7048,3.2127,B,B,True,<answer>B</answer>
137,7,1.7137,-1.9438,A,A,True,<answer>A</answer>
24,116,-0.9482,1.7472,B,A,False,<answer>A</answer>
127,100,3.1325,1.0409,A,A,True,<answer>A</answer>
74,87,-0.6075,2.4532,B,B,True,<answer>B</answer>
98,24,2.2649,-0.9482,A,B,False,<answer>B</answer>
146,128,0.205,2.568,B,B,True,<answer>B</answer>
86,74,1.4858,-0.6075,A,B,False,<answer>B</answer>
5,35,-2.0346,3.4691,B,B,True,<answer>B</answer>
88,13,2.2936,-0.6712,A,B,False,<answer>B</answer>
131,105,0.7387,3.6604,B,B,True,<answer>B</answer>
88,124,2.2936,-2.0039,A,B,False,<answer>B</answer>
123,28,-0.2732,2.1759,B,B,True,<answer>B</answer>
110,5,2.7549,-2.0346,A,B,False,<answer>B</answer>
24,61,-0.9482,1.8912,B,A,False,<answer>A</answer>
114,41,3.209,0.1034,A,B,False,<answer>B</answer>
18,149,-0.1343,2.3946,B,B,True,<answer>B</answer>
102,141,1.161,-2.7388,A,B,False,<answer>B</answer>
16,140,-1.554,0.5753,B,B,True,<answer>B</answer>
114,34,3.209,0.7403,A,B,False,<answer>B</answer>
67,142,-0.05,2.0449,B,B,True,<answer>B</answer>
56,146,2.4623,0.205,A,B,False,<answer>B</answer>
8,61,-0.7048,1.8912,B,A,False,<answer>A</answer>
62,51,3.1837,-0.4471,A,B,False,<answer>B</answer>
113,105,1.4335,3.6604,B,B,True,<answer>B</answer>
65,18,2.5719,-0.1343,A,B,False,<answer>B</answer>
124,104,-2.0039,3.3342,B,B,True,<answer>B</answer>
35,33,3.4691,-0.1921,A,B,False,<answer>B</answer>
16,68,-1.554,3.2979,B,B,True,<answer>B</answer>
38,58,1.8218,-1.2742,A,B,False,<answer>B</answer>
37,107,0.1476,2.5622,B,B,True,<answer>B</answer>
31,52,2.3726,0.0932,A,A,True,<answer>A</answer>
79,134,0.3077,3.1538,B,B,True,<answer>B</answer>
110,33,2.7549,-0.1921,A,B,False,<answer>B</answer>
37,87,0.1476,2.4532,B,B,True,<answer>B</answer>
88,5,2.2936,-2.0346,A,B,False,<answer>B</answer>
5,143,-2.0346,2.7529,B,B,True,<answer>B</answer>
21,37,3.0111,0.1476,A,B,False,<answer>B</answer>
37,31,0.1476,2.3726,B,B,True,<answer>B</answer>
53,67,3.6316,-0.05,A,B,False,<answer>B</answer>
33,61,-0.1921,1.8912,B,B,True,<answer>B</answer>
117,85,3.2127,0.2626,A,A,True,<answer>A</answer>
124,150,-2.0039,2.7705,B,B,True,<answer>B</answer>
89,45,3.561,1.5528,A,B,False,<answer>B</answer>
20,120,-0.7028,1.6324,B,B,True,<answer>B</answer>
35,19,3.4691,0.7849,A,B,False,<answer>B</answer>
141,83,-2.7388,2.4687,B,B,True,<answer>B</answer>
126,124,3.107,-2.0039,A,B,False,<answer>B</answer>
57,29,-0.3931,2.9428,B,A,False,<answer>A</answer>
127,67,3.1325,-0.05,A,A,True,<answer>A</answer>
55,132,0.4726,3.2287,B,B,True,<answer>B</answer>
117,79,3.2127,0.3077,A,B,False,<answer>B</answer>
55,107,0.4726,2.5622,B,B,True,<answer>B</answer>
150,74,2.7705,-0.6075,A,B,False,<answer>B</answer>
44,84,-0.8796,2.0817,B,B,True,<answer>B</answer>
138,20,2.7627,-0.7028,A,B,False,<answer>B</answer>
52,112,0.0932,2.2284,B,B,True,<answer>B</answer>
118,101,1.9724,-0.2429,A,A,True,<answer>A</answer>
7,139,-1.9438,1.601,B,B,True,<answer>B</answer>
145,123,2.4688,-0.2732,A,B,False,<answer>B</answer>
101,97,-0.2429,2.8789,B,B,True,<answer>B</answer>
138,57,2.7627,-0.3931,A,B,False,<answer>B</answer>
5,97,-2.0346,2.8789,B,B,True,<answer>B</answer>
107,44,2.5622,-0.8796,A,B,False,<answer>B</answer>
146,63,0.205,2.9096,B,B,True,<answer>B</answer>
48,17,2.7303,0.6878,A,B,False,<answer>B</answer>
64,32,-0.0642,3.4268,B,B,True,<answer>B</answer>
147,5,1.7825,-2.0346,A,B,False,<answer>B</answer>
74,112,-0.6075,2.2284,B,B,True,<answer>B</answer>
92,5,1.9789,-2.0346,A,B,False,<answer>B</answer>
123,148,-0.2732,2.9682,B,B,True,<answer>B</answer>
48,13,2.7303,-0.6712,A,B,False,<answer>B</answer>
75,48,-0.8116,2.7303,B,B,True,<answer>B</answer>
32,5,3.4268,-2.0346,A,A,True,<answer>A</answer>
34,104,0.7403,3.3342,B,A,False,<answer>A</answer>
49,51,3.0086,-0.4471,A,B,False,<answer>B</answer>
33,109,-0.1921,2.0948,B,B,True,<answer>B</answer>
133,15,1.4319,-1.4361,A,B,False,<answer>B</answer>
79,128,0.3077,2.568,B,B,True,<answer>B</answer>
32,16,3.4268,-1.554,A,A,True,<answer>A</answer>
57,99,-0.3931,1.9455,B,B,True,<answer>B</answer>
32,43,3.4268,0.3014,A,A,True,<answer>A</answer>
146,48,0.205,2.7303,B,B,True,<answer>B</answer>
27,52,2.9338,0.0932,A,A,True,<answer>A</answer>
51,147,-0.4471,1.7825,B,A,False,<answer>A</answer>
78,67,2.2525,-0.05,A,B,False,<answer>B</answer>
79,127,0.3077,3.1325,B,B,True,<answer>B</answer>
89,124,3.561,-2.0039,A,B,False,<answer>B</answer>
146,112,0.205,2.2284,B,B,True,<answer>B</answer>
69,75,3.2246,-0.8116,A,A,True,<answer>A</answer>
136,35,0.4763,3.4691,B,B,True,<answer>B</answer>
80,75,2.2369,-0.8116,A,B,False,<answer>B</answer>
57,81,-0.3931,2.1495,B,B,True,<answer>B</answer>
65,55,2.5719,0.4726,A,B,False,<answer>B</answer>
19,32,0.7849,3.4268,B,B,True,<answer>B</answer>
97,52,2.8789,0.0932,A,B,False,<answer>B</answer>
103,89,0.8182,3.561,B,B,True,<answer>B</answer>
143,15,2.7529,-1.4361,A,B,False,<answer>B</answer>
141,101,-2.7388,-0.2429,B,B,True,<answer>B</answer>
148,74,2.9682,-0.6075,A,B,False,<answer>B</answer>
58,32,-1.2742,3.4268,B,B,True,<answer>B</answer>
125,103,2.8201,0.8182,A,B,False,<answer>B</answer>
71,35,1.0666,3.4691,B,B,True,<answer>B</answer>
106,34,3.2891,0.7403,A,B,False,<answer>B</answer>
17,29,0.6878,2.9428,B,B,True,<answer>B</answer>
77,75,1.5608,-0.8116,A,A,True,<answer>A</answer>
57,107,-0.3931,2.5622,B,B,True,<answer>B</answer>
83,15,2.4687,-1.4361,A,B,False,<answer>B</answer>
24,26,-0.9482,2.5194,B,B,True,<answer>B</answer>
62,16,3.1837,-1.554,A,B,False,<answer>B</answer>
24,102,-0.9482,1.161,B,B,True,<answer>B</answer>
133,124,1.4319,-2.0039,A,B,False,<answer>B</answer>
44,78,-0.8796,2.2525,B,B,True,<answer>B</answer>
109,8,2.0948,-0.7048,A,B,False,<answer>B</answer>
37,129,0.1476,3.4788,B,B,True,<answer>B</answer>
91,20,1.9526,-0.7028,A,B,False,<answer>B</answer>
58,149,-1.2742,2.3946,B,B,True,<answer>B</answer>
135,33,1.9265,-0.1921,A,B,False,<answer>B</answer>
46,53,1.3077,3.6316,B,B,True,<answer>B</answer>
93,15,2.7578,-1.4361,A,B,False,<answer>B</answer>
37,105,0.1476,3.6604,B,B,True,<answer>B</answer>
132,102,3.2287,1.161,A,B,False,<answer>B</answer>
146,32,0.205,3.4268,B,B,True,<answer>B</answer>
145,85,2.4688,0.2626,A,B,False,<answer>B</answer>
59,35,1.2802,3.4691,B,B,True,<answer>B</answer>
45,75,1.5528,-0.8116,A,A,True,<answer>A</answer>
44,105,-0.8796,3.6604,B,B,True,<answer>B</answer>
109,67,2.0948,-0.05,A,B,False,<answer>B</answer>
13,98,-0.6712,2.2649,B,B,True,<answer>B</answer>
106,71,3.2891,1.0666,A,B,False,<answer>B</answer>
123,121,-0.2732,2.3055,B,B,True,<answer>B</answer>
114,55,3.209,0.4726,A,A,True,<answer>A</answer>
13,78,-0.6712,2.2525,B,B,True,<answer>B</answer>
50,24,3.1685,-0.9482,A,B,False,<answer>B</answer>
17,62,0.6878,3.1837,B,B,True,<answer>B</answer>
62,43,3.1837,0.3014,A,B,False,<answer>B</answer>
7,66,-1.9438,2.8104,B,B,True,<answer>B</answer>
54,52,2.8787,0.0932,A,B,False,<answer>B</answer>
8,125,-0.7048,2.8201,B,B,True,<answer>B</answer>
109,13,2.0948,-0.6712,A,B,False,<answer>B</answer>
33,49,-0.1921,3.0086,B,B,True,<answer>B</answer>
107,67,2.5622,-0.05,A,B,False,<answer>B</answer>
75,108,-0.8116,3.2463,B,B,True,<answer>B</answer>
56,16,2.4623,-1.554,A,B,False,<answer>B</answer>
64,142,-0.0642,2.0449,B,B,True,<answer>B</answer>
132,7,3.2287,-1.9438,A,A,True,<answer>A</answer>
59,32,1.2802,3.4268,B,B,True,<answer>B</answer>
137,16,1.7137,-1.554,A,B,False,<answer>B</answer>
15,103,-1.4361,0.8182,B,B,True,<answer>B</answer>
71,16,1.0666,-1.554,A,B,False,<answer>B</answer>
57,108,-0.3931,3.2463,B,B,True,<answer>B</answer>
69,74,3.2246,-0.6075,A,B,False,<answer>B</answer>
15,94,-1.4361,1.9001,B,B,True,<answer>B</answer>
96,64,2.3047,-0.0642,A,A,True,<answer>A</answer>
19,132,0.7849,3.2287,B,B,True,<answer>B</answer>
68,58,3.2979,-1.2742,A,B,False,<answer>B</answer>
52,88,0.0932,2.2936,B,B,True,<answer>B</answer>
110,58,2.7549,-1.2742,A,B,False,<answer>B</answer>
41,125,0.1034,2.8201,B,B,True,<answer>B</answer>
36,124,2.8359,-2.0039,A,B,False,<answer>B</answer>
16,116,-1.554,1.7472,B,B,True,<answer>B</answer>
29,79,2.9428,0.3077,A,B,False,<answer>B</answer>
5,108,-2.0346,3.2463,B,B,True,<answer>B</answer>
54,136,2.8787,0.4763,A,B,False,<answer>B</answer>
136,27,0.4763,2.9338,B,B,True,<answer>B</answer>
115,24,1.6301,-0.9482,A,B,False,<answer>B</answer>
43,29,0.3014,2.9428,B,B,True,<answer>B</answer>
80,67,2.2369,-0.05,A,B,False,<answer>B</answer>
103,54,0.8182,2.8787,B,A,False,<answer>A</answer>
82,7,1.2426,-1.9438,A,A,True,<answer>A</answer>
16,149,-1.554,2.3946,B,B,True,<answer>B</answer>
73,15,1.7547,-1.4361,A,B,False,<answer>B</answer>
20,90,-0.7028,1.7162,B,B,True,<answer>B</answer>
87,15,2.4532,-1.4361,A,B,False,<answer>B</answer>
57,111,-0.3931,2.7169,B,B,True,<answer>B</answer>
112,101,2.2284,-0.2429,A,B,False,<answer>B</answer>
37,125,0.1476,2.8201,B,B,True,<answer>B</answer>
130,124,1.4385,-2.0039,A,B,False,<answer>B</answer>
5,145,-2.0346,2.4688,B,B,True,<answer>B</answer>
150,123,2.7705,-0.2732,A,B,False,<answer>B</answer>
17,105,0.6878,3.6604,B,B,True,<answer>B</answer>
26,8,2.5194,-0.7048,A,B,False,<answer>B</answer>
74,107,-0.6075,2.5622,B,B,True,<answer>B</answer>
53,19,3.6316,0.7849,A,B,False,<answer>B</answer>
140,110,0.5753,2.7549,B,B,True,<answer>B</answer>
104,33,3.3342,-0.1921,A,B,False,<answer>B</answer>
136,107,0.4763,2.5622,B,B,True,<answer>B</answer>
127,64,3.1325,-0.0642,A,A,True,<answer>A</answer>
58,138,-1.2742,2.7627,B,B,True,<answer>B</answer>
79,124,0.3077,-2.0039,A,B,False,<answer>B</answer>
7,37,-1.9438,0.1476,B,B,True,<answer>B</answer>
33,141,-0.1921,-2.7388,A,B,False,<answer>B</answer>
103,21,0.8182,3.0111,B,B,True,<answer>B</answer>
26,136,2.5194,0.4763,A,B,False,<answer>B</answer>
58,63,-1.2742,2.9096,B,A,False,<answer>A</answer>
69,95,3.2246,1.2064,A,B,False,<answer>B</answer>
16,73,-1.554,1.7547,B,B,True,<answer>B</answer>
138,140,2.7627,0.5753,A,B,False,<answer>B</answer>
136,105,0.4763,3.6604,B,B,True,<answer>B</answer>
120,24,1.6324,-0.9482,A,B,False,<answer>B</answer>
13,27,-0.6712,2.9338,B,B,True,<answer>B</answer>
149,5,2.3946,-2.0346,A,B,False,<answer>B</answer>
100,53,1.0409,3.6316,B,B,True,<answer>B</answer>
19,58,0.7849,-1.2742,A,B,False,<answer>B</answer>
33,36,-0.1921,2.8359,B,B,True,<answer>B</answer>
49,85,3.0086,0.2626,A,A,True,<answer>A</answer>
20,113,-0.7028,1.4335,B,B,True,<answer>B</answer>
108,103,3.2463,0.8182,A,B,False,<answer>B</answer>
58,50,-1.2742,3.1685,B,B,True,<answer>B</answer>
53,136,3.6316,0.4763,A,B,False,<answer>B</answer>
41,72,0.1034,3.4274,B,B,True,<answer>B</answer>
95,15,1.2064,-1.4361,A,B,False,<answer>B</answer>
141,123,-2.7388,-0.2732,B,B,True,<answer>B</answer>
49,19,3.0086,0.7849,A,B,False,<answer>B</answer>
136,106,0.4763,3.2891,B,B,True,<answer>B</answer>
130,75,1.4385,-0.8116,A,B,False,<answer>B</answer>
57,148,-0.3931,2.9682,B,B,True,<answer>B</answer>
89,51,3.561,-0.4471,A,B,False,<answer>B</answer>
52,21,0.0932,3.0111,B,B,True,<answer>B</answer>
135,18,1.9265,-0.1343,A,B,False,<answer>B</answer>
7,56,-1.9438,2.4623,B,B,True,<answer>B</answer>
72,124,3.4274,-2.0039,A,B,False,<answer>B</answer>
79,49,0.3077,3.0086,B,B,True,<answer>B</answer>
53,8,3.6316,-0.7048,A,B,False,<answer>B</answer>
20,150,-0.7028,2.7705,B,B,True,<answer>B</answer>
112,18,2.2284,-0.1343,A,B,False,<answer>B</answer>
43,66,0.3014,2.8104,B,B,True,<answer>B</answer>
126,55,3.107,0.4726,A,B,False,<answer>B</answer>
5,139,-2.0346,1.601,B,B,True,<answer>B</answer>
108,95,3.2463,1.2064,A,B,False,<answer>B</answer>
34,148,0.7403,2.9682,B,B,True,<answer>B</answer>
25,124,1.1958,-2.0039,A,B,False,<answer>B</answer>
74,72,-0.6075,3.4274,B,B,True,<answer>B</answer>
147,8,1.7825,-0.7048,A,B,False,<answer>B</answer>
24,110,-0.9482,2.7549,B,B,True,<answer>B</answer>
36,58,2.8359,-1.2742,A,B,False,<answer>B</answer>
24,130,-0.9482,1.4385,B,B,True,<answer>B</answer>
69,103,3.2246,0.8182,A,B,False,<answer>B</answer>
74,113,-0.6075,1.4335,B,B,True,<answer>B</answer>
138,85,2.7627,0.2626,A,B,False,<answer>B</answer>
5,133,-2.0346,1.4319,B,B,True,<answer>B</answer>
76,101,2.9148,-0.2429,A,B,False,<answer>B</answer>
123,89,-0.2732,3.561,B,B,True,<answer>B</answer>
128,18,2.568,-0.1343,A,B,False,<answer>B</answer>
16,129,-1.554,3.4788,B,B,True,<answer>B</answer>
92,24,1.9789,-0.9482,A,B,False,<answer>B</answer>
19,68,0.7849,3.2979,B,B,True,<answer>B</answer>
68,25,3.2979,1.1958,A,B,False,<answer>B</answer>
141,18,-2.7388,-0.1343,B,B,True,<answer>B</answer>
114,15,3.209,-1.4361,A,B,False,<answer>B</answer>
8,148,-0.7048,2.9682,B,B,True,<answer>B</answer>
129,124,3.4788,-2.0039,A,B,False,<answer>B</answer>
52,49,0.0932,3.0086,B,B,True,<answer>B</answer>
133,58,1.4319,-1.2742,A,B,False,<answer>B</answer>
79,72,0.3077,3.4274,B,B,True,<answer>B</answer>
105,19,3.6604,0.7849,A,B,False,<answer>B</answer>
5,48,-2.0346,2.7303,B,B,True,<answer>B</answer>
49,8,3.0086,-0.7048,A,B,False,<answer>B</answer>
52,81,0.0932,2.1495,B,B,True,<answer>B</answer>
97,123,2.8789,-0.2732,A,B,False,<answer>B</answer>
101,81,-0.2429,2.1495,B,B,True,<answer>B</answer>
39,15,1.7051,-1.4361,A,B,False,<answer>B</answer>
58,21,-1.2742,3.0111,B,B,True,<answer>B</answer>
117,7,3.2127,-1.9438,A,A,True,<answer>A</answer>
20,117,-0.7028,3.2127,B,B,True,<answer>B</answer>
145,44,2.4688,-0.8796,A,B,False,<answer>B</answer>
140,63,0.5753,2.9096,B,B,True,<answer>B</answer>
91,58,1.9526,-1.2742,A,B,False,<answer>B</answer>
140,114,0.5753,3.209,B,B,True,<answer>B</answer>
21,136,3.0111,0.4763,A,B,False,<answer>B</answer>
16,87,-1.554,2.4532,B,B,True,<answer>B</answer>
117,55,3.2127,0.4726,A,A,True,<answer>A</answer>
15,96,-1.4361,2.3047,B,B,True,<answer>B</answer>
117,102,3.2127,1.161,A,B,False,<answer>B</answer>
37,62,0.1476,3.1837,B,B,True,<answer>B</answer>
149,13,2.3946,-0.6712,A,B,False,<answer>B</answer>
20,65,-0.7028,2.5719,B,B,True,<answer>B</answer>
53,95,3.6316,1.2064,A,B,False,<answer>B</answer>
7,113,-1.9438,1.4335,B,B,True,<answer>B</answer>
115,20,1.6301,-0.7028,A,B,False,<answer>B</answer>
16,148,-1.554,2.9682,B,B,True,<answer>B</answer>
73,58,1.7547,-1.2742,A,B,False,<answer>B</answer>
24,117,-0.9482,3.2127,B,B,True,<answer>B</answer>
104,95,3.3342,1.2064,A,B,False,<answer>B</answer>
131,129,0.7387,3.4788,B,B,True,<answer>B</answer>
116,15,1.7472,-1.4361,A,B,False,<answer>B</answer>
55,26,0.4726,2.5194,B,B,True,<answer>B</answer>
129,146,3.4788,0.205,A,B,False,<answer>B</answer>
140,111,0.5753,2.7169,B,B,True,<answer>B</answer>
68,141,3.2979,-2.7388,A,A,True,<answer>A</answer>
19,29,0.7849,2.9428,B,A,False,<answer>A</answer>
107,41,2.5622,0.1034,A,B,False,<answer>B</answer>
24,29,-0.9482,2.9428,B,A,False,<answer>A</answer>
98,41,2.2649,0.1034,A,B,False,<answer>B</answer>
37,106,0.1476,3.2891,B,B,True,<answer>B</answer>
89,79,3.561,0.3077,A,B,False,<answer>B</answer>
24,105,-0.9482,3.6604,B,B,True,<answer>B</answer>
142,7,2.0449,-1.9438,A,A,True,<answer>A</answer>
140,49,0.5753,3.0086,B,B,True,<answer>B</answer>
121,74,2.3055,-0.6075,A,B,False,<answer>B</answer>
51,26,-0.4471,2.5194,B,B,True,<answer>B</answer>
36,131,2.8359,0.7387,A,B,False,<answer>B</answer>
16,66,-1.554,2.8104,B,B,True,<answer>B</answer>
47,55,2.9259,0.4726,A,B,False,<answer>B</answer>
123,26,-0.2732,2.5194,B,B,True,<answer>B</answer>
39,57,1.7051,-0.3931,A,B,False,<answer>B</answer>
75,49,-0.8116,3.0086,B,B,True,<answer>B</answer>
93,67,2.7578,-0.05,A,B,False,<answer>B</answer>
82,35,1.2426,3.4691,B,B,True,<answer>B</answer>
72,16,3.4274,-1.554,A,A,True,<answer>A</answer>
44,134,-0.8796,3.1538,B,B,True,<answer>B</answer>
106,55,3.2891,0.4726,A,B,False,<answer>B</answer>
13,120,-0.6712,1.6324,B,B,True,<answer>B</answer>
134,24,3.1538,-0.9482,A,B,False,<answer>B</answer>
15,77,-1.4361,1.5608,B,A,False,<answer>A</answer>
118,16,1.9724,-1.554,A,A,True,<answer>A</answer>
75,26,-0.8116,2.5194,B,B,True,<answer>B</answer>
119,136,2.7341,0.4763,A,B,False,<answer>B</answer>
44,69,-0.8796,3.2246,B,B,True,<answer>B</answer>
148,44,2.9682,-0.8796,A,B,False,<answer>B</answer>
124,137,-2.0039,1.7137,B,B,True,<answer>B</answer>
125,19,2.8201,0.7849,A,B,False,<answer>B</answer>
20,39,-0.7028,1.7051,B,A,False,<answer>A</answer>
126,141,3.107,-2.7388,A,A,True,<answer>A</answer>
60,89,1.0683,3.561,B,B,True,<answer>B</answer>
135,8,1.9265,-0.7048,A,B,False,<answer>B</answer>
41,53,0.1034,3.6316,B,B,True,<answer>B</answer>
82,5,1.2426,-2.0346,A,B,False,<answer>B</answer>
44,63,-0.8796,2.9096,B,A,False,<answer>A</answer>
52,7,0.0932,-1.9438,A,A,True,<answer>A</answer>
58,111,-1.2742,2.7169,B,B,True,<answer>B</answer>
116,75,1.7472,-0.8116,A,B,False,<answer>B</answer>
124,39,-2.0039,1.7051,B,A,False,<answer>A</answer>
117,123,3.2127,-0.2732,A,A,True,<answer>A</answer>
74,114,-0.6075,3.209,B,B,True,<answer>B</answer>
56,141,2.4623,-2.7388,A,B,False,<answer>B</answer>
79,48,0.3077,2.7303,B,B,True,<answer>B</answer>
127,124,3.1325,-2.0039,A,A,True,<answer>A</answer>
67,97,-0.05,2.8789,B,B,True,<answer>B</answer>
92,16,1.9789,-1.554,A,A,True,<answer>A</answer>
124,93,-2.0039,2.7578,B,B,True,<answer>B</answer>
72,101,3.4274,-0.2429,A,B,False,<answer>B</answer>
5,52,-2.0346,0.0932,B,B,True,<answer>B</answer>
77,24,1.5608,-0.9482,A,B,False,<answer>B</answer>
141,31,-2.7388,2.3726,B,B,True,<answer>B</answer>
27,43,2.9338,0.3014,A,A,True,<answer>A</answer>
7,96,-1.9438,2.3047,B,B,True,<answer>B</answer>
53,20,3.6316,-0.7028,A,B,False,<answer>B</answer>
131,106,0.7387,3.2891,B,B,True,<answer>B</answer>
83,58,2.4687,-1.2742,A,B,False,<answer>B</answer>
64,89,-0.0642,3.561,B,B,True,<answer>B</answer>
32,103,3.4268,0.8182,A,A,True,<answer>A</answer>
46,72,1.3077,3.4274,B,B,True,<answer>B</answer>
99,141,1.9455,-2.7388,A,B,False,<answer>B</answer>
43,128,0.3014,2.568,B,B,True,<answer>B</answer>
90,15,1.7162,-1.4361,A,B,False,<answer>B</answer>
100,104,1.0409,3.3342,B,B,True,<answer>B</answer>
69,33,3.2246,-0.1921,A,B,False,<answer>B</answer>
7,61,-1.9438,1.8912,B,B,True,<answer>B</answer>
106,85,3.2891,0.2626,A,A,True,<answer>A</answer>
74,49,-0.6075,3.0086,B,B,True,<answer>B</answer>
27,19,2.9338,0.7849,A,A,True,<answer>A</answer>
141,51,-2.7388,-0.4471,B,B,True,<answer>B</answer>
109,24,2.0948,-0.9482,A,B,False,<answer>B</answer>
43,104,0.3014,3.3342,B,A,False,<answer>A</answer>
118,75,1.9724,-0.8116,A,B,False,<answer>B</answer>
24,76,-0.9482,2.9148,B,B,True,<answer>B</answer>
