id_a,id_b,text_a,text_b,rating_a,rating_b,expected
46,129,"A couple has been married for 75 years. For the husband's 95th birthday, his wife decides to surprise him by hiring a prostitute. That day, the doorbell rings. The husband uses his walker to get to the door and opens it.  A 21-year-old in a latex outfit smiles and says, """"Hi, I here to give you super sex!""""  The old man says, """"I'll take the soup.","A group of girlfriends is on vacation when they see a 5-story hotel with a sign that reads: """"For Women Only."""" Since they are without their boyfriends and husbands, they decide to go in. The bouncer, a very attractive guy, explains to them how it works. """"We have 5 floors. Go up floor by floor, and once you find what you are looking for, you can stay there. It's easy to decide since each floor has a sign telling you what's inside."""" So they start going up and on the first floor the sign reads: """"All the men on this floor are short and plain."""" The friends laugh and without hesitation move on to the next floor. The sign on the second floor reads: """"All the men here are short and handsome."""" Still, this isn't good enough, so the friends continue on up. They reach the third floor and the sign reads: """"All the men here are tall and plain."""" They still want to do better, and so, knowing there are still two floors left, they continued on up. On the fourth floor, the sign is perfect: """"All the men here are tall and handsome."""" The women get all excited and are going in when they realize that there is still one floor left. Wondering what they are missing, they head on up to the fifth floor. There they find a sign that reads: """"There are no men here. This floor was built only to prove that there is no way to please a woman.",1.3077,3.4788,B
98,124,"Age and Womanhood  1. Between the ages of 13 and 18 ...     She is like Africa, virgin and unexplored.  2. Between the ages of 19 and 35 ...     She is like Asia, hot and exotic.  3. Between the ages of 36 and 45 ...     She is like America, fully explored, breathtakingly beautiful,and free with her resources.  4. Between the ages of 46 and 56 ...     She is like Europe, exhausted but still has points of interest.  5. After 56 she is like Australia ...     Everybody knows it's down there, but who gives a damn?","Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!",2.2649,-2.0039,A
141,114,Jack Bauer can get McDonald's breakfast after 10:30.,"Sherlock Holmes and Dr. Watson go on a camping trip, set up their tent, and fall asleep. Some hours later, Holmes wakes his faithful friend. """"Watson, look up at the sky and tell me what you see."""" Watson replies, """"I see millions of stars."""" """"What does that tell you?"""" Watson ponders for a minute. """"Astronomically speaking, it tells me that there are millions of galaxies and potentially billions of planets. Astrologically, it tells me that Saturn is in Leo. Timewise, it appears to be approximately a quarter past three. Theologically, it's evident the Lord is all-powerful and we are small and insignificant. Meteorologically, it seems we will have a beautiful day tomorrow. What does it tell you?"""" Holmes is silent for a moment, then speaks. """"Watson, you idiot, someone has stolen our tent.",-2.7388,3.209,B
48,57,"The graduate with a Science degree asks, """"Why does it work?"""" The graduate with an Engineering degree asks, """"How does it work?"""" The graduate with an Accounting degree Asks, """"How much will it cost?""""  The graduate with a  Liberal Arts degree asks, """"Do you want fries  with  that?",Why are there so many Jones's in the phone book? Because they all have phones.,2.7303,-0.3931,A
7,91,How many feminists does it take to screw in a light bulb? That's not funny.,"A Panda bear walks into a bar.  Sits down at a table and orders a beer  and a double cheeseburger.  After he is finished eating, he pulls out a gun and rips the place with gunfire.  Patrons scatter and dive under chairs and tables as the bear runs out the door.  After ensuring that no one is hurt,  the bartender races out the door, and calls after the bear """"What the hell did you do that for?""""  The bear calls back, """"I'm a Panda bear.  Look it up in the dictionary.""""    The bartender returns, pulls out his dictionary.  panda : \Pan""""da\, n. (Zo[""""o]l.) A small Asiatic mammal (Ailurus fulgens) having fine soft fur. It is related to the bears, and inhabits the mountains of Northern India. Eats shoots and leaves.",-1.9438,1.9526,B
91,123,"A Panda bear walks into a bar.  Sits down at a table and orders a beer  and a double cheeseburger.  After he is finished eating, he pulls out a gun and rips the place with gunfire.  Patrons scatter and dive under chairs and tables as the bear runs out the door.  After ensuring that no one is hurt,  the bartender races out the door, and calls after the bear """"What the hell did you do that for?""""  The bear calls back, """"I'm a Panda bear.  Look it up in the dictionary.""""    The bartender returns, pulls out his dictionary.  panda : \Pan""""da\, n. (Zo[""""o]l.) A small Asiatic mammal (Ailurus fulgens) having fine soft fur. It is related to the bears, and inhabits the mountains of Northern India. Eats shoots and leaves.","When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.",1.9526,-0.2732,A
8,28,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,"A mechanical, electrical and a software engineer from Microsoft were driving through the desert when the car broke down. The mechanical engineer said """"It seems to be a problem with the fuel injection system, why don't we pop the hood and I'll take a look at it."""" To which the electrical engineer replied, """"No I think it's just a loose ground wire, I'll get out and take a look."""" Then, the Microsoft engineer jumps in. """"No, no, no. If we just close up all the windows, get out, wait a few minutes, get back in, and then reopen the windows everything will work fine.",-0.7048,2.1759,B
66,17,"A lawyer opened the door of his BMW, when suddenly a car came along and hit the door, ripping it off completely.  When the police arrived at the scene, the lawyer was complaining bitterly about the damage to his precious BMW.   """"Officer, look what they've done to my Beeeeemer!!!"""", he whined.   """"You lawyers are so materialistic, you make me sick!!!""""  retorted the officer.  """"You're so worried about your stupid BMW, that you didn't even notice that your left arm was ripped off!!!""""   """"Oh my gaaaad..."""", replied the lawyer, finally noticing the bloody left shoulder where his arm once was.  """"Where's my Rolex???!!!!",How many men does it take to screw in a light bulb?   One...men will screw anything.,2.8104,0.6878,A
55,21,"A woman has twins, and gives them up for adoption.  One of them goes to a family in Egypt and is named """"Amal.""""  The other goes to a  family in Spain; they name him """"Juan.""""  Years later, Juan sends a picture of himself to his mom.  Upon receiving the picture, she tells her husband that she wishes she also had a picture of Amal.   Her husband responds, """"But they are twins-if you've seen Juan, you've seen   Amal.","What's the difference between a used tire and 365 used condoms?  One's a Goodyear, the other's a great year.",0.4726,3.0111,B
29,55,"An old Scotsmen is sitting with a younger Scottish gentleman and says the boy.  """"Ah, lad look out that window. You see that stone wall there, I built it with me own bare hands, placed every stone meself.  But do they call me MacGregor the wall builder? No!   He Takes a few sips of his beer then says, """"Aye, and look out on that lake and  eye that beautiful pier. I built it meself, laid every board and hammered each nail but do they call me MacGregor the pier builder? No!   He continues...""""And lad, you see that road? That too I build with me own bare  hands. Laid every inch of pavement meself, but do they call MacGregor the road builder? No!""""  Again he returns to his beer for a few sips, then says,  """"Agh, but you screw one sheep...","A woman has twins, and gives them up for adoption.  One of them goes to a family in Egypt and is named """"Amal.""""  The other goes to a  family in Spain; they name him """"Juan.""""  Years later, Juan sends a picture of himself to his mom.  Upon receiving the picture, she tells her husband that she wishes she also had a picture of Amal.   Her husband responds, """"But they are twins-if you've seen Juan, you've seen   Amal.",2.9428,0.4726,A
146,54,America: 8:00 - Welcome to work! 12:00 - Lunch break 17:00 - The work day is over Japan: 8:00 - Are you already at work? 12:00 - Continue your work 17:00 - The work day is over 20:00 - Please finish your work Romania: 8:00 - Has anyone come to work? 12:00 - Did someone start working? 16:00 - Is anyone at work?,"The Pope dies and, naturally, goes to heaven. He's met by the reception committee, and after a whirlwind tour he is told that he can enjoy any of the myriad of recreations available. He decides that he wants to read all of the ancient original text of the Holy Scriptures, so he spends the next eon or so learning languages. After becoming a linguistic master, he sits down in the library and begins to pour over every version of the Bible, working back from most recent """"Easy Reading"""" to the original script. All of a sudden there is a scream in the library. The Angels come running in only to find the Pope huddled in his chair, crying to himself and muttering, """"An 'R'! The scribes left out the 'R'.""""  A particularly concerned Angel takes him aside, offering comfort, asks him what the problem is and what does he mean.  After collecting his wits, the Pope sobs again, """"It's the letter 'R'. They left out the 'R'. The word was supposed to be CELEBRATE!",0.205,2.8787,B
126,146,"A Briton, a Frenchman and a Russian are viewing a painting of Adam and Eve frolicking in the Garden of Eden. """"Look at their reserve, their calm,"""" muses the Brit. """"They must be British."""" """"Nonsense,"""" the Frenchman disagrees. """"They're naked, and so beautiful. Clearly, they are French."""" """"No way! They have no clothes and no shelter,"""" the Russian points out, """"They have only an apple to eat, and they are being told they live in a paradise. Obviously, they are Russian.",America: 8:00 - Welcome to work! 12:00 - Lunch break 17:00 - The work day is over Japan: 8:00 - Are you already at work? 12:00 - Continue your work 17:00 - The work day is over 20:00 - Please finish your work Romania: 8:00 - Has anyone come to work? 12:00 - Did someone start working? 16:00 - Is anyone at work?,3.107,0.205,A
8,68,Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,"A man piloting a hot air balloon discovers he has wandered off course and is hopelessly lost. He descends to a lower altitude and locates a man down on the ground. He lowers the balloon further and shouts """"Excuse me, can you tell me where I am?""""  The man below says: """"Yes, you're in a hot air balloon, about 30 feet above this field.""""  """"You must work in Information Technology,"""" says the balloonist.  """"Yes I do,"""" replies the man. """"And how did you know that?""""  """"Well,"""" says the balloonist, """"what you told me is technically correct, but of no use to anyone.""""  The man below says, """"You must work in management.""""  """"I do,"""" replies the balloonist, """"how did you know?""""  """"Well,"""" says the man, """"you don't know where you are, or where you're going, but you expect my immediate help. You're in the same position you were before we met, but now it's my fault!",-0.7048,3.2979,B
125,15,"An American tourist goes into a restaurant in Spain and orders the specialty of the house. When his dinner arrives, he asks the waiter what it is. """"These, senor,"""" replied the waiter in broken English, """"are the testicles of the bull killed in the ring today."""" The tourist swallowed hard but tasted the dish and thought it was delicious. So he comes back the next evening and orders the same item. When it is served, he says to the waiter, """"These testicles...are much smaller than the ones I had last night."""" """"Yes, senor,"""" replied the waiter, """"You see...the bull, he does not always lose.",Q:  What did the blind person say when given some matzah?  A:  Who the hell wrote this?,2.8201,-1.4361,A
51,94,Did you hear that Clinton has announced there is a new national bird?   The spread eagle.,"Two atoms are walking down the street when one  atom says to the other  """"Oh, my! I've lost an electron!""""  The second atom says""""Are you sure""""  The first replies """"I'm positive!",-0.4471,1.9001,B
134,74,"An artist asked the gallery owner if there had been any interest in his paintings currently on display. """"I've got good news and bad news,"""" the owner replied. """"The good news is that a gentleman inquired about your work and wondered if it would appreciate in value after your death. When I told him it would, he bought all fifteen of your paintings."""" """"That's wonderful!"""" the artist exclaimed. """"What's the bad news?"""" With concern, the gallery owner replied: """"The guy was your doctor.","Q: How many stalkers does it take to change a light bulb?  A: Two. One to replace the bulb, and the other to watch it day and night.",3.1538,-0.6075,A
141,150,Jack Bauer can get McDonald's breakfast after 10:30.,"In an interview with David Letterman, Carter passed along an anecdote of a translation problem in Japan. Carter was speaking at a business lunch in Tokyo, where he decided to open his speech with a brief joke. He told the joke, then waited for the translator to announce the Japanese version. Even though the story was quite short, Carter was surprised by how quickly the interpreter was able to re-tell it. Even more impressive was the reaction from the crowd. Carter thought the story was cute, but not outright hilarious, yet the crowd broke right up. Carter was very flattered. After the speech, Carter wanted to meet the translator to ask him how he told the joke. Perhaps there is better way to tell the joke? When Carter asked how the joke had been told in Japanese, the translator responded, """"I told them, 'President Carter has told a very funny joke. Please laugh now.'",-2.7388,2.7705,B
145,37,"A blonde, brunette, and a red head are all lined up to be shot to death by a firing squad. The brunette shouts, """"Tornado!"""" and the riflemen turn around to see the tornado. It isn't there, and the brunette uses that time to escape. The red head yells, """"Lightning!"""" and the riflemen again turn to see the disaster, yet there is no disaster and the red head escapes. The blonde yells, """"Fire!"""" The riflemen do.","A Jewish young man was seeing a psychiatrist for an eating and sleeping disorder.   """"I am so obsessed with my mother... As soon as I go to sleep, I start dreaming, and everyone in my dream turns into my mother. I wake up in such a state, all I can do is go downstairs and eat a piece of toast.""""  The psychiatrist replies:  """"What, just one piece of toast, for a big boy like you?",2.4688,0.1476,A
60,69,What did the Buddhist say to the hot dog vendor? Make me one with everything.,"This guys wife asks, """"Honey if I died would you remarry?"""" and he replies, """"Well, after a considerable period of grieving, we all need companionship, I guess I would.""""  She then asks, """"If I died and you remarried, would she live in this house?"""" and he replies, """"We've spent a lot of time and money getting this house just the way we want it. I'm not going to get rid of my house, I guess she would.""""  """"If I died and you remarried, and she lived in this house, would she sleep in our bed?"""" and he says, """"That bed is brand new, we just paid two thousand dollars for it, it's going to last a long time, I guess she would.""""  So she asks, """"If I died and you remarried, and she lived in this house, and slept in our bed, would she use my golf clubs?""""  """"Oh no, she's left handed.",1.0683,3.2246,B
38,44,"May I take your order?"""" the waiter asked.   """"Yes, how do you prepare your chickens?""""   """"Nothing special sir,"""" he replied. """"We just tell them straight out that they're going to die.","A horse walks into a bar. Bartender says: """"So, why the long face?",1.8218,-0.8796,A
7,97,How many feminists does it take to screw in a light bulb? That's not funny.,"A teacher is explaining to her class how different languages use  negatives differently.  She says, """"In all languages, a positive followed by a negative or a negative followed by a positive makes a negative.  In some languages, two negatives together make a positive, while in others they make a negative.  But in no language do two positives make a negative.""""    One of the students puts up his hand and says, """"Yeah, right.",-1.9438,2.8789,B
149,52,"A little girl asked her father, """"Daddy? Do all fairy tales begin with 'Once Upon a Time'"""" He replied, """"No, there is a whole series of fairy tales that begin with 'If elected I promise'",Q: What do Monica Lewinsky and Bob Dole have in common? A: They were both upset when Bill finished first.,2.3946,0.0932,A
43,119,"Arnold Swartzeneger and Sylvester Stallone are making a movie about the lives of the great composers.   Stallone says """"I want to be Mozart.""""  Swartzeneger says: """"In that case...  I'll be Bach.","One day the first grade teacher was reading the story of the Three Little Pigs to her class. She came to the part of the story where the first pig was trying to accumulate the building materials for his home. She read, """"...and so the pig went up to the man with the wheelbarrow full of straw and said, 'Pardon me sir, but may I have some of that straw to build my house?'"""" The teacher paused then asked the class, """"And what do you think that man said?"""" One little boy raised his hand and said, """"I know...he said, 'Holy Shit! A talking pig!'",0.3014,2.7341,B
138,101,"WASHINGTON (Reuters) - A tragic fire on Monday destroyed the personal library of President George W. Bush. Both of his books have been lost. Presidential spokesman Ari Fleischer said the president was devastated, as he had not finished coloring the second one.",Did you hear about the Buddhist who refused Novocaine during a root canal? He wanted to transcend dental medication.,2.7627,-0.2429,A
146,122,America: 8:00 - Welcome to work! 12:00 - Lunch break 17:00 - The work day is over Japan: 8:00 - Are you already at work? 12:00 - Continue your work 17:00 - The work day is over 20:00 - Please finish your work Romania: 8:00 - Has anyone come to work? 12:00 - Did someone start working? 16:00 - Is anyone at work?,"An astronomer, a physicist and a mathematician (it is said) were holidaying in Scotland. Glancing from a train window, they observed a black sheep in the middle of a field.""""How interesting,"""" observed the astronomer, """"All Scottish sheep are black!"""" To which the physicist responded, """"No, no! Some Scottish sheep are black!"""" The mathematician gazed heavenward in supplication, and then intoned, """"In Scotland there exists at least one field, containing at least one sheep, at least one side of which is black.",0.205,2.548,B
114,18,"Sherlock Holmes and Dr. Watson go on a camping trip, set up their tent, and fall asleep. Some hours later, Holmes wakes his faithful friend. """"Watson, look up at the sky and tell me what you see."""" Watson replies, """"I see millions of stars."""" """"What does that tell you?"""" Watson ponders for a minute. """"Astronomically speaking, it tells me that there are millions of galaxies and potentially billions of planets. Astrologically, it tells me that Saturn is in Leo. Timewise, it appears to be approximately a quarter past three. Theologically, it's evident the Lord is all-powerful and we are small and insignificant. Meteorologically, it seems we will have a beautiful day tomorrow. What does it tell you?"""" Holmes is silent for a moment, then speaks. """"Watson, you idiot, someone has stolen our tent.","A dog walks into Western Union and asks the clerk to send a telegram. He fills out a form on which he writes down the telegram he wishes to send: """"Bow wow wow, Bow wow wow.""""  The clerk says, """"You can add another 'Bow wow' for the same price.""""  The dog responded, """"Now wouldn't that sound a little silly?",3.209,-0.1343,A
85,108,Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,"A man approached a very beautiful woman in a large supermarket and asked, """"You know, I've lost my wife here in the supermarket. Can you talk to me for a couple of minutes?"""" """"Why?"""" """"Because every time I talk to a beautiful woman my wife appears out of nowhere.",0.2626,3.2463,B
77,13,If pro- is the opposite of con- then congress must be the opposite of progress.,"They asked the Japanese visitor if they have elections in his country.   """"Every Morning"""" he answers.",1.5608,-0.6712,A
103,117,"Nurse: Doctor, Doctor, there's an invisible man in the waiting room! Doctor: Well, go in there and tell him that I can't see him!","A man joins a big corporate empire as a trainee. On his very first day of work, he dials the pantry and shouts into the phone: """"Get me a coffee, quickly!"""" The voice from the other side responds, """"You fool, you've dialed the wrong extension! Do you know who you're talking to, dumbo?"""" """"No,"""" replied the trainee.""""It's the CEO of the company, you fool!"""" The trainee shouts back, """"And do YOU know who YOU are talking to, you fool?!"""" """"No."""" replied the CEO indignantly. """"Good!"""" replied the trainee, and puts down the phone.",0.8182,3.2127,B
92,18,"Early one morning a mother went to her sleeping son and woke him up.  """"Wake up, son.  It's time to go to school.""""  """"But why, Mama?  I don't want to go to school.""""  """"Give me two reasons why you don't want to go to school.""""  """"One, all the children hate me. Two, all the teachers hate me,""""  """"Oh! that's no reason. Come on, you have to go to school,""""   """"Give me two good reasons WHY I should go to school?""""    """"One, you are fifty-two years old. Two, you are the principal of the  school.","A dog walks into Western Union and asks the clerk to send a telegram. He fills out a form on which he writes down the telegram he wishes to send: """"Bow wow wow, Bow wow wow.""""  The clerk says, """"You can add another 'Bow wow' for the same price.""""  The dog responded, """"Now wouldn't that sound a little silly?",1.9789,-0.1343,A
141,145,Jack Bauer can get McDonald's breakfast after 10:30.,"A blonde, brunette, and a red head are all lined up to be shot to death by a firing squad. The brunette shouts, """"Tornado!"""" and the riflemen turn around to see the tornado. It isn't there, and the brunette uses that time to escape. The red head yells, """"Lightning!"""" and the riflemen again turn to see the disaster, yet there is no disaster and the red head escapes. The blonde yells, """"Fire!"""" The riflemen do.",-2.7388,2.4688,B
104,19,"As a pre-med student, I had to take a difficult class in physics. One day our professor was discussing a particularly complicated concept. A student rudely interrupted to ask, """"Why do we have to learn this stuff?"""" """"To save lives."""" The professor responded quickly and continued the lecture. A few minutes later, the same student spoke up again. """"So how does physics save lives?"""" he persisted. """"It usually keeps the idiots like you out of medical school,"""" replied the professor.","Q: If a person who speaks three languages is called """"tri-lingual,"""" and a person who speaks two languages is called """"bi-lingual,"""" what do call a person who only speaks one language?  A: American!",3.3342,0.7849,A
141,143,Jack Bauer can get McDonald's breakfast after 10:30.,"A preist, a 12-year-old kid, and the smartest guy in the world are on a plane. The pilot screams, """"The plane is going down! You have to jump!"""" He then grabs a parachute and jumps off, leaving only two more parachutes on the plane. The smartest guy in the world says, """"I have to go. I mean, I'm the smartest guy in the world!"""" He grabs a parachute, and jumps. The priest then looks at the 12-year-old kid, and says, """"Go, my son. You have a long life to live."""" The kid calmly responds: """"Dude, chill. We'll be fine. The 'smartest guy in the world' took my backpack.",-2.7388,2.7529,B
63,8,"An engineer, a physicist and a mathematician are sleeping in a room. There is a fire in the room. The engineer wakes up, sees the fire, picks up the bucket of water and douses the fire and goes back to sleep.   Again there is fire in the room. This time, the physicist wakes up, notices the bucket, fills it with water, calculates the optimal trajectory and douses the fire in minimum amount of water and goes back to sleep.   Again there is fire. This time the mathematician wakes up.  He looks at the fire, looks at the bucket and the water and exclaims, """"A solution exists"""" and goes back to sleep.",Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,2.9096,-0.7048,A
85,31,Q: How many Presidents does it take to screw in a light bulb?  A: It depends upon your definition of screwing a light bulb.,"President Clinton looks up from his desk in the Oval Office to see  one of his aides nervously approach him.   """"What is it?"""" exclaims the President.  """"It's this Abortion Bill Mr. President, what do you want to do  about it?"""" the aide replies.  """"Just go ahead and pay it."""" responds the President.",0.2626,2.3726,B
118,8,"A man goes into a drug store and asks the pharmacist if he can give him something for the hiccups. The pharmacist promptly reaches out and slaps the man's face. """"What the heck did you do that for?!"""" the man screams. """"Well, you don't have the hiccups anymore, do you?"""" The man says, """"No I don't, you IDIOT...but my wife out in the car still does!",Q. Did you hear about the dyslexic devil worshiper?   A. He sold his soul to Santa.,1.9724,-0.7048,A
141,73,Jack Bauer can get McDonald's breakfast after 10:30.,"Q: What is the difference between George  Washington, Richard Nixon, and Bill Clinton?  A: Washington couldn't tell a lie, Nixon couldn't   tell the truth, and Clinton doesn't know the difference.",-2.7388,1.7547,B
110,75,"One day, a professor was giving a big test to his students. He handed out the tests and went back to his desk to wait. Once the test was over, the students all handed the tests back in.The professor noticed that one of the students had attached a $100 bill to his test with a note saying: """"A dollar per point."""" The next class the professor handed the tests back out. This student got back his test...and $64 change!",Q: Do you know the difference between an intelligent male and the Sasquatch?  A: There have been actual reported sightings of the Sasquatch.,2.7549,-0.8116,A
124,48,"Person 1: Hey, wanna hear a great knock-knock joke? Person 2: Sure, What is it? Person 1: Okay, you start. Person 2: Knock-knock. Person 1: Who's there? Person 2: … Person 1: Hah!","The graduate with a Science degree asks, """"Why does it work?"""" The graduate with an Engineering degree asks, """"How does it work?"""" The graduate with an Accounting degree Asks, """"How much will it cost?""""  The graduate with a  Liberal Arts degree asks, """"Do you want fries  with  that?",-2.0039,2.7303,B
132,33,"Mickey Mouse is having a nasty divorce with Minnie Mouse. Mickey spoke to the judge about the separation.""""I'm sorry Mickey, but I can't legally separate you two on the grounds that Minnie is mentally insane..."""" Mickey replied, """"I didn't say she was mentally insane, I said that she's fucking Goofy!","What do you call an American in the finals of the world cup?  """"Hey Beer Man!",3.2287,-0.1921,A
102,114,"A man escaped jail by digging a hole from his jail cell to the outside world. When finally his work was done, he emerged in the middle of a preschool playground. """"I'm free, I'm free!"""" he shouted. """"So what?"""" said a little girl.""""I'm four.","Sherlock Holmes and Dr. Watson go on a camping trip, set up their tent, and fall asleep. Some hours later, Holmes wakes his faithful friend. """"Watson, look up at the sky and tell me what you see."""" Watson replies, """"I see millions of stars."""" """"What does that tell you?"""" Watson ponders for a minute. """"Astronomically speaking, it tells me that there are millions of galaxies and potentially billions of planets. Astrologically, it tells me that Saturn is in Leo. Timewise, it appears to be approximately a quarter past three. Theologically, it's evident the Lord is all-powerful and we are small and insignificant. Meteorologically, it seems we will have a beautiful day tomorrow. What does it tell you?"""" Holmes is silent for a moment, then speaks. """"Watson, you idiot, someone has stolen our tent.",1.161,3.209,B
62,19,"A group of  managers were given the assignment to measure the height of a flagpole. So they go out to the flagpole with ladders and tape measures, and they're falling off the ladders, dropping the tape measures - the whole thing is just a mess. An engineer comes along and sees what they're trying to do, walks over, pulls the flagpole out of the ground, lays it flat, measures it from end to end, gives the measurement to one of the managers and walks away. After the engineer has gone, one manager turns to another and laughs. """"Isn't that just like an engineer, we're looking for the  height and he gives us the length.","Q: If a person who speaks three languages is called """"tri-lingual,"""" and a person who speaks two languages is called """"bi-lingual,"""" what do call a person who only speaks one language?  A: American!",3.1837,0.7849,A
79,63,"Q: Ever wonder why the IRS calls it Form 1040?  A: Because for every $50 that you earn, you get 10 and they get 40.","An engineer, a physicist and a mathematician are sleeping in a room. There is a fire in the room. The engineer wakes up, sees the fire, picks up the bucket of water and douses the fire and goes back to sleep.   Again there is fire in the room. This time, the physicist wakes up, notices the bucket, fills it with water, calculates the optimal trajectory and douses the fire in minimum amount of water and goes back to sleep.   Again there is fire. This time the mathematician wakes up.  He looks at the fire, looks at the bucket and the water and exclaims, """"A solution exists"""" and goes back to sleep.",0.3077,2.9096,B
130,13,"An old man goes to the doctor for his yearly physical, his wife tagging along. When the doctor enters the examination room, he tells the old man, """"I need a urine sample, a stool sample and a sperm sample."""" The old man, being hard of hearing, looks at his wife and yells: """"WHAT? What did he say? What's he want?"""" His wife yells back, """"He needs your underwear.","They asked the Japanese visitor if they have elections in his country.   """"Every Morning"""" he answers.",1.4385,-0.6712,A
51,104,Did you hear that Clinton has announced there is a new national bird?   The spread eagle.,"As a pre-med student, I had to take a difficult class in physics. One day our professor was discussing a particularly complicated concept. A student rudely interrupted to ask, """"Why do we have to learn this stuff?"""" """"To save lives."""" The professor responded quickly and continued the lecture. A few minutes later, the same student spoke up again. """"So how does physics save lives?"""" he persisted. """"It usually keeps the idiots like you out of medical school,"""" replied the professor.",-0.4471,3.3342,B
73,24,"Q: What is the difference between George  Washington, Richard Nixon, and Bill Clinton?  A: Washington couldn't tell a lie, Nixon couldn't   tell the truth, and Clinton doesn't know the difference.",What do you get when you run over a parakeet with a lawnmower?  Shredded tweet.,1.7547,-0.9482,A
5,86,"Q.	What's O. J. Simpson's Internet address?  A.	Slash, slash, backslash, slash, slash, escape.","A neutron walks into a bar and orders a drink. """"How much do I owe you?"""" the neutron asks.  The bartender replies, """"for you, no charge.",-2.0346,1.4858,B
71,58,"At a recent Sacramento PC Users Group meeting, a company was demonstrating its latest speech- recognition software.   A representative from the company was just about ready to start the demonstration and asked everyone in the room to quiet down.  Just then someone in the back of the room yelled, """"Format C: Return.""""  Someone else chimed in: """"Yes, Return""""  Unfortunately, the software worked.","How many teddybears does it take to change a lightbulb?  It takes only one teddybear, but it takes a whole lot of lightbulbs.",1.0666,-1.2742,A
123,65,"When most people claim to be """"killing time"""", it's only an expression. When Chuck Norris kills time, the minutes actually cease to exist.","Two Rednecks were seated at the end of a bar when a young lady seated a few stools up began to choke on a piece of hamburger.  She was turning blue and obviously in serious respiratory distress. One said to the other, """"That gal there is having a bad time!""""  The other agreed and said """"Think we should go help?""""  """"You bet,"""" said the first,and with that, he ran over and said, """"Can you breathe??""""  She shook her head no.  He said, """"Can you speak??""""  She again shook her head no. With that, he pulled up her skirt and licked her on the butt. She was so shocked, she coughed up the obstruction and began to breathe-with great relief. The redneck walked back to his friend and said, """"Funny how that hind lick maneuver always works.",-0.2732,2.5719,B
73,13,"Q: What is the difference between George  Washington, Richard Nixon, and Bill Clinton?  A: Washington couldn't tell a lie, Nixon couldn't   tell the truth, and Clinton doesn't know the difference.","They asked the Japanese visitor if they have elections in his country.   """"Every Morning"""" he answers.",1.7547,-0.6712,A
136,48,"A man went to apply for a job. After filling out all of his applications, he waited anxiously for the outcome.The employer read all his applications and said, """"We have an opening for people like you."""" """"Oh, great,"""" he said. """"What is it?"""" """"It's called the door!","The graduate with a Science degree asks, """"Why does it work?"""" The graduate with an Engineering degree asks, """"How does it work?"""" The graduate with an Accounting degree Asks, """"How much will it cost?""""  The graduate with a  Liberal Arts degree asks, """"Do you want fries  with  that?",0.4763,2.7303,B
76,7,"There once was a man and a woman that both  got in  a terrible car wreck. Both of their vehicles   were completely destroyed, buy fortunately, no one  was   hurt.  In thankfulness, the woman said to the  man, 'We are both okay, so we should celebrate. I have   a  bottle of wine in my car, let's open it.'          So the woman got the bottleout of the car, and  handed it to the man. The man took a really big drink,  and handed the woman the bottle. The  woman  closed the bottle and put it down. The man  asked,   'Aren't you going to take a drink?'   The woman cleverly replied,  'No, I think I'll  just  wait for the cops to get here.'",How many feminists does it take to screw in a light bulb? That's not funny.,2.9148,-1.9438,A
101,80,Did you hear about the Buddhist who refused Novocaine during a root canal? He wanted to transcend dental medication.,"Hillary, Bill Clinton and the Pope are sitting together on an airplane.  Bill says """"I could throw one thousand dollar bill out of this plane and make one person very happy.""""  Hillary says """"I could throw 10 hundred dollar bills out of the plane and make 10 people very happy.""""  The Pope chips in and says """"I could throw Bill out of the airplane and make the whole  country happy.",-0.2429,2.2369,B
62,140,"A group of  managers were given the assignment to measure the height of a flagpole. So they go out to the flagpole with ladders and tape measures, and they're falling off the ladders, dropping the tape measures - the whole thing is just a mess. An engineer comes along and sees what they're trying to do, walks over, pulls the flagpole out of the ground, lays it flat, measures it from end to end, gives the measurement to one of the managers and walks away. After the engineer has gone, one manager turns to another and laughs. """"Isn't that just like an engineer, we're looking for the  height and he gives us the length.",Chuck Norris' calendar goes straight from March 31st to April 2nd; no one fools Chuck Norris.,3.1837,0.5753,A
75,31,Q: Do you know the difference between an intelligent male and the Sasquatch?  A: There have been actual reported sightings of the Sasquatch.,"President Clinton looks up from his desk in the Oval Office to see  one of his aides nervously approach him.   """"What is it?"""" exclaims the President.  """"It's this Abortion Bill Mr. President, what do you want to do  about it?"""" the aide replies.  """"Just go ahead and pay it."""" responds the President.",-0.8116,2.3726,B
48,141,"The graduate with a Science degree asks, """"Why does it work?"""" The graduate with an Engineering degree asks, """"How does it work?"""" The graduate with an Accounting degree Asks, """"How much will it cost?""""  The graduate with a  Liberal Arts degree asks, """"Do you want fries  with  that?",Jack Bauer can get McDonald's breakfast after 10:30.,2.7303,-2.7388,A
